source,gene_symbol,accession,species,taxon_id,length_aa,transcript_id,gene_id,description,url
NCBI,ryr1b,XP_073785591.1,,7955,5072,,,ryanodine receptor 1b isoform X23 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785591.1
NCBI,ryr1b,XP_073785590.1,,7955,5077,,,ryanodine receptor 1b isoform X22 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785590.1
NCBI,ryr1b,XP_073785589.1,,7955,5078,,,ryanodine receptor 1b isoform X21 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785589.1
NCBI,ryr1b,XP_073785588.1,,7955,5078,,,ryanodine receptor 1b isoform X20 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785588.1
NCBI,ryr1b,XP_073785587.1,,7955,5082,,,ryanodine receptor 1b isoform X19 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785587.1
NCBI,ryr1b,XP_073785586.1,,7955,5083,,,ryanodine receptor 1b isoform X18 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785586.1
NCBI,ryr1b,XP_073785585.1,,7955,5083,,,ryanodine receptor 1b isoform X17 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785585.1
NCBI,ryr1b,XP_073785584.1,,7955,5084,,,ryanodine receptor 1b isoform X16 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785584.1
NCBI,ryr1b,XP_073785583.1,,7955,5087,,,ryanodine receptor 1b isoform X15 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785583.1
NCBI,ryr1b,XP_073785582.1,,7955,5088,,,ryanodine receptor 1b isoform X14 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785582.1
NCBI,ryr1b,XP_073785581.1,,7955,5089,,,ryanodine receptor 1b isoform X13 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785581.1
NCBI,ryr1b,XP_073785579.1,,7955,5092,,,ryanodine receptor 1b isoform X12 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785579.1
NCBI,ryr1b,XP_073785578.1,,7955,5093,,,ryanodine receptor 1b isoform X11 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785578.1
NCBI,ryr1b,XP_073785577.1,,7955,5093,,,ryanodine receptor 1b isoform X10 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785577.1
NCBI,ryr1b,XP_073785576.1,,7955,5097,,,ryanodine receptor 1b isoform X9 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785576.1
NCBI,ryr1b,XP_073785575.1,,7955,5098,,,ryanodine receptor 1b isoform X8 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785575.1
NCBI,ryr1b,XP_073785574.1,,7955,5098,,,ryanodine receptor 1b isoform X7 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785574.1
NCBI,ryr1b,XP_073785573.1,,7955,5099,,,ryanodine receptor 1b isoform X6 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785573.1
NCBI,ryr1b,XP_073785572.1,,7955,5102,,,ryanodine receptor 1b isoform X5 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785572.1
NCBI,ryr1b,XP_073785571.1,,7955,5103,,,ryanodine receptor 1b isoform X4 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785571.1
NCBI,ryr1b,XP_073785570.1,,7955,5103,,,ryanodine receptor 1b isoform X3 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785570.1
NCBI,ryr1b,XP_073785568.1,,7955,5104,,,ryanodine receptor 1b isoform X2 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_073785568.1
NCBI,ryr1b,XP_017207446.1,,7955,5109,,,ryanodine receptor 1b isoform X1 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_017207446.1
NCBI,ryr1b,BAF73476.1,,7955,5076,,,ryanodine receptor 1b [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/BAF73476.1
NCBI,ryr3,XP_009293050.2,,7955,4856,,,ryanodine receptor 3 isoform X4 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_009293050.2
NCBI,ryr3,XP_009293049.2,,7955,4857,,,ryanodine receptor 3 isoform X3 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_009293049.2
NCBI,ryr3,XP_068071751.2,,7955,4861,,,ryanodine receptor 3 isoform X2 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_068071751.2
NCBI,ryr3,XP_009293048.2,,7955,4863,,,ryanodine receptor 3 isoform X1 [Danio rerio],https://www.ncbi.nlm.nih.gov/protein/XP_009293048.2
NCBI,ryr3,ABM22418.1,,7955,274,,,"ryanodine receptor 3-like protein, partial [Danio rerio]",https://www.ncbi.nlm.nih.gov/protein/ABM22418.1
NCBI,ryr3,BAF75948.1,,7955,409,,,"ryanodine receptor 3, partial [Danio rerio]",https://www.ncbi.nlm.nih.gov/protein/BAF75948.1
Ensembl,itpr1a,ENSDARP00000123931,Danio rerio,,2682,ENSDART00000149019,ENSDARG00000014655,itpr1a-202,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000014655
Ensembl,itpr1a,ENSDARP00000155491,Danio rerio,,2707,ENSDART00000182352,ENSDARG00000014655,itpr1a-203,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000014655
Ensembl,itpr1a,ENSDARP00000152307,Danio rerio,,594,ENSDART00000183256,ENSDARG00000014655,itpr1a-204,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000014655
Ensembl,itpr1a,ENSDARP00000151640,Danio rerio,,2745,ENSDART00000186643,ENSDARG00000014655,itpr1a-205,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000014655
Ensembl,itpr1a,ENSDARP00000152700,Danio rerio,,708,ENSDART00000190513,ENSDARG00000014655,itpr1a-207,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000014655
Ensembl,itpr1a,ENSDARP00000065091,Danio rerio,,2730,ENSDART00000065092,ENSDARG00000014655,itpr1a-201,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000014655
Ensembl,itpr1a,ENSDARP00000152154,Danio rerio,,2726,ENSDART00000188645,ENSDARG00000014655,itpr1a-206,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000014655
Ensembl,itpr1a,ENSDARP00000147809,Danio rerio,,2715,ENSDART00000190538,ENSDARG00000117119,protein_coding,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000117119
Ensembl,itpr1a,ENSDARP00000156373,Danio rerio,,2745,ENSDART00000192659,ENSDARG00000117119,protein_coding,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000117119
Ensembl,itpr1a,ENSDARP00000145528,Danio rerio,,2730,ENSDART00000186367,ENSDARG00000117119,protein_coding,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000117119
Ensembl,itpr1a,ENSDARP00000149110,Danio rerio,,2726,ENSDART00000184443,ENSDARG00000117119,protein_coding,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000117119
Ensembl,itpr1a,ENSDARP00000151485,Danio rerio,,2707,ENSDART00000188372,ENSDARG00000117119,protein_coding,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000117119
Ensembl,itpr1a,ENSDARP00000147521,Danio rerio,,708,ENSDART00000192308,ENSDARG00000117119,protein_coding,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000117119
Ensembl,itpr1a,ENSDARP00000149287,Danio rerio,,990,ENSDART00000185973,ENSDARG00000117119,protein_coding,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000117119
Ensembl,itpr1b,ENSDARP00000033695,Danio rerio,,2782,ENSDART00000031993,ENSDARG00000074149,itpr1b-201,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000074149
Ensembl,itpr1b,ENSDARP00000154446,Danio rerio,,595,ENSDART00000186219,ENSDARG00000074149,itpr1b-204,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000074149
Ensembl,itpr1b,ENSDARP00000145195,Danio rerio,,2717,ENSDART00000189959,ENSDARG00000074149,itpr1b-206,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000074149
Ensembl,itpr1b,ENSDARP00000149967,Danio rerio,,2580,ENSDART00000192622,ENSDARG00000074149,itpr1b-211,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000074149
Ensembl,itpr1b,ENSDARP00000148141,Danio rerio,,2533,ENSDART00000188805,ENSDARG00000074149,itpr1b-205,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000074149
Ensembl,itpr1b,ENSDARP00000139056,Danio rerio,,2731,ENSDART00000167472,ENSDARG00000074149,itpr1b-202,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000074149
Ensembl,itpr1b,ENSDARP00000148139,Danio rerio,,2638,ENSDART00000191211,ENSDARG00000074149,itpr1b-208,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000074149
Ensembl,itpr1b,ENSDARP00000155915,Danio rerio,,2576,ENSDART00000191780,ENSDARG00000074149,itpr1b-210,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000074149
Ensembl,itpr1b,ENSDARP00000150035,Danio rerio,,2740,ENSDART00000190330,ENSDARG00000074149,itpr1b-207,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000074149
Ensembl,itpr1b,ENSDARP00000154606,Danio rerio,,2581,ENSDART00000179911,ENSDARG00000074149,itpr1b-203,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000074149
Ensembl,itpr1b,ENSDARP00000148003,Danio rerio,,2715,ENSDART00000191662,ENSDARG00000074149,itpr1b-209,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000074149
Ensembl,itpr2,ENSDARP00000061133,Danio rerio,,1947,ENSDART00000061134,ENSDARG00000011909,itpr2-201,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000011909
Ensembl,itpr2,ENSDARP00000128737,Danio rerio,,2008,ENSDART00000154505,ENSDARG00000011909,itpr2-202,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000011909
Ensembl,itpr3,ENSDARP00000123064,Danio rerio,,332,ENSDART00000144488,ENSDARG00000061741,itpr3-202,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000061741
Ensembl,itpr3,ENSDARP00000116513,Danio rerio,,2293,ENSDART00000142836,ENSDARG00000061741,itpr3-201,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000061741
Ensembl,itpr3,ENSDARP00000133340,Danio rerio,,2634,ENSDART00000167718,ENSDARG00000061741,itpr3-203,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000061741
Ensembl,ryr1b,ENSDARP00000032856,Danio rerio,,5078,ENSDART00000036015,ENSDARG00000023797,ryr1b-201,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000023797
Ensembl,ryr3,ENSDARP00000116678,Danio rerio,,4984,ENSDART00000147464,ENSDARG00000071331,ryr3-201,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000071331
Ensembl,ryr3,ENSDARP00000131111,Danio rerio,,4987,ENSDART00000172634,ENSDARG00000071331,ryr3-202,https://www.ensembl.org/danio_rerio/Gene/Summary?g=ENSDARG00000071331
