id	section	claim	expected	found	verdict	note	source	op
C246	R5	3,527 eukaryotic reference proteomes were swept for PI-PLC	3527	3527	ok		results/ligand_site/plc_repertoire.tsv	count
C247	R5	64 of them carry an ITPR and no PI-PLC	64	64	ok		results/ligand_site/pathway_cooccurrence.tsv	sum
C248	R5	no vertebrate proteome does - the search's positive control	0	0	ok		results/ligand_site/pathway_cooccurrence.tsv	cell
C249	R5	PLC-absent records sit at a median pore identity of 0.358	0.3582	0.3582	ok		results/ligand_site/deep_lineage_covariates.tsv	cell
C250	R5	against 0.589 for the rest	0.5886	0.5886	ok		results/ligand_site/deep_lineage_covariates.tsv	cell
C251	R5	all 36 PLC-absent records matched on divergence	36	36	ok		results/ligand_site/deep_lineage_matched_summary.tsv	cell
C252	R5	the matched within-pair difference is -0.0064	-0.0064	-0.0064	ok		results/ligand_site/deep_lineage_matched_summary.tsv	cell
C253	R5	95 % CI -0.0161	-0.0161	-0.0161	ok		results/ligand_site/deep_lineage_matched_summary.tsv	cell
C254	R5	to 0.0152	0.0152	0.0152	ok		results/ligand_site/deep_lineage_matched_summary.tsv	cell
C255	R5	19 tips against 17	19	19	ok		results/ligand_site/deep_lineage_matched_summary.tsv	cell
C256	R5	p = 0.87 on the sign test	0.867939	0.867939	ok		results/ligand_site/deep_lineage_matched_summary.tsv	cell
C257	R5	the ryanodine receptor control shifts by -0.0624 on the same instrument	-0.0624	-0.0624	ok		results/ligand_site/deep_lineage_ryr_control.tsv	grep
C258	R5	the matched test has 0.99 power at a shift of 0.05	0.9902	0.9902	ok		results/ligand_site/deep_lineage_matched_power.tsv	cell
C259	R5	and 0.59 at 0.03	0.5877	0.5877	ok		results/ligand_site/deep_lineage_matched_power.tsv	cell
C260	R6	291 split or fragmentary loci were scored	291	291	ok		results/gene_architecture/gene_architecture_stats.json	json
C261	R6	264 of them are fragmentary	264	264	ok		results/gene_architecture/gene_architecture_stats.json	json
C262	R6	27 are split	27	27	ok		results/gene_architecture/gene_architecture_stats.json	json
C263	R6	228 carry a terminus inside an exon	228	228	ok		results/gene_architecture/gene_architecture_stats.json	json
C264	R6	3 are broken entirely at real junctions	3	3	ok		results/gene_architecture/gene_architecture_stats.json	json
C265	R6	1,448 internal termini were scored	1448	1448	ok		results/gene_architecture/gene_architecture_stats.json	json
C266	R6	406 of them sit inside an exon	406	406	ok		results/gene_architecture/gene_architecture_stats.json	json
C267	R6	353 inside an intron	353	353	ok		results/gene_architecture/gene_architecture_stats.json	json
C268	R6	689 on a boundary the gene model carries	689	689	ok		results/gene_architecture/gene_architecture_stats.json	json
C269	R6	which is 47.6 % of them	0.4758	0.4758	ok		results/gene_architecture/gene_architecture_stats.json	json
