Proteome Id	Organism	Organism Id	Protein count
UP000053890	Rhodotorula graminis (strain WP1)	578459	7228
UP000053958	Rasamsonia emersonii (strain ATCC 16479 / CBS 393.64 / IMI 116815)	1408163	9842
UP000053989	Scleroderma citrinum Foug A	1036808	20903
UP000054007	Cylindrobasidium torrendii FP15055 ss-10	1314674	13901
UP000054032	Bipolaris oryzae ATCC 44560	930090	12000
UP000054097	Serendipita vermifera MAFF 305830	933852	15021
UP000054107	Parasitella parasitica	35722	13357
UP000054144	Fistulina hepatica ATCC 64428	1128425	9322
UP000054166	Piloderma croceum (strain F 1598)	765440	21360
UP000054196	Punctularia strigosozonata (strain HHB-11173) (White-rot fungus)	741275	2093
UP000054248	Tulasnella calospora MUT 4182	1051891	19357
UP000054251	Debaryomyces fabryi	58627	6022
UP000054266	Phialophora macrospora	1851006	11503
UP000054270	Hypholoma sublateritium (strain FD-334 SS-4)	945553	17638
UP000054272	Cryptococcus gattii EJB2	1296103	6761
UP000054302	Exophiala mesophila (Black yeast-like fungus)	212818	10000
UP000054304	Lachancea lanzarotensis	1245769	5055
UP000054321	Oidiodendron maius (strain Zn)	913774	16697
UP000054337	Bipolaris victoriae (strain FI3) (Victoria blight of oats agent) (Cochliobolus victoriae)	930091	12702
UP000054342	Exophiala xenobiotica	348802	12773
UP000054350	Allomyces macrogynus (strain ATCC 38327) (Allomyces javanicus var. macrogynus)	578462	19092
UP000054383	Talaromyces islandicus (Penicillium islandicum)	28573	9928
UP000054399	Cryptococcus tetragattii IND107	1296105	6640
UP000054454	Pneumocystis carinii (strain B80) (Rat pneumocystis pneumonia agent) (Pneumocystis carinii f. sp. carinii)	1408658	3641
UP000054466	Cladophialophora immunda	569365	13606
UP000054477	Laccaria amethystina LaAM-08-1	1095629	20893
UP000054481	Hirsutella minnesotensis 3608	1043627	9072
UP000054485	Suillus luteus UH-Slu-Lm8-n1	930992	18277
UP000054516	Rosellinia necatrix (White root-rot fungus)	77044	12440
UP000054524	Nematocida ausubeli (strain ATCC PRA-371 / ERTm2) (Nematode killer fungus)	1913371	2428
UP000054544	Metarhizium anisopliae BRIP 53293	1291518	11404
UP000054549	Amanita muscaria (strain Koide BX008)	946122	17954
UP000054564	Puccinia striiformis f. sp. tritici PST-78	1165861	19932
UP000054771	Aspergillus calidoustus	454130	15359
UP000054821	Trichoderma gamsii	398673	11178
UP000054845	Ceraceosorus bombacis	401625	8017
UP000055045	Penicillium freii	48697	11722
UP000059188	Thanatephorus cucumeris (strain AG1-IB / isolate 7/3/14) (Lettuce bottom rot fungus) (Rhizoctonia solani)	1108050	12613
UP000070054	Colletotrichum nymphaeae SA-01	1460502	14402
UP000070121	Colletotrichum salicis	1209931	13783
UP000070133	Pseudocercospora eumusae	321146	11956
UP000070168	Penicillium patulum (Penicillium griseofulvum)	5078	9628
UP000070328	Colletotrichum simmondsii	703756	13884
UP000070444	Conidiobolus coronatus (strain ATCC 28846 / CBS 209.66 / NRRL 28638) (Delacroixia coronata)	796925	10567
UP000070501	Microdochium bolleyi	196109	13164
UP000070544	Gonapodya prolifera (strain JEL478) (Monoblepharis prolifera)	1344416	13801
UP000070700	Mollisia scopiformis (Conifer needle endophyte fungus) (Phialocephala scopiformis)	149040	18561
UP000070720	Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) (Wheat head blight fungus) (Fusarium graminearum)	229533	14147
UP000073492	Pseudocercospora musae	113226	11907
UP000076154	Hypsizygus marmoreus (White beech mushroom) (Agaricus marmoreus)	39966	16572
UP000076552	Colletotrichum tofieldiae	708197	12499
UP000076584	Colletotrichum incanum (Soybean anthracnose fungus)	1573173	12796
UP000076632	Xylona heveae (strain CBS 132557 / TC161)	1328760	8201
UP000076722	Sistotremastrum niveocremeum HHB9708	1314777	13037
UP000076727	Daedalea quercina L-15889	1314783	12170
UP000076738	Calocera viscosa (strain TUFC12733)	1330018	12323
UP000076744	Cordyceps fumosorosea (strain ARSEF 2679) (Isaria fumosorosea)	1081104	10050
UP000076761	Neolentinus lepideus HHB14362 ss-1	1314782	13108
UP000076798	Sistotremastrum suecicum HHB10207 ss-3	1314776	13633
UP000076837	Didymella rabiei (Chickpea ascochyta blight fungus) (Mycosphaerella rabiei)	5454	10558
UP000076842	Calocera cornea HHB12733	1353952	13078
UP000076863	Beauveria brongniartii RCEF 3172	1081107	9594
UP000076871	Laetiporus sulphureus 93-53	1314785	13712
UP000076874	Niveomyces insectorum RCEF 264	1081102	9495
UP000076881	Akanthomyces lecanii RCEF 1005	1081108	11019
UP000077002	Fonsecaea monophora	254056	11984
UP000077051	Mucor lusitanicus CBS 277.49	747725	11586
UP000077069	Paraphaeosphaeria sporulosa	1460663	14732
UP000077248	Alternaria alternata (Alternaria rot fungus) (Torula alternata)	5599	13463
UP000077266	Exidia glandulosa HHB12029	1314781	26313
UP000077315	Phycomyces blakesleeanus (strain ATCC 8743b / DSM 1359 / FGSC 10004 / NBRC 33097 / NRRL 1555)	763407	16155
UP000077521	Tilletia indica	43049	9656
UP000077684	Tilletia controversa (dwarf bunt fungus)	13291	9880
UP000078113	Tilletia walkeri	117179	7880
UP000078237	Madurella mycetomatis	100816	9733
UP000078343	Fonsecaea erecta	1367422	12089
UP000078512	Linnemannia elongata AG-77	1314771	14849
UP000078544	Moelleriella libera RCEF 2490	1081109	8458
UP000078561	Absidia glauca (Pin mould)	4829	14825
UP000078576	Cytospora mali (Apple Valsa canker fungus) (Valsa mali)	578113	10741
UP000078595	Kwoniella dejecticola CBS 10117	1296121	8630
UP000091918	Emergomyces africanus	1955775	8745
UP000091956	Pseudogymnoascus verrucosus	342668	10683
UP000091967	Fusarium poae	36050	14048
UP000092154	Rhizopogon vinicolor AM-OR11-026	1314800	14447
UP000092321	Hanseniaspora valbyensis NRRL Y-1626	766949	4754
UP000092555	Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993	869754	5827
UP000092583	Kwoniella mangroviensis CBS 10435	1331196	8428
UP000092666	Kwoniella heveanensis BCC8398	1296120	7924
UP000092730	Kwoniella bestiolae CBS 10118	1296100	9104
UP000092993	Grifola frondosa (Maitake) (Polyporus frondosus)	5627	14985
UP000093000	Choanephora cucurbitarum	101091	11924
UP000094020	Kwoniella pini CBS 10737	1296096	7807
UP000094043	Cryptococcus depauperatus CBS 7841	1295531	6334
UP000094065	Cryptococcus amylolentus CBS 6039	1295533	9877
UP000094112	Wickerhamomyces anomalus (strain ATCC 58044 / CBS 1984 / NCYC 433 / NRRL Y-366-8) (Yeast) (Hansenula anomala)	683960	6406
UP000094236	Pachysolen tannophilus NRRL Y-2460	669874	5645
UP000094285	Suhomyces tanzawaensis NRRL Y-17324	984487	5882
UP000094336	Babjeviella inositovora NRRL Y-12698	984486	6394
UP000094385	Lipomyces starkeyi NRRL Y-11557	675824	8136
UP000094389	Cyberlindnera jadinii (strain ATCC 18201 / CBS 1600 / BCRC 20928 / JCM 3617 / NBRC 0987 / NRRL Y-1542) (Torula yeast) (Candida utilis)	983966	5994
UP000094444	Diaporthe helianthi	158607	13137
UP000094455	Pichia membranifaciens NRRL Y-2026	763406	5536
UP000094526	Cladophialophora carrionii	86049	11181
UP000094565	Komagataella pastoris (Yeast) (Pichia pastoris)	4922	5034
UP000094569	Aspergillus cristatus (Chinese Fuzhuan brick tea-fermentation fungus) (Eurotium cristatum)	573508	10115
UP000094801	[Candida] arabinofermentans NRRL YB-2248	983967	5827
UP000094819	Cryptococcus wingfieldii CBS 7118	1295528	8085
UP000095009	Nadsonia fulvescens var. elongata DSM 6958	857566	5636
UP000095023	Tortispora caseinolytica NRRL Y-17796	767744	4657
UP000095038	Ascoidea rubescens DSM 1968	1344418	6735
UP000095085	Hyphopichia burtonii NRRL Y-1933	984485	5994
UP000095358	Hanseniaspora uvarum (Yeast) (Kloeckera apiculata)	29833	4059
UP000095605	Hanseniaspora opuntiae	211096	4166
UP000095728	Hanseniaspora osmophila	56408	4653
UP000176998	Colletotrichum orchidophilum	1209926	14495
UP000177622	Penicillium arizonense	1835702	12121
UP000177625	Rhynchosporium secalis (Barley scald fungus)	38038	13144
UP000178129	Rhynchosporium graminicola	2792576	12208
UP000178912	Rhynchosporium agropyri	914238	13667
UP000179179	Aspergillus bombycis	109264	12265
UP000182235	Emergomyces pasteurianus Ep9510	1447872	8944
UP000182334	Sungouiella intermedia	45354	5921
UP000182658	Coniochaeta ligniaria NRRL 30616	1408157	13658
UP000183365	Hanseniaspora guilliermondii	56406	4070
UP000183567	Rhizopogon vesiculosus	180088	14146
UP000183809	Diplodia corticola	236234	10836
UP000183971	Fusarium proliferatum (strain ET1) (Orchid endophyte fungus)	1227346	16122
UP000184073	Aspergillus versicolor CBS 583.65	1036611	13222
UP000184188	Penicilliopsis zonata CBS 506.65	1073090	9870
UP000184255	Fusarium mangiferae (Mango malformation disease fungus)	192010	15798
UP000184267	Trametes pubescens (White-rot fungus)	154538	14147
UP000184300	Aspergillus glaucus CBS 516.65	1160497	11245
UP000184304	Aspergillus tubingensis (strain CBS 134.48)	767770	12335
UP000184330	Phialocephala subalpina	576137	20170
UP000184356	Aspergillus sydowii CBS 593.65	1036612	13568
UP000184383	Aspergillus wentii DTO 134E9	1073089	12389
UP000184499	Aspergillus brasiliensis (strain CBS 101740 / IMI 381727 / IBT 21946)	767769	12982
UP000184546	Aspergillus aculeatus (strain ATCC 16872 / CBS 172.66 / WB 5094)	690307	10843
UP000185904	Fonsecaea nubica	856822	11681
UP000185944	Nematocida displodere	1805483	2241
UP000186136	Pichia membranifaciens	4926	4160
UP000186303	Malassezia sympodialis (strain ATCC 42132) (Atopic eczema-associated yeast)	1230383	4501
UP000186583	Colletotrichum chlorophyti	708187	10302
UP000186594	Neolecta irregularis (strain DAH-3)	1198029	5551
UP000186601	Hermanssonia centrifuga	98765	13628
UP000186955	Penicillium subrubescens	1316194	14038
UP000187283	Smittium culicis	133412	10832
UP000187429	Smittium culicis	133412	10576
UP000187455	Smittium mucronatum	133383	7962
UP000188318	Aspergillus carbonarius (strain ITEM 5010)	602072	11037
UP000188320	Zancudomyces culisetae (Gut fungus) (Smittium culisetae)	1213189	7387
UP000188533	Lentinula edodes (Shiitake mushroom) (Lentinus edodes)	5353	12046
UP000189513	Cyberlindnera fabianii (Yeast) (Hansenula fabianii)	36022	5507
UP000189580	Sugiyamaella lignohabitans	796027	5131
UP000189911	Lachancea nothofagi CBS 11611	1266666	5149
UP000190274	Lachancea dasiensis	1072105	5089
UP000190831	Lachancea fermentati (Zygosaccharomyces fermentati)	4955	5229
UP000191004	Trichoderma guizhouense	1491466	11254
UP000191024	Lachancea mirantina	1230905	5053
UP000191144	Lachancea meyersii CBS 8951	1266667	4993
UP000191285	Penicillium steckii	303698	10355
UP000191342	Penicillium flavigenum	254877	10875
UP000191408	Penicillium polonicum	60169	10627
UP000191500	Penicillium coprophilum	36646	8993
UP000191518	Penicillium vulpinum	29845	10245
UP000191522	Penicillium decumbens	69771	7144
UP000191612	Penicillium solitum	60172	11867
UP000191672	Penicillium antarcticum	416450	11372
UP000191691	Penicillium nalgiovense	60175	11728
UP000192596	Cryoendolithus antarcticus	1507870	18598
UP000192639	Enterospora canceri	1081671	2147
UP000192927	Lasallia pustulata	136370	8267
UP000193067	Trametes coccinea (strain BRFM310) (Pycnoporus coccineus)	1353009	12648
UP000193144	Clohesyomyces aquaticus	1231657	15806
UP000193218	Kockovaella imperatae	4999	7388
UP000193240	Epicoccum nigrum (Soil fungus) (Epicoccum purpurascens)	105696	12021
UP000193411	Catenaria anguillulae PL171	765915	12599
UP000193467	Leucosporidium creatinivorum	106004	9828
UP000193498	Basidiobolus meristosporus CBS 931.73	1314790	15513
UP000193560	Absidia repens	90262	14767
UP000193642	Rhizoclosmatium globosum	329046	16725
UP000193648	Lobosporangium transversale	64571	11597
UP000193685	Protomyces lactucae-debilis	2754530	6702
UP000193689	Pseudomassariella vexata	1141098	12557
UP000193719	Piromyces finnis	1754191	10787
UP000193922	Linderina pennispora	61395	9274
UP000193944	Anaeromyces robustus	1754192	12666
UP000193986	Naematelia encephala	71784	7963
UP000194127	Postia placenta MAD-698-R-SB12	670580	12517
UP000194280	Hortaea werneckii EXF-2000	1157616	15464
UP000196158	Maudiozyma saulgeensis	1789683	5290
UP000198372	Microbotryum intermedium	269621	8013
UP000199069	Rhodotorula toruloides (Yeast) (Rhodosporidium toruloides)	5286	7496
UP000214365	Talaromyces atroroseus	1441469	9520
UP000215127	Zymoseptoria tritici (strain ST99CH_3D7)	1276538	11722
UP000215289	Aspergillus turcosus	1245748	9174
UP000215305	Aspergillus thermomutatus (Neosartorya pseudofischeri)	41047	9702
UP000217790	Armillaria gallica (Bulbous honey fungus) (Armillaria bulbosa)	47427	25522
UP000218334	Armillaria solidipes	1076256	20715
UP000218811	Wolfiporia cocos (strain MD-104) (Brown rot fungus)	742152	12196
UP000219286	Trichoderma parareesei (Filamentous fungus)	858221	9061
UP000219338	Armillaria ostoyae (Armillaria root rot fungus)	47428	22192
UP000222788	Ceratocystis fimbriata CBS 114723	1035309	7264
UP000223968	Helicocarpus griseus UAMH5409	1447875	10216
UP000224080	Blastomyces parvus	2060905	8197
UP000224634	Polytolypa hystricis (strain UAMH7299)	1447883	9934
UP000224854	Ophiocordyceps australis	1399860	7986
UP000225277	Ramularia collo-cygni	112498	11621
UP000226031	[Emmonsia] crescens	73230	8899
UP000226192	Ophiocordyceps australis	1399860	8168
UP000226431	Ophiocordyceps camponoti-rufipedis	2004952	7618
UP000230002	Ganoderma sinense ZZ0214-1	1077348	15394
UP000230249	Candidozyma auris (Yeast) (Candida auris)	498019	5433
UP000231358	Aspergillus arachidicola	656916	12090
UP000232875	Malassezia vespertilionis	2020962	3791
UP000233524	Lomentospora prolificans	41688	8533
UP000234254	Aspergillus campestris (strain IBT 28561)	1392248	9702
UP000234275	Aspergillus steynii IBT 23096	1392250	12965
UP000234474	Aspergillus novofumigatus (strain IBT 16806)	1392255	11480
UP000234585	Aspergillus candidus	41067	9639
UP000235023	Aspergillus taichungensis	482145	9689
UP000235371	Hyaloscypha bicolor E	1095630	18616
UP000235388	Puccinia coronata f. sp. avenae	200324	25533
UP000235672	Hyaloscypha hepaticicola	2082293	16778
UP000235786	Hyaloscypha variabilis (strain UAMH 11265 / GT02V1 / F) (Meliniomyces variabilis)	1149755	20347
UP000236544	Lachancea quebecensis	1654605	5071
UP000236621	Tolypocladium capitatum	45235	7634
UP000236664	Gibberella nygamai (Bean root rot disease fungus) (Fusarium nygamai)	42673	16018
UP000237144	Rhodotorula taiwanensis	741276	7012
UP000237438	Erysiphe pulchra	225359	6853
UP000237481	Tolypocladium paradoxum	94208	8979
UP000237631	Cercospora berteroae	357750	11903
UP000238274	Puccinia striiformis	27350	14536
UP000238350	Wickerhamiella sorbophila	45607	4707
UP000239156	Puccinia striiformis	27350	14992
UP000240493	Trichoderma asperellum (strain ATCC 204424 / CBS 433.97 / NBRC 101777)	1042311	12547
UP000240760	Trichoderma longibrachiatum ATCC 18648	983965	10930
UP000240830	Paramicrosporidium saccamoebae	1246581	3754
UP000240883	Corynespora cassiicola Philippines	1448308	17125
UP000241107	Candidozyma pseudohaemuli	418784	5132
UP000241462	Coniella lustricola	2025994	11309
UP000241546	Trichoderma citrinoviride	58853	9735
UP000241587	Fusarium culmorum	5516	12360
UP000241690	Trichoderma harzianum (strain CBS 226.95 / KCTC 16976) (Green mold) (Hypocrea lixii)	983964	14049
UP000241818	Amorphotheca resinae ATCC 22711	857342	9640
UP000242146	Hesseltinella vesiculosa	101127	11058
UP000242180	Syncephalastrum racemosum (Filamentous fungus)	13706	11037
UP000242254	Rhizopus microsporus ATCC 52813	1340429	10804
UP000242287	Amanita thiersii Skay4041	703135	10343
UP000242474	Coemansia reversa (strain ATCC 12441 / NRRL 1564)	763665	7317
UP000242519	Diplocarpon coronariae	2795749	9355
UP000242525	Geotrichum candidum (Oospora lactis) (Dipodascus geotrichum)	1173061	6774
UP000242770	Sporisorium scitamineum	49012	7711
UP000242791	Blastomyces percursus	1658174	10283
UP000242875	Bifiguratus adelaidae	1938954	5718
UP000242877	Ascosphaera apis ARSEF 7405	392613	6442
UP000243052	Eremothecium sinecaudum	45286	4524
UP000243081	Cordyceps confragosa (Lecanicillium lecanii)	2714763	8125
UP000243308	Podila verticillata NRRL 6337	1069443	1514
UP000243498	Metarhizium rileyi (Nomuraea rileyi)	1649241	8763
UP000243515	Elaphomyces granulatus	519963	7169
UP000243519	Trichophyton violaceum	34388	7035
UP000243723	Elsinoe australis	40998	9222
UP000243797	Sphaceloma murrayae	2082308	8255
UP000243876	Sporidiobolus salmonicolor (Yeast-like fungus) (Sporobolomyces salmonicolor)	5005	4663
UP000244309	Candidozyma haemuli	45357	5240
UP000244406	Candidozyma duobushaemuli	1231522	5170
UP000244722	Tuber borchii (White truffle)	42251	12324
UP000244855	Periconia macrospinosa	97972	18722
UP000245383	Smittium simulii	133385	6456
UP000245591	Smittium angustum	133377	6707
UP000245609	Smittium megazygosporum	133381	6835
UP000245626	Violaceomyces palustris	1673888	8058
UP000245699	Furculomyces boomerangus	61424	6645
UP000245768	Acaromyces ingoldii	215250	8019
UP000245771	Meira miltonrushii	1280837	7452
UP000245783	Ceraceosorus guamensis	1522189	7822
UP000245884	Jaminaea rosea	1569628	6858
UP000245910	Fusarium venenatum	56646	13945
UP000245942	Microstroma glucosiphilum	1684307	6679
UP000245946	Tilletiopsis washingtonensis	58919	7007
UP000246171	Aspergillus eucalypticola (strain CBS 122712 / IBT 29274)	1448314	11883
UP000246702	Aspergillus sclerotioniger CBS 115572	1450535	12304
UP000246740	Testicularia cyperi	1882483	7036
UP000246991	Tuber magnatum (white Piedmont truffle)	42249	9390
UP000247233	Aspergillus heteromorphus CBS 117.55	1448321	10837
UP000247647	Aspergillus neoniger (strain CBS 115656)	1448310	11937
UP000247702	Rhizophagus clarus	94130	27461
UP000247810	Aspergillus ellipticus CBS 707.79	1448320	12861
UP000248340	Aspergillus uvarum CBS 121591	1448315	12014
UP000248349	Aspergillus saccharolyticus JOP 1030-1	1450539	10061
UP000248405	Aspergillus vadensis (strain CBS 113365 / IMI 142717 / IBT 24658)	1448311	12060
UP000248423	Aspergillus sclerotiicarbonarius (strain CBS 121057 / IBT 28362)	1448318	12562
UP000248817	Aspergillus indologenus CBS 114.80	1450541	12161
UP000248961	Aspergillus homomorphus (strain CBS 101889)	1450537	11360
UP000249056	Monilinia fructigena	38457	10740
UP000249057	Aspergillus brunneoviolaceus CBS 621.78	1450534	12073
UP000249293	Pichia kudriavzevii (Yeast) (Issatchenkia orientalis)	4909	5146
UP000249363	Talaromyces amestolkiae	1196081	10407
UP000249402	Aspergillus ibericus CBS 121593	1448316	11680
UP000249464	Microbotryum silenes-dioicae	796604	12674
UP000249497	Aspergillus japonicus CBS 114.51	1448312	12019
UP000249526	Aspergillus piperis CBS 112811	1448313	12061
UP000249619	Stemphylium lycopersici (Tomato gray leaf spot disease fungus) (Thyrospora lycopersici)	183478	9079
UP000249661	Aspergillus aculeatinus CBS 121060	1448322	12015
UP000249723	Microbotryum saponariae	289078	10396
UP000249748	Aspergillus costaricaensis CBS 115574	1448317	11865
UP000249757	Pyrenophora tritici-repentis (Wheat tan spot fungus) (Drechslera tritici-repentis)	45151	13351
UP000249789	Aspergillus fijiensis CBS 313.89	1448319	12018
UP000249829	Aspergillus violaceofuscus (strain CBS 115571)	1450538	12074
UP000250043	Obba rivulosa	1052685	13191
UP000250078	Cenococcum geophilum 1.58	794803	1910
UP000250140	Glonium stellatum	574774	14277
UP000250266	Lepidopterella palustris CBS 459.81	1314670	13861
UP000252139	Rhizopus azygosporus (Rhizopus microsporus var. azygosporus)	86630	15771
UP000253153	Fusarium coffeatum	231269	11778
UP000253472	Candida viswanathii	5486	10576
UP000253551	Rhizopus stolonifer (Rhizopus nigricans)	4846	13951
UP000253664	Ophiocordyceps polyrhachis-furcata BCC 54312	1330021	10104
UP000253729	Aspergillus welwitschiae	1341132	13680
UP000254866	Venustampulla echinocandica	2656787	10697
UP000254937	Aspergillus phoenicis ATCC 13157	1353007	11665
UP000256328	Coleophoma crateriformis	565419	13254
UP000256645	Coleophoma cylindrospora	1849047	14176
UP000256690	Aspergillus mulundensis	1810919	11569
UP000256964	Lentinus brumalis	2498619	18174
UP000258309	Scytalidium lignicola (Hyphomycete)	5539	12794
UP000262825	Saccharomycodes ludwigii	36035	4013
UP000265631	Fusarium flagelliforme	2675880	13039
UP000265663	Pyrenophora seminiperda CCB06	1302712	8702
UP000266152	Fusarium sporotrichioides	5514	11960
UP000266188	Aspergillus sclerotialis	2070753	11306
UP000266234	Fusarium longipes	694270	11420
UP000266272	Trichoderma arundinaceum	490622	10471
UP000267145	Verticillium nonalfalfae	1051616	9427
UP000267251	Piptocephalis cylindrospora	1907219	4271
UP000267821	Terfezia boudieri ATCC MYA-4762	1051890	12026
UP000268093	Jimgerdemannia flammicorona	994334	13497
UP000268162	Dimargaris cristalligena	215637	7376
UP000268321	Australozyma monospora	3459182	4707
UP000269721	Blyttiomyces helicus	388810	12137
UP000269793	Malassezia restricta (strain ATCC 96810 / NBRC 103918 / CBS 7877) (Seborrheic dermatitis infection agent)	425264	4097
UP000271241	Thamnocephalis sphaerospora	78915	6769
UP000272025	Sodiomyces alkalinus (strain CBS 110278 / VKM F-3762 / F11) (Alkaliphilic filamentous fungus)	1314773	9397
UP000274822	Jimgerdemannia flammicorona	994334	13695
UP000274922	Caulochytrium protostelioides	1555241	6161
UP000275078	Ascobolus immersus RN42	1160509	17778
UP000275385	Coniochaeta pulveracea	177199	10012
UP000276215	Choiromyces venosus 120613-1	1336337	17720
UP000277212	Fusarium kuroshium	2010991	16484
UP000277580	Morchella conica CCBAS932	1392247	11578
UP000278143	Syncephalis pseudoplumigaleata	1712513	5997
UP000279236	Apiotrichum porosum	105984	9145
UP000279259	Saitozyma podzolica	1890683	10205
UP000280685	Podospora comata	48703	10445
UP000283090	Arthrobotrys flagrans (Nematode-trapping fungus) (Trichothecium flagrans)	97331	10325
UP000283269	Psilocybe cyanescens	93625	15931
UP000283383	Golovinomyces cichoracearum	62708	6757
UP000283841	Paecilomyces variotii (Byssochlamys spectabilis)	264951	9264
UP000283895	Cytospora schulzeri	448051	10560
UP000284375	Cytospora chrysosperma (Cytospora canker fungus) (Sphaeria chrysosperma)	252740	9818
UP000284706	Gymnopilus dilepis	231916	16218
UP000284842	Panaeolus cyanescens	181874	13419
UP000285146	Cytospora leucostoma	1230097	10071
UP000286045	Xylaria grammica	363999	12125
UP000286134	Erysiphe neolycopersici	212602	6847
UP000286921	Aspergillus awamori (Black koji mold)	105351	11139
UP000287124	Fusarium euwallaceae	1147111	17627
UP000287144	Fusarium oligoseptatum	2604345	17739
UP000287166	Sparassis crispa	139825	13078
UP000287972	Fusarium floridanum	1325733	16761
UP000288168	Fusarium duplospermum	1325734	16262
UP000288429	Fusarium ambrosium	131363	17261
UP000289152	Tremella mesenterica (Jelly fungus)	5217	8061
UP000290288	Candolleomyces aberdarensis	2316362	14686
UP000290900	Brettanomyces naardenensis (Yeast)	13370	5175
UP000292082	Dichomitus squalens	114155	15221
UP000292447	Metschnikowia aff. pulcherrima	2163413	5795
UP000292702	Steccherinum ochraceum	92696	12246
UP000293195	Alternaria tenuissima	119927	13806
UP000293360	Monosporascus ibericus	155417	11059
UP000293547	Alternaria gaisen	167740	13201
UP000293823	Alternaria arborescens	156630	12852
UP000294003	Monosporascus cannonballus	155416	10677
UP000294933	Rickenella mellea	50990	17053
UP000295083	Colletotrichum spinosum	1347390	12539
UP000295604	Colletotrichum sidae	1347389	12442
UP000295703	Colletotrichum trifolii	5466	12236
UP000297229	Botrytis elliptica	278938	12555
UP000297280	Botrytis porri	87229	11857
UP000297299	Botryotinia calthae	38488	12263
UP000297452	Botryotinia narcissicola	278944	12236
UP000297527	Botryotinia convoluta	54673	12417
UP000297716	Xylaria hypoxylon	37992	11037
UP000297777	Botrytis tulipae	87230	12564
UP000297814	Botrytis hyacinthi	278943	12130
UP000297910	Botrytis paeoniae	278948	12045
UP000298030	Coprinellus micaceus (Glistening ink-cap mushroom) (Coprinus micaceus)	71717	23011
UP000298061	Hericium alpestre	135208	11000
UP000298138	Ascodesmis nigricans	341454	9617
UP000298327	Dentipellis fragilis	205917	11715
UP000298493	Venturia nashicola	86259	11754
UP000301737	Zygosaccharomyces mellis	42258	4737
UP000305067	Pterulicium gracile	1884261	12852
UP000305948	Heliocybe sulcata	5364	12554
UP000306050	Sporisorium graminicola	280036	6585
UP000307173	Pichia inconspicua	52247	5046
UP000307440	Coprinopsis marcescibilis (Agaric fungus) (Psathyrella marcescibilis)	230819	14526
UP000308092	Aspergillus tanneri	1220188	13554
UP000308197	Polyporus arcularius HHB13444	1314778	17473
UP000308199	Phellinidium pouzarii	167371	8697
UP000308549	Salinomyces thailandicus	706561	8771
UP000308652	Crucibulum laeve	68775	14180
UP000308671	Botrytis galanthina	278940	12388
UP000308730	Antrodiella citrinella	2447956	9798
UP000308768	Cryomyces minteri	331657	13291
UP000309038	Hermanssonia centrifuga	98765	8464
UP000309340	Friedmanniomyces simplex	329884	13631
UP000310108	Colletotrichum tanaceti	1306861	12168
UP000310158	Bondarzewia mesenterica	1095465	10514
UP000310189	Wallemia hederae	1540922	4107
UP000311382	Rhodotorula diobovata	5288	7905
UP000313359	Lentinus tigrinus ALCF2SS1-6	1328759	15512
UP000315522	Lachnellula willkommii	215461	8978
UP000315783	Cordyceps javanica	43265	11436
UP000316270	Venturia effusa	50376	10819
UP000317494	Synchytrium endobioticum	286115	7895
UP000318582	Powellomyces hirtus	109895	6533
UP000319160	Xylaria flabelliformis	2512241	11403
UP000319257	Thyridium curvatum	1093900	12104
UP000319663	Monascus purpureus (Red mold) (Monascus anka)	5098	8080
UP000319731	Synchytrium microbalum	1806994	6304
UP000320333	Chytriomyces confervae	246404	10661
UP000320762	Schizophyllum amplum	97359	15404
UP000322225	Kwoniella shandongensis	1734106	7347
UP000322245	Cryptococcus floricola	2591691	8188
UP000322873	Monilinia fructicola (Brown rot fungus) (Ciboria fructicola)	38448	13749
UP000323386	Pseudozyma flocculosa	84751	7767
UP000324022	Ustilago trichophora	86804	13002
UP000324639	Blumeria graminis f. sp. tritici	62690	8255
UP000324748	Puccinia graminis f. sp. tritici	56615	36348
UP000325008	Moesziomyces antarcticus (Yeast) (Pseudozyma antarctica)	84753	7050
UP000325395	Aspergillus pseudocaelatus	1825620	13895
UP000325433	Aspergillus transmontanensis	1034304	14200
UP000325579	Aspergillus pseudonomiae	1506151	13384
UP000325672	Aspergillus pseudotamarii	132259	13426
UP000325780	Aspergillus avenaceus	36643	11290
UP000325902	Lasiodiplodia theobromae	45133	12895
UP000325945	Aspergillus sergii	1034303	13713
UP000326198	Aspergillus bertholletiae	1226010	12944
UP000326268	Aspergillus caelatus	61420	13914
UP000326289	Aspergillus minisclerotigenes	656917	13415
UP000326340	Colletotrichum shisoi	2078593	11847
UP000326532	Aspergillus parasiticus	5067	13769
UP000326565	Aspergillus leporis	41062	12743
UP000326757	Monilinia laxa (Brown rot fungus) (Sclerotinia laxa)	61186	12416
UP000326799	Aspergillus novoparasiticus	986946	14181
UP000326924	Sphaerosporella brunnea	1250544	12382
UP000326950	Aspergillus tamarii	41984	13330
UP000327118	Aspergillus coremiiformis	138285	9078
UP000383932	Ceratobasidium theobromae	1582974	9256
UP000398389	Magnusiomyces paraingens	2606893	6465
UP000422736	Kluyveromyces marxianus (Yeast) (Candida kefyr)	4911	5070
UP000431533	Lachnellula hyalina	1316788	9156
UP000434172	Colletotrichum asianum	702518	17925
UP000443090	Lachnellula occidentalis	215460	8908
