upid	organism	taxid	protein_count	group	genus	genus_n_available	status
UP000790347	Dermatophagoides farinae (American house dust mite)	6954	16377	metazoa_nonvert			swept
UP000791440	Manduca sexta (Tobacco hawkmoth) (Tobacco hornworm)	7130	21008	metazoa_nonvert			swept
UP000792457	Ladona fulva (Scarce chaser dragonfly) (Libellula fulva)	123851	18636	metazoa_nonvert			swept
UP000801492	Ignelater luminosus (Cucubano) (Pyrophorus luminosus)	2038154	27488	metazoa_nonvert			swept
UP000805193	Ixodes persulcatus (Taiga tick)	34615	28396	metazoa_nonvert			swept
UP000807504	Argiope bruennichi (Wasp spider) (Aranea bruennichi)	94029	26272	metazoa_nonvert			swept
UP000821845	Hyalomma asiaticum (Tick)	266040	27599	metazoa_nonvert			swept
UP000821865	Dermacentor silvarum (Tick)	543639	25660	metazoa_nonvert			swept
UP000822476	Paragonimus skrjabini miyazakii	59628	12629	metazoa_nonvert			swept
UP000824380	Venturia canescens	32260	82	metazoa_nonvert			swept
UP000824533	Dendrolimus kikuchii	765133	15321	metazoa_nonvert			swept
UP000825002	Fragariocoptes setiger	1670756	3047	metazoa_nonvert			swept
UP000826195	Cotesia glomerata (Lepidopteran parasitic wasp) (Apanteles glomeratus)	32391	19150	metazoa_nonvert			swept
UP000827092	Oedothorax gibbosus	931172	31999	metazoa_nonvert			swept
UP000829291	Neodiprion lecontei (Redheaded pine sawfly)	441921	22250	metazoa_nonvert			swept
UP000829354	Caenorhabditis briggsae	6238	29167	metazoa_nonvert			swept
UP000829999	Spodoptera frugiperda (Fall armyworm)	7108	24899	metazoa_nonvert			swept
UP000835052	Caenorhabditis auriculariae	2777116	16237	metazoa_nonvert			swept
UP000835206	Bombus terrestris (Buff-tailed bumblebee) (Apis terrestris)	30195	19626	metazoa_nonvert			swept
UP000837675	Hyalomma marginatum	34627	1152	metazoa_nonvert			swept
UP000837857	Iphiclides podalirius (scarce swallowtail)	110791	20151	metazoa_nonvert			swept
UP000838412	Branchiostoma lanceolatum (Common lancelet) (Amphioxus lanceolatum)	7740	38783	metazoa_nonvert			swept
UP000838756	Pararge aegeria aegeria	348720	28746	metazoa_nonvert			swept
UP000838878	Brenthis ino (lesser marbled fritillary)	405034	19196	metazoa_nonvert			swept
UP000887458	Dermatophagoides pteronyssinus (European house dust mite)	6956	14675	metazoa_nonvert			swept
UP000887540	Acrobeloides nanus	290746	35203	metazoa_nonvert			swept
UP000887560	Meloidogyne floridensis	298350	12653	metazoa_nonvert			swept
UP000887561	Meloidogyne javanica (Root-knot nematode worm)	6303	24441	metazoa_nonvert			swept
UP000887563	Meloidogyne incognita (Southern root-knot nematode worm) (Oxyuris incognita)	6306	42381	metazoa_nonvert			swept
UP000887566	Plectus sambesii	2011161	39995	metazoa_nonvert			swept
UP000887567	Exaiptasia diaphana (Tropical sea anemone) (Aiptasia pulchella)	2652724	25273	metazoa_nonvert			swept
UP000887568	Patiria miniata (Bat star) (Asterina miniata)	46514	30311	metazoa_nonvert			swept
UP000887569	Parascaris univalens (Nematode worm)	6257	31353	metazoa_nonvert			swept
UP000887572	Globodera rostochiensis (Golden nematode worm) (Heterodera rostochiensis)	31243	21016	metazoa_nonvert			swept
UP000887575	Mesorhabditis belari	2138241	22421	metazoa_nonvert			swept
UP000887577	Panagrolaimus superbus	310955	19584	metazoa_nonvert			swept
UP000887581	Setaria digitata	48799	10089	metazoa_nonvert			swept
UP001059596	Drosophila gunungcola (fruit fly)	103775	13885	metazoa_nonvert			swept
UP001064048	Choristoneura fumiferana (Spruce budworm moth) (Archips fumiferana)	7141	22898	metazoa_nonvert			swept
UP001105220	Anopheles coluzzii (African malaria mosquito)	1518534	14043	metazoa_nonvert			swept
UP001152562	Pieris brassicae (White butterfly) (Large white butterfly)	7116	16176	metazoa_nonvert			swept
UP001152747	Caenorhabditis angaria	860376	19291	metazoa_nonvert			swept
UP001152759	Bemisia tabaci (Sweetpotato whitefly) (Aleurodes tabaci)	7038	16554	metazoa_nonvert			swept
UP001152798	Nezara viridula (Southern green stink bug) (Cimex viridulus)	85310	19915	metazoa_nonvert			swept
UP001152799	Ceutorhynchus assimilis (cabbage seed weevil)	467358	15296	metazoa_nonvert			swept
UP001152888	Acanthoscelides obtectus (Bean weevil) (Bruchus obtectus)	200917	56839	metazoa_nonvert			swept
UP001153148	Timema podura (Walking stick)	61482	16641	metazoa_nonvert			swept
UP001153292	Chilo suppressalis (Asiatic rice borer moth)	168631	12895	metazoa_nonvert			swept
UP001153321	Spodoptera littoralis (Egyptian cotton leafworm)	7109	13280	metazoa_nonvert			swept
UP001153620	Chironomus riparius	315576	16483	metazoa_nonvert			swept
UP001153636	Psylliodes chrysocephalus	3402493	17451	metazoa_nonvert			swept
UP001153709	Diabrotica balteata (Banded cucumber beetle)	107213	15880	metazoa_nonvert			swept
UP001153712	Phyllotreta striolata (Striped flea beetle) (Crioceris striolata)	444603	12162	metazoa_nonvert			swept
UP001153714	Diatraea saccharalis (sugarcane borer)	40085	16115	metazoa_nonvert			swept
UP001153737	Phaedon cochleariae (Mustard beetle)	80249	13351	metazoa_nonvert			swept
UP001153954	Euphydryas editha (Edith's checkerspot)	104508	25698	metazoa_nonvert			swept
UP001154078	Brassicogethes aeneus (Rape pollen beetle) (Meligethes aeneus)	1431903	15965	metazoa_nonvert			swept
UP001154114	Chrysodeixis includens (Soybean looper) (Pseudoplusia includens)	689277	14731	metazoa_nonvert			swept
UP001154329	Aphis gossypii (Cotton aphid)	80765	15271	metazoa_nonvert			swept
UP001158576	Oikopleura dioica (Tunicate)	34765	18603	metazoa_nonvert			swept
UP001159042	Exocentrus adspersus	1586481	16827	metazoa_nonvert			swept
UP001159405	Porites lobata	104759	42611	metazoa_nonvert			swept
UP001159427	Porites evermanni	104178	39801	metazoa_nonvert			swept
UP001159428	Pocillopora meandrina	46732	31944	metazoa_nonvert			swept
UP001160148	Macrosiphum euphorbiae (potato aphid)	13131	33432	metazoa_nonvert			swept
UP001162156	Rhamnusium bicolor	1586634	19372	metazoa_nonvert			swept
UP001162162	Aromia moschata	1265417	22090	metazoa_nonvert			swept
UP001162164	Molorchus minor	1323400	18551	metazoa_nonvert			swept
UP001162480	Octopus vulgaris (Common octopus)	6645	29931	metazoa_nonvert			swept
UP001163046	Desmophyllum pertusum	174260	37379	metazoa_nonvert			swept
UP001164746	Mya arenaria (Soft-shell clam)	6604	37840	metazoa_nonvert			swept
UP001165289	Oopsacas minuta	111878	16257	metazoa_nonvert			swept
UP001165740	Biomphalaria glabrata (Bloodfluke planorb) (Freshwater snail)	6526	35507	metazoa_nonvert			swept
UP001168821	Zophobas morio	2755281	29607	metazoa_nonvert			swept
UP001168972	Microctonus hyperodae (Parasitoid wasp)	165561	12896	metazoa_nonvert			swept
UP001168990	Microctonus aethiopoides	144406	13908	metazoa_nonvert			swept
UP001174909	Geodia barretti (Barrett's horny sponge)	519541	60916	metazoa_nonvert			swept
UP001175271	Steinernema hermaphroditum	289476	36137	metazoa_nonvert			swept
UP001176961	Cylicocyclus nassatus (Nematode worm)	53992	22417	metazoa_nonvert			swept
UP001177023	Mesorhabditis spiculigera	96644	26039	metazoa_nonvert			swept
UP001177670	Melipona bicolor	60889	21279	metazoa_nonvert			swept
UP001186944	Pinctada imbricata (Atlantic pearl-oyster) (Pinctada martensii)	66713	25352	metazoa_nonvert			swept
UP001187531	Artemia franciscana (Brine shrimp) (Artemia sanfranciscana)	6661	23911	metazoa_nonvert			swept
UP001195483	Potamilus streckersoni	2493646	36954	metazoa_nonvert			swept
UP001200034	Drosophila rubida	30044	11829	metazoa_nonvert			swept
UP001201812	Ditylenchus destructor	166010	21174	metazoa_nonvert			swept
UP001208570	Paralvinella palmiformis	53620	24621	metazoa_nonvert			swept
UP001209878	Ridgeia piscesae (Tubeworm)	27915	30930	metazoa_nonvert			swept
UP001217089	Tegillarca granosa (Malaysian cockle) (Anadara granosa)	220873	24806	metazoa_nonvert			swept
UP001219518	Frankliniella fusca	407009	25147	metazoa_nonvert			swept
UP001231649	Mythimna loreyi	667449	16857	metazoa_nonvert			swept
UP001233172	Biomphalaria pfeifferi (Bloodfluke planorb) (Freshwater snail)	112525	30570	metazoa_nonvert			swept
UP001233999	Diploptera punctata (Pacific beetle cockroach)	6984	28315	metazoa_nonvert			swept
UP001234178	Daphnia magna	35525	32367	metazoa_nonvert			swept
UP001235939	Cordylochernes scorpioides	51811	24935	metazoa_nonvert			swept
UP001239111	Eretmocerus hayati	131215	24463	metazoa_nonvert			swept
UP001249851	Acropora cervicornis (Staghorn coral)	6130	27986	metazoa_nonvert			swept
UP001258017	Odynerus spinipes	1348599	14696	metazoa_nonvert			swept
UP001286313	Petrolisthes cinctipes (Flat porcelain crab)	88211	45198	metazoa_nonvert			swept
UP001292079	Schistosoma mekongi (Parasitic worm)	38744	9068	metazoa_nonvert			swept
UP001292094	Petrolisthes manimaculis	1843537	41106	metazoa_nonvert			swept
UP001303046	Necator americanus (Human hookworm)	51031	41575	metazoa_nonvert			swept
UP001307889	Nesidiocoris tenuis	355587	16182	metazoa_nonvert			swept
UP001314205	Parnassius mnemosyne (clouded apollo)	213953	25482	metazoa_nonvert			swept
UP001321473	Amblyomma americanum (Lone star tick)	6943	33540	metazoa_nonvert			swept
UP001328107	Pristionchus mayeri	1317129	32572	metazoa_nonvert			swept
UP001331761	Trichostrongylus colubriformis (Black scour worm)	6319	22279	metazoa_nonvert			swept
UP001347796	Patella caerulea (Rayed Mediterranean limpet)	87958	28822	metazoa_nonvert			swept
UP001353858	Aquatica leii	1421715	16446	metazoa_nonvert			swept
UP001359485	Polyplax serrata (Common mouse louse)	468196	13864	metazoa_nonvert			swept
UP001367676	Parthenolecanium corni	536013	14559	metazoa_nonvert			swept
UP001374579	Littorina saxatilis	31220	28814	metazoa_nonvert			swept
UP001378592	Gryllus longicercus	2509291	18922	metazoa_nonvert			swept
UP001381693	Halocaridina rubra (Hawaiian red shrimp)	373956	25261	metazoa_nonvert			swept
UP001430953	Cardiocondyla obscurior	286306	36213	metazoa_nonvert			swept
UP001431783	Henosepilachna vigintioctopunctata	420089	23681	metazoa_nonvert			swept
UP001432027	Pristionchus entomophagus	358040	30008	metazoa_nonvert			swept
UP001432146	Tetragonisca angustula	166442	17407	metazoa_nonvert			swept
UP001432322	Pristionchus fissidentatus	1538716	28245	metazoa_nonvert			swept
UP001445076	Cherax quadricarinatus (Australian red claw crayfish)	27406	31051	metazoa_nonvert			swept
UP001458880	Popillia japonica (Japanese beetle)	7064	35961	metazoa_nonvert			swept
UP001461498	Rhynocoris fuscipes	488301	15700	metazoa_nonvert			swept
UP001487740	Scylla paramamosain (Mud crab)	85552	30388	metazoa_nonvert			swept
UP001497382	Larinioides sclopetarius	280406	40304	metazoa_nonvert			swept
UP001497472	Leptosia nina	320188	16432	metazoa_nonvert			swept
UP001497497	Lymnaea stagnalis (Great pond snail) (Helix stagnalis)	6523	22445	metazoa_nonvert			swept
UP001497535	Meloidogyne enterolobii (Root-knot nematode worm) (Meloidogyne mayaguensis)	390850	45048	metazoa_nonvert			swept
UP001497623	Meganyctiphanes norvegica (Northern krill) (Thysanopoda norvegica)	48144	41975	metazoa_nonvert			swept
UP001497644	Lasius platythorax	488582	17870	metazoa_nonvert			swept
UP001500889	Drosophila madeirensis (Fruit fly)	30013	17869	metazoa_nonvert			swept
UP001516400	Cryptolaemus montrouzieri	559131	25106	metazoa_nonvert			swept
UP001519460	Batillaria attramentaria	370345	40206	metazoa_nonvert			swept
UP001549920	Loxostege sticticalis (Beet webworm moth)	481309	19850	metazoa_nonvert			swept
UP001558632	Trichinella spiralis (Trichina worm)	6334	12252	metazoa_nonvert			swept
UP001558652	Ranatra chinensis	642074	14301	metazoa_nonvert			swept
UP001562425	Culex pipiens pipiens (Northern house mosquito)	38569	20262	metazoa_nonvert			swept
UP001566132	Hypothenemus hampei (Coffee berry borer)	57062	18281	metazoa_nonvert			swept
UP001607302	Vespula squamosa (Southern yellow jacket) (Wasp)	30214	18658	metazoa_nonvert			swept
UP001607303	Vespula maculifrons (Eastern yellow jacket) (Wasp)	7453	21080	metazoa_nonvert			swept
UP001608902	Gnathostoma spinigerum	75299	11854	metazoa_nonvert			swept
UP001620626	Heterodera trifolii	157864	37880	metazoa_nonvert			swept
UP001620645	Heterodera schachtii (Sugarbeet cyst nematode worm) (Tylenchus schachtii)	97005	17674	metazoa_nonvert			swept
UP001626550	Cichlidogyrus casuarinus	1844966	14453	metazoa_nonvert			swept
UP001627154	Trichogramma kaykai	54128	24487	metazoa_nonvert			swept
UP001634394	Sinanodonta woodiana (Chinese pond mussel) (Anodonta woodiana)	1069815	44962	metazoa_nonvert			swept
UP001642483	Clavelina lepadiformis (Light-bulb sea squirt) (Ascidia lepadiformis)	159417	25263	metazoa_nonvert			swept
UP001642520	Xylocopa violacea (Violet carpenter bee) (Apis violacea)	135666	19738	metazoa_nonvert			swept
UP001642540	Orchesella dallaii	48710	33789	metazoa_nonvert			swept
UP001651158	Taenia crassiceps	6207	10155	metazoa_nonvert			swept
UP001652582	Bicyclus anynana (Squinting bush brown butterfly)	110368	19296	metazoa_nonvert			swept
UP001652620	Bactrocera dorsalis (Oriental fruit fly) (Dacus dorsalis)	27457	22491	metazoa_nonvert			swept
UP001652621	Musca domestica (House fly)	7370	22566	metazoa_nonvert			swept
UP001652625	Hydra vulgaris (Hydra) (Hydra attenuata)	6087	28759	metazoa_nonvert			swept
UP001652626	Vanessa tameamea (Kamehameha butterfly)	334116	17371	metazoa_nonvert			swept
UP001652628	Drosophila suzukii (Spotted-wing drosophila fruit fly)	28584	23889	metazoa_nonvert			swept
UP001652661	Drosophila kikkawai (Fruit fly)	30033	21108	metazoa_nonvert			swept
UP001652680	Drosophila rhopaloa (Fruit fly)	1041015	20735	metazoa_nonvert			swept
UP001652700	Diabrotica virgifera virgifera (western corn rootworm)	50390	27738	metazoa_nonvert			swept
UP001652740	Galleria mellonella (Greater wax moth)	7137	20018	metazoa_nonvert			swept
UP001667357	Cyamophila willieti	2604842	15426	metazoa_nonvert			swept
UP001672501	Sergentomyia squamirostris	2283857	14736	metazoa_nonvert			swept
UP001674779	Kerria lacca (common lac scale)	473130	10648	metazoa_nonvert			swept
UP001675883	Semiaphis heraclei	796293	13495	metazoa_nonvert			swept
UP001697639	Mactra antiquata	2302425	24667	metazoa_nonvert			swept
UP001724931	Solemya velum (Atlantic awningclam)	13268	18903	metazoa_nonvert			swept
UP001729258	Megaselia abdita (Humpbacked fly)	88686	17639	metazoa_nonvert			swept
UP001729289	Mnemiopsis leidyi (Sea walnut) (Warty comb jellyfish)	27923	25028	metazoa_nonvert			swept
UP001730561	Anthophora quadrimaculata	597840	12666	metazoa_nonvert			swept
UP001730562	Anthophora plagiata	597819	13647	metazoa_nonvert			swept
UP001730563	Anthophora retusa	597843	13164	metazoa_nonvert			swept
UP001730760	Calicophoron daubneyi (Rumen fluke) (Paramphistomum daubneyi)	300641	13072	metazoa_nonvert			swept
UP001735302	Dermacentor variabilis (American dog tick)	34621	31650	metazoa_nonvert			swept
UP001735580	Ixodes scapularis (Black-legged tick) (Deer tick)	6945	31574	metazoa_nonvert			swept
UP000031668	Thelohanellus kitauei (Myxosporean)	669202	14792	metazoa_nonvert			swept
UP000036681	Ascaris lumbricoides (Giant roundworm)	6252	23559	metazoa_nonvert			swept
UP000050761	Heligmosomoides polygyrus (Parasitic roundworm)	6339	27451	metazoa_nonvert			swept
UP000095283	Heterorhabditis bacteriophora (Entomopathogenic nematode worm)	37862	20849	metazoa_nonvert			swept
UP000095287	Steinernema glaseri	37863	37085	metazoa_nonvert			swept
UP000230233	Caenorhabditis nigoni	1611254	44209	metazoa_nonvert			swept
UP000245119	Pomacea canaliculata (Golden apple snail)	400727	21377	metazoa_nonvert			swept
UP000266721	Mytilus galloprovincialis (Mediterranean mussel)	29158	3147	metazoa_nonvert			swept
UP000269396	Schistosoma mattheei	31246	22244	metazoa_nonvert			swept
UP000276133	Brachionus plicatilis (Marine rotifer) (Brachionus muelleri)	10195	52387	metazoa_nonvert			swept
UP000277204	Schistosoma margrebowiei	48269	25527	metazoa_nonvert			swept
UP000279833	Schistosoma curassoni	6186	22688	metazoa_nonvert			swept
UP000286415	Clonorchis sinensis (Chinese liver fluke)	79923	14344	metazoa_nonvert			swept
UP000298663	Steinernema carpocapsae (Entomopathogenic nematode)	34508	35146	metazoa_nonvert			swept
UP000299102	Eumeta variegata (Bagworm moth) (Eumeta japonica)	151549	96130	metazoa_nonvert			swept
UP000318571	Tigriopus californicus (Marine copepod)	6832	15551	metazoa_nonvert			swept
UP000324222	Portunus trituberculatus (Swimming crab) (Neptunus trituberculatus)	210409	99420	metazoa_nonvert			swept
UP000478052	Aphis craccivora (Cowpea aphid)	307492	31792	metazoa_nonvert			swept
UP000479000	Nesidiocoris tenuis	355587	23052	metazoa_nonvert			swept
UP000499080	Araneus ventricosus (Orbweaver spider) (Epeira ventricosa)	182803	246601	metazoa_nonvert			swept
UP000595437	Caligus rogercresseyi (Sea louse)	217165	18197	metazoa_nonvert			swept
UP000597762	Acanthosepion pharaonis (Pharaoh cuttlefish) (Sepia pharaonis)	158019	53515	metazoa_nonvert			swept
UP000735302	Plakobranchus ocellatus	259542	77140	metazoa_nonvert			swept
UP000762676	Elysia marginata	1093978	70727	metazoa_nonvert			swept
UP000784294	Protopolystoma xenopodis	117903	37827	metazoa_nonvert			swept
UP000820818	Daphnia sinensis	1820382	16523	metazoa_nonvert			swept
UP000821837	Rhipicephalus sanguineus (Brown dog tick) (Ixodes sanguineus)	34632	25506	metazoa_nonvert			swept
UP000821853	Haemaphysalis longicornis (Bush tick)	44386	25603	metazoa_nonvert			swept
UP000821866	Rhipicephalus microplus (Cattle tick) (Boophilus microplus)	6941	29322	metazoa_nonvert			swept
UP000823941	Plutella xylostella (Diamondback moth) (Plutella maculipennis)	51655	18670	metazoa_nonvert			swept
UP000828390	Dreissena polymorpha (Zebra mussel) (Mytilus polymorpha)	45954	181328	metazoa_nonvert			swept
UP000886998	Trichonephila inaurata madagascariensis	2747483	50567	metazoa_nonvert			swept
UP000887013	Nephila pilipes (Giant wood spider) (Nephila maculata)	299642	67446	metazoa_nonvert			swept
UP000887116	Trichonephila clavata (Joro spider) (Nephila clavata)	2740835	66373	metazoa_nonvert			swept
UP000887159	Trichonephila clavipes (Golden silk orbweaver) (Nephila clavipes)	2585209	50497	metazoa_nonvert			swept
UP000887562	Echinococcus canadensis	519352	1306	metazoa_nonvert			swept
UP000887564	Parascaris equorum (Equine roundworm)	6256	14468	metazoa_nonvert			swept
UP000887565	Romanomermis culicivorax (Nematode worm)	13658	48309	metazoa_nonvert			swept
UP000887574	Ditylenchus dipsaci	166011	27614	metazoa_nonvert			swept
UP000887578	Panagrolaimus davidi	227884	25683	metazoa_nonvert			swept
UP001054837	Caerostris darwini	1538125	55519	metazoa_nonvert			swept
UP001054945	Caerostris extrusa (Bark spider) (Caerostris bankana)	172846	82696	metazoa_nonvert			swept
UP001056778	Holotrichia oblita (Chafer beetle)	644536	18108	metazoa_nonvert			swept
UP001075354	Megalurothrips usitatus (bean blossom thrips)	439358	12582	metazoa_nonvert			swept
UP001107558	Polypedilum vanderplanki (Sleeping chironomid midge)	319348	19076	metazoa_nonvert			swept
UP001142055	Blomia tropicalis (Mite)	40697	10628	metazoa_nonvert			swept
UP001148838	Periplaneta americana (American cockroach) (Blatta americana)	6978	27025	metazoa_nonvert			swept
UP001151699	Pseudolycoriella hygida	35572	17665	metazoa_nonvert			swept
UP001152320	Holothuria leucospilota (Black long sea cucumber) (Mertensiothuria leucospilota)	206669	33658	metazoa_nonvert			swept
UP001152795	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	317549	69559	metazoa_nonvert			swept
UP001159363	Dryococelus australis	614101	33087	metazoa_nonvert			swept
UP001189180	Fasciola hepatica (Liver fluke)	6192	851	metazoa_nonvert			swept
UP001196413	Parelaphostrongylus tenuis (Meningeal worm)	148309	29076	metazoa_nonvert			swept
UP001231518	Mythimna separata (Oriental armyworm) (Pseudaletia separata)	271217	16944	metazoa_nonvert			swept
UP001283361	Elysia crispata (lettuce slug)	231223	69785	metazoa_nonvert			swept
UP001329430	Pyrocoelia pectoralis	417401	13125	metazoa_nonvert			swept
UP001688483	Uroleucon formosanum	796250	31408	metazoa_nonvert			swept
UP001712102	Scirpophaga incertulas	72366	19873	metazoa_nonvert			swept
UP001732900	Taenia solium (Pork tapeworm)	6204	11854	metazoa_nonvert			unavailable
