upid	organism	taxid	protein_count	group	genus	genus_n_available	status
UP001596483	Bhargavaea changchunensis	2134037	3210	bacteria_genus	Bhargavaea	5	swept
UP000657006	Bianquea renquensis	2763661	3382	bacteria_genus	Bianquea	1	swept
UP000019092	Bibersteinia trehalosi USDA-ARS-USMARC-189	1263831	2368	bacteria_genus	Bibersteinia	1	swept
UP000710815	Bifidobacterium amazonense	2809027	2567	bacteria_genus	Bifidobacterium	101	swept
UP001224392	Biformimicrobium ophioploci	3036711	3101	bacteria_genus	Biformimicrobium	1	swept
UP000466864	Bilifractor porci	2606636	2362	bacteria_genus	Bilifractor	1	swept
UP001320154	Billgrantia desiderata	52021	4574	bacteria_genus	Billgrantia	15	swept
UP000006034	Bilophila wadsworthia (strain 3_1_6)	563192	3779	bacteria_genus	Bilophila	1	swept
UP000280960	Biomaibacter acetigenes	2316383	3160	bacteria_genus	Biomaibacter	1	swept
UP000295719	Biostraticola tofi	466109	3912	bacteria_genus	Biostraticola	1	swept
UP001596411	Bisbaumannia salifodinae	438745	4006	bacteria_genus	Bisbaumannia	2	swept
UP001224083	Bisgaard Taxon 45	304289	2018	bacteria_genus	Bisgaard	1	swept
UP000294841	Bisgaardia hudsonensis	109472	1892	bacteria_genus	Bisgaardia	1	swept
UP000474718	Bittarella massiliensis (ex Durand et al. 2017)	1720313	2773	bacteria_genus	Bittarella	1	swept
UP000625976	Bizionia arctica	1495645	3437	bacteria_genus	Bizionia	10	swept
UP000266934	Blastochloris tepida	2233851	3554	bacteria_genus	Blastochloris	3	swept
UP001324287	Blastococcus brunescens	1564165	5670	bacteria_genus	Blastococcus	14	swept
UP000248014	Blastomonas natatoria	34015	3871	bacteria_genus	Blastomonas	4	swept
UP000237819	Blastopirellula marina	124	6156	bacteria_genus	Blastopirellula	7	swept
UP000263619	Blattabacterium cuenoti STAT	1457030	575	bacteria_genus	Blattabacterium	3	swept
UP001600941	Blautia parvula	2877527	6229	bacteria_genus	Blautia	34	swept
UP000007794	Blochmanniella pennsylvanica (strain BPEN)	291272	610	bacteria_genus	Blochmanniella	3	swept
UP000765338	Bombella mellum	2039288	1796	bacteria_genus	Bombella	8	swept
UP000284109	Bombilactobacillus bombi	1303590	1768	bacteria_genus	Bombilactobacillus	6	swept
UP001321766	Bombiscardovia nodaiensis	2932181	1796	bacteria_genus	Bombiscardovia	3	swept
UP000281647	Borborobacter arsenicus	1851146	4868	bacteria_genus	Borborobacter	1	swept
UP000216020	Bordetella genomosp. 10	1416804	6074	bacteria_genus	Bordetella	31	swept
UP000001634	Borrelia bissettiae (strain DSM 17990 / CIP 109136 / DN127) (Borreliella bissettiae)	521010	1403	bacteria_genus	Borrelia	13	swept
UP000005216	Borreliella afzelii (strain PKo) (Borrelia afzelii)	390236	1394	bacteria_genus	Borreliella	15	swept
UP000201838	Boseongicola aestuarii	1470561	4011	bacteria_genus	Boseongicola	1	swept
UP000316426	Botrimarina mediterranea	2528022	4587	bacteria_genus	Botrimarina	3	swept
UP000176288	Boudabousia tangfeifanii	1912795	1712	bacteria_genus	Boudabousia	3	swept
UP000185628	Bowdeniella nasicola	208480	2401	bacteria_genus	Bowdeniella	2	swept
UP000663992	Bowmanella yangjiangensis	2811230	5370	bacteria_genus	Bowmanella	4	swept
UP001519290	Brachybacterium sacelli	173364	4380	bacteria_genus	Brachybacterium	23	swept
UP001658494	Brachyspira pulli	310721	3130	bacteria_genus	Brachyspira	13	swept
UP000249799	Bradymonas sediminis	1548548	3697	bacteria_genus	Bradymonas	1	swept
UP001549291	Bradyrhizobium japonicum	375	10229	bacteria_genus	Bradyrhizobium	73	swept
UP000250028	Branchiibius hedensis	672460	3771	bacteria_genus	Branchiibius	2	swept
UP000762253	Brasilonema octagenarum UFV-OR1	417115	6306	bacteria_genus	Brasilonema	3	swept
UP000252962	Bremerella cremea	1031537	5691	bacteria_genus	Bremerella	6	swept
UP000044377	Brenneria goodwinii	1109412	4958	bacteria_genus	Brenneria	11	swept
UP000244081	Breoghania corrubedonensis	665038	4681	bacteria_genus	Breoghania	1	swept
UP000319578	Brevibacillus reuszeri	54915	6851	bacteria_genus	Brevibacillus	27	swept
UP000316406	Brevibacterium aurantiacum	273384	4260	bacteria_genus	Brevibacterium	33	swept
UP000321577	Brevifollis gellanilyticus	748831	5783	bacteria_genus	Brevifollis	1	swept
UP000240042	Brevinema andersonii	34097	1441	bacteria_genus	Brevinema	1	swept
UP000187266	Brevirhabdus pacifica	1267768	2900	bacteria_genus	Brevirhabdus	1	swept
UP001596152	Brevundimonas staleyi	74326	4027	bacteria_genus	Brevundimonas	35	swept
UP001230220	Breznakia pachnodae	265178	4061	bacteria_genus	Breznakia	2	swept
UP000249239	Breznakibacter xylanolyticus	990	3475	bacteria_genus	Breznakibacter	1	swept
UP000595917	Breznakiella homolactica	2798577	4092	bacteria_genus	Breznakiella	1	swept
UP000019243	Brochothrix campestris FSL F6-1037	1265861	2423	bacteria_genus	Brochothrix	2	swept
UP000267019	Brockia lithotrophica	933949	1680	bacteria_genus	Brockia	1	swept
UP000749311	Brooklawnia cerclae	349934	3488	bacteria_genus	Brooklawnia	2	swept
UP001198962	Brotaphodocola catenula	2885361	2813	bacteria_genus	Brotaphodocola	1	swept
UP001199319	Brotocaccenecus cirricatena	3064195	3338	bacteria_genus	Brotocaccenecus	1	swept
UP001652442	Brotonthovivens ammoniilytica	2981725	3076	bacteria_genus	Brotonthovivens	1	swept
UP000216188	Brucella pseudogrignonensis	419475	5644	bacteria_genus	Brucella	29	swept
UP000006251	Brumicola pallidula DSM 14239 = ACAM 615	1121922	4036	bacteria_genus	Brumicola	3	swept
UP000293952	Brumimicrobium glaciale	200475	3396	bacteria_genus	Brumimicrobium	4	swept
UP000218238	Brunnivagina elsteri CCALA 953	987040	5667	bacteria_genus	Brunnivagina	1	swept
UP000236728	Bryocella elongata	863522	4503	bacteria_genus	Bryocella	1	swept
UP001176960	Brytella acorum	2959299	3181	bacteria_genus	Brytella	1	swept
UP000185612	Buchananella hordeovulneris	52770	2109	bacteria_genus	Buchananella	2	swept
UP000298594	Buchnera aphidicola (Brachycaudus cardui)	557993	586	bacteria_genus	Buchnera	13	swept
UP000224974	Budvicia aquatica	82979	4968	bacteria_genus	Budvicia	1	swept
UP000005017	Bulleidia extructa W1219	679192	1415	bacteria_genus	Bulleidia	1	swept
UP000460549	Bullifex porci	2606638	2214	bacteria_genus	Bullifex	1	swept
UP000494120	Burkholderia aenigmatica	2015348	8647	bacteria_genus	Burkholderia	43	swept
UP001246690	Buttiauxella selenatireducens	3073902	4589	bacteria_genus	Buttiauxella	8	swept
UP000050833	Butyribacter intestini	1703332	2958	bacteria_genus	Butyribacter	1	swept
UP000013981	Butyricicoccus pullicaecorum 1.2	1203606	3107	bacteria_genus	Butyricicoccus	4	swept
UP001302374	Butyricimonas paravirosa	1472417	4383	bacteria_genus	Butyricimonas	5	swept
UP000184278	Butyrivibrio fibrisolvens DSM 3071	1121131	4043	bacteria_genus	Butyrivibrio	6	swept
UP000323917	Bythopirellula goksoeyrii	1400387	5289	bacteria_genus	Bythopirellula	2	swept
UP000214720	Caballeronia sordidicola (Burkholderia sordidicola)	196367	9255	bacteria_genus	Caballeronia	28	swept
UP000698924	Caecibacteroides pullorum	2725562	2890	bacteria_genus	Caecibacteroides	1	swept
UP000036771	Caedimonas varicaedens	1629334	1663	bacteria_genus	Caedimonas	1	swept
UP000016568	Caenibius tardaugens NBRC 16725	1219035	4005	bacteria_genus	Caenibius	1	swept
UP000318199	Caenimonas sedimenti	2596921	5612	bacteria_genus	Caenimonas	4	swept
UP000219621	Caenispirillum bisanense	414052	4942	bacteria_genus	Caenispirillum	2	swept
UP001235840	Caldalkalibacillus horti	77523	4462	bacteria_genus	Caldalkalibacillus	3	swept
UP000000555	Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4) (Thermoanaerobacter tengcongensis)	273068	2545	bacteria_genus	Caldanaerobacter	1	swept
UP000184088	Caldanaerobius fijiensis DSM 17918	1121256	2707	bacteria_genus	Caldanaerobius	1	swept
UP000184375	Caldanaerovirga acetigignens	447595	2288	bacteria_genus	Caldanaerovirga	1	swept
UP000197032	Calderihabitans maritimus	1246530	3537	bacteria_genus	Calderihabitans	1	swept
UP000040576	Caldibacillus thermoamylovorans	35841	3440	bacteria_genus	Caldibacillus	2	swept
UP000000256	Caldicellulosiruptor saccharolyticus (strain ATCC 43494 / DSM 8903 / Tp8T 6331)	351627	2629	bacteria_genus	Caldicellulosiruptor	10	swept
UP000502699	Caldichromatium japonicum	2699430	2609	bacteria_genus	Caldichromatium	1	swept
UP000198577	Caldicoprobacter faecalis	937334	2413	bacteria_genus	Caldicoprobacter	1	swept
UP001459714	Caldifermentibacillus hisashii	996558	3944	bacteria_genus	Caldifermentibacillus	1	swept
UP000007880	Caldilinea aerophila (strain DSM 14535 / JCM 11387 / NBRC 104270 / STL-6-O1)	926550	4097	bacteria_genus	Caldilinea	1	swept
UP000068196	Caldimicrobium thiodismutans	1653476	1771	bacteria_genus	Caldimicrobium	1	swept
UP000035352	Caldimonas brevitalea	413882	5541	bacteria_genus	Caldimonas	5	swept
UP001163687	Caldinitratiruptor microaerophilus	671077	3502	bacteria_genus	Caldinitratiruptor	1	swept
UP000013378	Caldisalinibacter kiritimatiensis	1304284	2681	bacteria_genus	Caldisalinibacter	1	swept
UP000004793	Caldisericum exile (strain DSM 21853 / NBRC 104410 / AZM16c01)	511051	1566	bacteria_genus	Caldisericum	1	swept
UP000637720	Calditerricola satsumensis	373054	2362	bacteria_genus	Calditerricola	1	swept
UP000007039	Calditerrivibrio nitroreducens (strain DSM 19672 / NBRC 101217 / Yu37-1)	768670	2089	bacteria_genus	Calditerrivibrio	1	swept
UP000004671	Caldithrix abyssi (strain DSM 13497 / VKM B-2286 / LF13)	880073	3674	bacteria_genus	Caldithrix	1	swept
UP000597507	Caldovatus sediminis	2041189	4489	bacteria_genus	Caldovatus	2	swept
UP000625804	Calidifontibacillus erzurumensis	2741433	3252	bacteria_genus	Calidifontibacillus	1	swept
UP000256253	Calidifontibacter indicus	419650	3252	bacteria_genus	Calidifontibacter	1	swept
UP000265715	Calidithermus terrae	1408545	4065	bacteria_genus	Calidithermus	2	swept
UP000190105	Caloramator quimbayensis	1147123	2996	bacteria_genus	Caloramator	5	swept
UP000183967	Caloranaerobacter azorensis DSM 13643	1121264	2469	bacteria_genus	Caloranaerobacter	1	swept
UP000322976	Calorimonas adulescens	2606906	2527	bacteria_genus	Calorimonas	1	swept
UP000218418	Calothrix parasitica NIES-267	1973488	7413	bacteria_genus	Calothrix	3	swept
UP000319976	Calycomorphotria hydatis	2528027	4286	bacteria_genus	Calycomorphotria	1	swept
UP001595704	Camelimonas fluminis	1576911	4489	bacteria_genus	Camelimonas	3	swept
UP001596022	Camelliibacillus cellulosilyticus	2174486	3500	bacteria_genus	Camelliibacillus	1	swept
UP000298805	Caminibacter pacificus	1424653	1953	bacteria_genus	Caminibacter	2	swept
UP000184082	Caminicella sporogenes DSM 14501	1121266	2351	bacteria_genus	Caminicella	1	swept
UP000003082	Campylobacter rectus RM3267	553218	2971	bacteria_genus	Campylobacter	51	swept
UP000019140	Candidatus Entotheonella gemina	1429439	8989	bacteria_genus	Candidatus	357	swept
UP000214603	Candidimonas nitroreducens	683354	4867	bacteria_genus	Candidimonas	2	swept
UP000571183	Canibacter oris	1365628	1510	bacteria_genus	Canibacter	1	swept
UP000254329	Canicola haemoglobinophilus	733	2343	bacteria_genus	Canicola	1	swept
UP000657177	Capillibacterium thermochitinicola	2699427	2235	bacteria_genus	Capillibacterium	1	swept
UP001162834	Capillimicrobium parvum	2884022	5689	bacteria_genus	Capillimicrobium	1	swept
UP001697495	Capilliphycus salinus ALCB114379	1972598	6117	bacteria_genus	Capilliphycus	1	swept
UP000197007	Capnocytophaga endodontalis	2708117	2968	bacteria_genus	Capnocytophaga	17	swept
UP000469440	Caproicibacter fermentans	2576756	3793	bacteria_genus	Caproicibacter	1	swept
UP000516046	Caproicibacterium amylolyticum	2766537	2784	bacteria_genus	Caproicibacterium	3	swept
UP000719942	Caproiciproducens faecalis	2820301	2851	bacteria_genus	Caproiciproducens	3	swept
UP000287394	Capsulimonas corticalis	2219043	6592	bacteria_genus	Capsulimonas	1	swept
UP000070188	Carbonactinospora thermoautotrophica	1469144	4356	bacteria_genus	Carbonactinospora	1	swept
UP001332192	Carboxydichorda subterranea	3109565	2979	bacteria_genus	Carboxydichorda	1	swept
UP000241323	Carboxydocella thermautotrophica	178899	2669	bacteria_genus	Carboxydocella	2	swept
UP000002706	Carboxydothermus hydrogenoformans (strain ATCC BAA-161 / DSM 6008 / Z-2901)	246194	2615	bacteria_genus	Carboxydothermus	4	swept
UP000708576	Carboxylicivirga linearis	1628157	4763	bacteria_genus	Carboxylicivirga	4	swept
UP000254572	Cardiobacterium valvarum	194702	2618	bacteria_genus	Cardiobacterium	3	swept
UP000000212	Carnobacterium maltaromaticum LMA28	1234679	3539	bacteria_genus	Carnobacterium	7	swept
UP000093482	Caryophanon latum	33977	3117	bacteria_genus	Caryophanon	2	swept
UP000019805	Castellaniella defragrans (strain DSM 12143 / CCUG 39792 / 65Phen) (Alcaligenes defragrans)	1437824	3575	bacteria_genus	Castellaniella	5	swept
UP000198510	Catalinimonas alkaloidigena	1075417	5672	bacteria_genus	Catalinimonas	1	swept
UP000659904	Catellatospora citrea	53366	8392	bacteria_genus	Catellatospora	6	swept
UP000016057	Catellicoccus marimammalium M35/04/3	1234409	1196	bacteria_genus	Catellicoccus	1	swept
UP000543642	Catenibacillus scindens	673271	3535	bacteria_genus	Catenibacillus	1	swept
UP000603474	Catenibacterium faecis	2764323	2469	bacteria_genus	Catenibacterium	2	swept
UP000539953	Catenisphaera adipataccumulans	700500	1970	bacteria_genus	Catenisphaera	1	swept
UP001467690	Catenovulum sediminis	1740262	4183	bacteria_genus	Catenovulum	4	swept
UP000730482	Catenulispora pinistramenti	2705254	9585	bacteria_genus	Catenulispora	4	swept
UP001183629	Catenuloplanes niger	587534	8537	bacteria_genus	Catenuloplanes	4	swept
UP000018227	Catonella morbi ATCC 51271	592026	3288	bacteria_genus	Catonella	2	swept
UP000315700	Caulifigura coniformis	2527983	5497	bacteria_genus	Caulifigura	1	swept
UP000639859	Caulobacter hibisci	2035993	5047	bacteria_genus	Caulobacter	14	swept
UP000230282	Caviibacterium pharyngocola	28159	2334	bacteria_genus	Caviibacterium	1	swept
UP000004478	Cecembia lonarensis (strain CCUG 58316 / KCTC 22772 / LW9)	1225176	4213	bacteria_genus	Cecembia	3	swept
UP000686327	Cedecea davisae	158484	4496	bacteria_genus	Cedecea	4	swept
UP000031521	Celeribacter indicus	1208324	4665	bacteria_genus	Celeribacter	8	swept
UP001629953	Celerinatantimonas yamalensis	559956	3537	bacteria_genus	Celerinatantimonas	2	swept
UP000632740	Cellulomonas chitinilytica	398759	4480	bacteria_genus	Cellulomonas	43	swept
UP000182114	Cellulophaga baltica	76594	4194	bacteria_genus	Cellulophaga	6	swept
UP000008467	Cellulosilyticum lentocellum (strain ATCC 49066 / DSM 5427 / NCIMB 11756 / RHM5) (Clostridium lentocellum)	642492	4150	bacteria_genus	Cellulosilyticum	1	swept
UP000037387	Cellulosimicrobium cellulans F16	1350482	4102	bacteria_genus	Cellulosimicrobium	8	swept
UP001253595	Cellvibrio fibrivorans	126350	4276	bacteria_genus	Cellvibrio	6	swept
UP000004067	Centipeda periodontii DSM 2778	888060	2630	bacteria_genus	Centipeda	1	swept
UP000070058	Cephaloticoccus primus	1548207	1663	bacteria_genus	Cephaloticoccus	2	swept
UP000321574	Cerasibacillus terrae	2498845	2897	bacteria_genus	Cerasibacillus	2	swept
UP000642829	Cerasicoccus arenae	424488	3446	bacteria_genus	Cerasicoccus	1	swept
UP000241010	Cereibacter changlensis JA139	1188249	4709	bacteria_genus	Cereibacter	5	swept
UP001200642	Cerina litoralis	2874477	3897	bacteria_genus	Cerina	1	swept
UP000011910	Cesiribacter andamanensis AMV16	1279009	4225	bacteria_genus	Cesiribacter	1	swept
UP000017081	Cetobacterium somerae ATCC BAA-474	1319815	2974	bacteria_genus	Cetobacterium	2	swept
UP000010366	Chamaesiphon minutus (strain ATCC 27169 / PCC 6605)	1173020	5815	bacteria_genus	Chamaesiphon	2	swept
UP000019030	Chania multitudinisentens RB-25	1441930	4521	bacteria_genus	Chania	1	swept
UP001320831	Chelativorans salis	2978478	5266	bacteria_genus	Chelativorans	4	swept
UP000248021	Chelatococcus asaccharovorans	28210	6659	bacteria_genus	Chelatococcus	8	swept
UP000030380	Chelonobacter oris	505317	2284	bacteria_genus	Chelonobacter	1	swept
UP000825701	Chenggangzhangella methanolivorans	1437009	4352	bacteria_genus	Chenggangzhangella	1	swept
UP001231941	Chengkuizengella axinellae	3064388	4794	bacteria_genus	Chengkuizengella	2	swept
UP000521199	Chiayiivirga flava	659595	3326	bacteria_genus	Chiayiivirga	1	swept
UP000234240	Chimaeribacter californicus	2060067	4477	bacteria_genus	Chimaeribacter	3	swept
UP000650994	Chishuiella changwenlii	1434701	3096	bacteria_genus	Chishuiella	1	swept
UP000243719	Chitinasiproducens palmae	1770053	4543	bacteria_genus	Chitinasiproducens	1	swept
UP000510822	Chitinibacter fontanus	1737446	3298	bacteria_genus	Chitinibacter	2	swept
UP000604481	Chitinilyticum piscinae	2866724	3324	bacteria_genus	Chitinilyticum	1	swept
UP000317550	Chitinimonas arctica	2594795	4560	bacteria_genus	Chitinimonas	5	swept
UP000310016	Chitiniphilus eburneus	2571148	3883	bacteria_genus	Chitiniphilus	3	swept
UP000017148	Chitinivibrio alkaliphilus ACht1	1313304	2304	bacteria_genus	Chitinivibrio	1	swept
UP000575898	Chitinivorax tropicus	714531	3955	bacteria_genus	Chitinivorax	1	swept
UP000002215	Chitinophaga pinensis (strain ATCC 43595 / DSM 2588 / LMG 13176 / NBRC 15968 / NCIMB 11800 / UQM 2034)	485918	7179	bacteria_genus	Chitinophaga	44	swept
UP000000424	Chlamydia pneumoniae (Chlamydophila pneumoniae)	83558	1112	bacteria_genus	Chlamydia	17	swept
UP000320536	Chlamydophila parapsittaci	344886	956	bacteria_genus	Chlamydophila	1	swept
UP000006791	Chloracidobacterium thermophilum (strain B)	981222	3053	bacteria_genus	Chloracidobacterium	3	swept
UP000095185	Chlorobaculum limnaeum	274537	2423	bacteria_genus	Chlorobaculum	4	swept
UP000008701	Chlorobium phaeobacteroides (strain DSM 266 / SMG 266 / 2430)	290317	2579	bacteria_genus	Chlorobium	5	swept
UP000002008	Chloroflexus aurantiacus (strain ATCC 29366 / DSM 635 / J-10-fl)	324602	3850	bacteria_genus	Chloroflexus	3	swept
UP000268857	Chlorogloeopsis fritschii PCC 6912	211165	6594	bacteria_genus	Chlorogloeopsis	1	swept
UP000001208	Chloroherpeton thalassium (strain ATCC 35110 / GB-78)	517418	2708	bacteria_genus	Chloroherpeton	1	swept
UP000019678	Chondromyces apiculatus (strain DSM 436 / NBRC 100084 / Cm a2)	1192034	9037	bacteria_genus	Chondromyces	2	swept
UP000034076	Christensenella hongkongensis	270498	3148	bacteria_genus	Christensenella	4	swept
UP001597438	Christiangramia antarctica	2058158	3918	bacteria_genus	Christiangramia	16	swept
UP000239936	Chromatium okenii	61644	2811	bacteria_genus	Chromatium	1	swept
UP000294980	Chromatocurvus halotolerans	1132028	3437	bacteria_genus	Chromatocurvus	1	swept
UP001515641	Chromobacterium fluminis	3044269	5328	bacteria_genus	Chromobacterium	16	swept
UP000186806	Chromohalobacter japonicus	223900	3457	bacteria_genus	Chromohalobacter	7	swept
UP000282574	Chroococcidiopsis cubana SAG 39.79	388085	7319	bacteria_genus	Chroococcidiopsis	2	swept
UP000185984	Chroogloeocystis siderophila 5.2 s.c.1	247279	4269	bacteria_genus	Chroogloeocystis	1	swept
UP000256686	Chryseobacterium pennae	2258962	5480	bacteria_genus	Chryseobacterium	117	swept
UP000184212	Chryseolinea serpens	947013	6790	bacteria_genus	Chryseolinea	3	swept
UP001595733	Chryseomicrobium palamuruense	682973	2849	bacteria_genus	Chryseomicrobium	3	swept
UP001319200	Chryseosolibacter histidinae	2782349	6404	bacteria_genus	Chryseosolibacter	2	swept
UP000288227	Chryseotalea sanaruensis	2482724	3948	bacteria_genus	Chryseotalea	1	swept
UP001159387	Chrysosporum bergii ANA360D	617107	3357	bacteria_genus	Chrysosporum	1	swept
UP000005824	Chthoniobacter flavus Ellin428	497964	6705	bacteria_genus	Chthoniobacter	1	swept
UP000014227	Chthonomonas calidirosea (strain DSM 23976 / ICMP 18418 / T49)	1303518	2809	bacteria_genus	Chthonomonas	1	swept
UP001595817	Chungangia koreensis	752657	3103	bacteria_genus	Chungangia	1	swept
UP001155079	Ciceribacter sichuanensis	2949647	4878	bacteria_genus	Ciceribacter	4	swept
UP000199286	Citreimonas salinaria	321339	4109	bacteria_genus	Citreimonas	1	swept
UP001589575	Citricoccus parietis	592307	5814	bacteria_genus	Citricoccus	8	swept
UP000515472	Citrifermentans bremense	60035	4450	bacteria_genus	Citrifermentans	2	swept
UP000837205	Citrobacter werkmanii	67827	5830	bacteria_genus	Citrobacter	21	swept
UP001470670	Citromicrobium bathyomarinum	72174	3186	bacteria_genus	Citromicrobium	3	swept
UP001357733	Citroniella saccharovorans	2053367	1745	bacteria_genus	Citroniella	1	swept
UP001305815	Claveliimonas bilis	3028070	2930	bacteria_genus	Claveliimonas	2	swept
UP000195062	Clavibacter michiganensis subsp. michiganensis	33013	4035	bacteria_genus	Clavibacter	13	swept
UP001205919	Cloacibacillus evryensis	508460	3063	bacteria_genus	Cloacibacillus	2	swept
UP000620064	Cloacibacterium rupense	517423	2786	bacteria_genus	Cloacibacterium	2	swept
UP000002019	Cloacimonas acidaminovorans (strain Evry)	459349	1813	bacteria_genus	Cloacimonas	1	swept
UP001510562	Clostridioides difficile ATCC 9689 = DSM 1296	1121308	3846	bacteria_genus	Clostridioides	3	swept
UP000076603	Clostridium magnum DSM 2767	1121326	6083	bacteria_genus	Clostridium	130	swept
UP000184368	Cnuella takakiae	1302690	4753	bacteria_genus	Cnuella	1	swept
UP000192775	Cnuibacter physcomitrellae	1619308	4009	bacteria_genus	Cnuibacter	1	swept
UP001378242	Cobetia marina (Deleya marina)	28258	3592	bacteria_genus	Cobetia	3	swept
UP000077013	Cochleicola gelatinilyticus	1763537	2962	bacteria_genus	Cochleicola	1	swept
UP000294887	Cocleimonas flava	634765	3987	bacteria_genus	Cocleimonas	1	swept
UP000202259	Cognaticolwellia beringensis	1967665	3777	bacteria_genus	Cognaticolwellia	1	swept
UP001165423	Cognatiluteimonas sedimenti	2927791	2490	bacteria_genus	Cognatiluteimonas	2	swept
UP000646426	Cognatilysobacter bugurensis	543356	3079	bacteria_genus	Cognatilysobacter	3	swept
UP001368270	Cognatishimia coralii	3083254	3768	bacteria_genus	Cognatishimia	3	swept
UP000199167	Cognatiyoonia koreensis	364200	3582	bacteria_genus	Cognatiyoonia	2	swept
UP000680067	Cognatundibacterium luofuense	2828733	4359	bacteria_genus	Cognatundibacterium	9	swept
UP000199236	Cohaesibacter marisflavi	655353	4794	bacteria_genus	Cohaesibacter	3	swept
UP000256977	Cohnella phaseoli	456490	7571	bacteria_genus	Cohnella	28	swept
UP000003835	Coleofasciculus chthonoplastes PCC 7420	118168	8193	bacteria_genus	Coleofasciculus	1	swept
UP001057291	Collibacillus ludicampi	2771369	4073	bacteria_genus	Collibacillus	1	swept
UP000074914	Collimonas pratensis	279113	5207	bacteria_genus	Collimonas	5	swept
UP000003560	Collinsella stercoris DSM 13279	445975	2527	bacteria_genus	Collinsella	7	swept
UP001221763	Columbia Basin potato purple top phytoplasma	307134	554	bacteria_genus	Columbia	1	swept
UP000000547	Colwellia psychrerythraea (strain 34H / ATCC BAA-681) (Vibrio psychroerythus)	167879	4882	bacteria_genus	Colwellia	10	swept
UP000029549	Comamonas thiooxydans	363952	5226	bacteria_genus	Comamonas	26	swept
UP001154259	Commensalibacter communis	2972786	2495	bacteria_genus	Commensalibacter	7	swept
UP000051515	Companilactobacillus bobalius DSM 19674	1423788	2723	bacteria_genus	Companilactobacillus	25	swept
UP000602050	Compostibacillus humi	1245525	3337	bacteria_genus	Compostibacillus	1	swept
UP001501207	Compostibacter hankyongensis	1007089	3515	bacteria_genus	Compostibacter	1	swept
UP000230161	Compostimonas suwonensis	1048394	3422	bacteria_genus	Compostimonas	1	swept
UP000831534	Conchiformibius kuhniae	211502	2378	bacteria_genus	Conchiformibius	2	swept
UP001284601	Conexibacter stalactiti	1940611	6252	bacteria_genus	Conexibacter	3	swept
UP000233435	Confluentibacter flavum	1909700	3459	bacteria_genus	Confluentibacter	1	swept
UP000019205	Congregibacter litoralis KT71	314285	3868	bacteria_genus	Congregibacter	3	swept
UP000611762	Congzhengia minquanensis	2763657	2567	bacteria_genus	Congzhengia	1	swept
UP000229329	Conservatibacter flavescens	28161	2416	bacteria_genus	Conservatibacter	1	swept
UP000190135	Consotaella salsifontis	1365950	4266	bacteria_genus	Consotaella	1	swept
UP000515514	Constantimarinum furrinae	2562285	2653	bacteria_genus	Constantimarinum	1	swept
UP000245433	Convivina intestini	1505726	1588	bacteria_genus	Convivina	2	swept
UP001549257	Conyzicola nivalis	1477021	3624	bacteria_genus	Conyzicola	3	swept
UP000434036	Copranaerobaculum intestinale	2692629	2223	bacteria_genus	Copranaerobaculum	1	swept
UP000003157	Coprobacillus cateniformis	100884	3839	bacteria_genus	Coprobacillus	1	swept
UP000594042	Coprobacter secundus subsp. similis	2751153	3272	bacteria_genus	Coprobacter	3	swept
UP001469749	Coprococcus intestinihominis	3133154	3635	bacteria_genus	Coprococcus	8	swept
UP000001732	Coprothermobacter proteolyticus (strain ATCC 35245 / DSM 5265 / OCM 4 / BT)	309798	1481	bacteria_genus	Coprothermobacter	1	swept
UP001324993	Coraliomargarita algicola	3092156	4301	bacteria_genus	Coraliomargarita	3	swept
UP001501456	Corallibacter vietnamensis	904130	2666	bacteria_genus	Corallibacter	1	swept
UP001597380	Corallincola platygyrae	1193278	3776	bacteria_genus	Corallincola	4	swept
UP000278907	Corallococcus praedator	2316724	8654	bacteria_genus	Corallococcus	14	swept
UP000675747	Coralloluteibacterium stylophorae	1776034	3533	bacteria_genus	Coralloluteibacterium	2	swept
UP000006851	Coriobacterium glomerans (strain ATCC 49209 / DSM 20642 / JCM 10262 / PW2)	700015	1768	bacteria_genus	Coriobacterium	1	swept
UP000278006	Corticibacter populi	1550736	3638	bacteria_genus	Corticibacter	1	swept
UP001597519	Corticicoccus populi	1812821	2789	bacteria_genus	Corticicoccus	1	swept
UP000245212	Corticimicrobacter populi	2175229	3237	bacteria_genus	Corticimicrobacter	1	swept
UP000023703	Corynebacterium glyciniphilum AJ 3170	1404245	3270	bacteria_genus	Corynebacterium	158	swept
UP000509302	Costertonia aggregata	343403	3525	bacteria_genus	Costertonia	1	swept
UP000182486	Couchioplanes caeruleus subsp. caeruleus	56427	6851	bacteria_genus	Couchioplanes	1	swept
UP000002671	Coxiella burnetii (strain RSA 493 / Nine Mile phase I)	227377	1812	bacteria_genus	Coxiella	1	swept
UP000324646	Crassaminicella thermophila	2599308	2867	bacteria_genus	Crassaminicella	2	swept
UP000317238	Crateriforma conspicua	2527996	5367	bacteria_genus	Crateriforma	2	swept
UP000467214	Craterilacuibacter sinensis	2686017	3040	bacteria_genus	Craterilacuibacter	1	swept
UP001501588	Craurococcus roseus	77585	5168	bacteria_genus	Craurococcus	1	swept
UP001168540	Crenobacter oryzisoli	3056844	4388	bacteria_genus	Crenobacter	5	swept
UP000195667	Crenothrix polyspora	360316	3943	bacteria_genus	Crenothrix	2	swept
