accession	assignment	confidence	evidence	reason	itpr_score	ryr_score	score_margin	rel_margin	itpr_evalue	ryr_evalue	best_evalue	itpr_coverage	ryr_coverage	itpr_positions	ryr_positions	target_coverage	length	gene	species	taxon_id	reviewed	protein_name	group
A0A397HYG5	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	55.8	55.8	1.0		4.5e-13	4.5e-13	0.0	0.015	0	74	0.878	148	Glove_296g24	Diversispora epigaea	1348612	0	EF-hand domain-containing protein	fungi
A0A397IDM4	unassigned	none	module	ryr.hmm matched only 153 profile positions (< 200) — a shared module, not a family assignment	0.0	81.1	81.1	1.0		1.1e-20	1.1e-20	0.0	0.031	0	153	0.219	685	Glove_251g48	Diversispora epigaea	1348612	0	B30.2/SPRY domain-containing protein	fungi
A0A397IMF7	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	73.7	73.7	1.0		1.8e-18	1.8e-18	0.0	0.027	0	133	0.24	576	Glove_214g10	Diversispora epigaea	1348612	0	RING-type domain-containing protein	fungi
A0A397J5L8	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	35.0	35.0	1.0		8.1e-07	8.1e-07	0.0	0.015	0	74	0.121	721	Glove_104g29	Diversispora epigaea	1348612	0	B30.2/SPRY domain-containing protein	fungi
A0A397SA90	unassigned	none	module	ryr.hmm matched only 104 profile positions (< 200) — a shared module, not a family assignment	0.0	31.4	31.4	1.0		1e-05	1e-05	0.0	0.021	0	104	0.315	317	C1645_836421	Glomus cerebriforme	658196	0	Concanavalin A-like lectin/glucanase domain-containing protein	fungi
A0A397SSI3	unassigned	none	module	ryr.hmm matched only 158 profile positions (< 200) — a shared module, not a family assignment	0.0	45.4	45.4	1.0		6.1e-10	6.1e-10	0.0	0.032	0	158	0.607	252	C1645_828422	Glomus cerebriforme	658196	0	Concanavalin A-like lectin/glucanase domain-containing protein	fungi
A0A397T859	unassigned	none	module	ryr.hmm matched only 79 profile positions (< 200) — a shared module, not a family assignment	0.0	35.4	35.4	1.0		6.2e-07	6.2e-07	0.0	0.016	0	79	0.14	641	C1645_764888	Glomus cerebriforme	658196	0	B30.2/SPRY domain-containing protein	fungi
A0A397TJV4	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	71.8	71.8	1.0		7e-18	7e-18	0.0	0.027	0	133	0.244	577	C1645_757897	Glomus cerebriforme	658196	0	Concanavalin A-like lectin/glucanase domain-containing protein	fungi
A0A397TLD9	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.2	57.2	1.0		1.7e-13	1.7e-13	0.0	0.015	0	74	0.872	149	C1645_747889	Glomus cerebriforme	658196	0	Calmodulin	fungi
A0A397UDN2	unassigned	none	module	ryr.hmm matched only 118 profile positions (< 200) — a shared module, not a family assignment	0.0	31.7	31.7	1.0		8.1e-06	8.1e-06	0.0	0.024	0	118	0.722	162	C2G38_1983858	Gigaspora rosea	44941	0	Concanavalin A-like lectin/glucanase domain-containing protein (Fragment)	fungi
A0A397UHG8	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	45.7	45.7	1.0		5e-10	5e-10	0.0	0.026	0	128	0.322	774	C2G38_247696	Gigaspora rosea	44941	0	B30.2/SPRY domain-containing protein	fungi
A0A397UII5	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	33.9	33.9	1.0		1.8e-06	1.8e-06	0.0	0.026	0	128	0.29	435	C2G38_2106941	Gigaspora rosea	44941	0	Concanavalin A-like lectin/glucanase domain-containing protein	fungi
A0A397UJB0	unassigned	none	module	ryr.hmm matched only 118 profile positions (< 200) — a shared module, not a family assignment	0.0	32.8	32.8	1.0		3.8e-06	3.8e-06	0.0	0.024	0	118	0.83	141	C2G38_1981117	Gigaspora rosea	44941	0	Concanavalin A-like lectin/glucanase domain-containing protein (Fragment)	fungi
A0A397UJW2	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	37.6	37.6	1.0		1.4e-07	1.4e-07	0.0	0.026	0	128	0.627	204	C2G38_2205752	Gigaspora rosea	44941	0	Concanavalin A-like lectin/glucanase domain-containing protein	fungi
A0A397V537	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	51.9	51.9	1.0		6.9e-12	6.9e-12	0.0	0.013	0	64	0.826	149	C2G38_2131912	Gigaspora rosea	44941	0	EF-hand domain-containing protein	fungi
A0A397V8B7	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	73.2	73.2	1.0		2.6e-18	2.6e-18	0.0	0.028	0	138	0.246	573	C2G38_1392297	Gigaspora rosea	44941	0	Concanavalin A-like lectin/glucanase domain-containing protein	fungi
A0A397VIQ6	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	39.2	39.2	1.0		4.6e-08	4.6e-08	0.0	0.026	0	128	0.94	133	C2G38_1883788	Gigaspora rosea	44941	0	Concanavalin A-like lectin/glucanase domain-containing protein (Fragment)	fungi
A0A397VSR3	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	35.4	35.4	1.0		6.5e-07	6.5e-07	0.0	0.026	0	128	0.218	582	C2G38_2168728	Gigaspora rosea	44941	0	B30.2/SPRY domain-containing protein	fungi
A0A397W090	unassigned	none	module	ryr.hmm matched only 79 profile positions (< 200) — a shared module, not a family assignment	0.0	55.9	55.9	1.0		4.1e-13	4.1e-13	0.0	0.016	0	79	0.872	172	C2G38_2241255	Gigaspora rosea	44941	0	Calmodulin	fungi
A0A397W217	unassigned	none	module	ryr.hmm matched only 163 profile positions (< 200) — a shared module, not a family assignment	0.0	31.9	31.9	1.0		7e-06	7e-06	0.0	0.033	0	163	0.501	337	C2G38_2158785	Gigaspora rosea	44941	0	Concanavalin A-like lectin/glucanase domain-containing protein	fungi
A0A397WBT3	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	45.9	45.9	1.0		4.4e-10	4.4e-10	0.0	0.012	0	59	0.8	145	C2G38_2027012	Gigaspora rosea	44941	0	Calmodulin 1	fungi
A0A397WC64	unassigned	none	module	ryr.hmm matched only 79 profile positions (< 200) — a shared module, not a family assignment	0.0	32.3	32.3	1.0		5.3e-06	5.3e-06	0.0	0.016	0	79	0.129	703	C2G38_2154830	Gigaspora rosea	44941	0	B30.2/SPRY domain-containing protein	fungi
A0A3A2ZT45	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	35.3	35.3	1.0		6.6e-07	6.6e-07	0.0	0.013	0	64	0.896	77	PHISCL_02176	Aspergillus sclerotialis	2070753	0	Calmodulin	fungi
A0A3D8QDE9	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	35.3	35.3	1.0		6.6e-07	6.6e-07	0.0	0.013	0	64	0.896	77	BP6252_12926	Coleophoma cylindrospora	1849047	0	Calmodulin	fungi
A0A3D8QSH4	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	64.3	64.3	1.0		1.2e-15	1.2e-15	0.0	0.014	0	69	0.779	163	BP6252_10378	Coleophoma cylindrospora	1849047	0	Calmodulin	fungi
A0A3D8QUL8	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	37.0	37.0	1.0		2.1e-07	2.1e-07	0.0	0.015	0	74	0.885	113	BP5796_10235	Coleophoma crateriformis	565419	0	Calmodulin	fungi
A0A3D8R3I4	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	64.9	64.9	1.0		8.2e-16	8.2e-16	0.0	0.014	0	69	0.779	163	BP5796_09203	Coleophoma crateriformis	565419	0	Calmodulin	fungi
A0A3D8S435	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.0	57.0	1.0		1.9e-13	1.9e-13	0.0	0.015	0	74	0.751	173	DSM5745_04573	Aspergillus mulundensis	1810919	0	Calmodulin	fungi
A0A3E2GZW4	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	B7463_g9651	Scytalidium lignicola	5539	0	Calmodulin (Fragment)	fungi
A0A3E2HCS3	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	56.1	56.1	1.0		3.7e-13	3.7e-13	0.0	0.013	0	64	0.735	166	B7463_g5396	Scytalidium lignicola	5539	0	Calmodulin (Fragment)	fungi
A0A3F3Q2H4	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.0	58.0	1.0		1e-13	1e-13	0.0	0.015	0	74	0.872	149	BDQ94DRAFT_143108	Aspergillus welwitschiae	1341132	0	Calmodulin	fungi
A0A3G2S014	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	34.0	34.0	1.0		1.6e-06	1.6e-06	0.0	0.015	0	74	0.648	179	DNF11_0344	Malassezia restricta (strain ATCC 96810 / NBRC 103918 / CBS 7877)	425264	0	Calmodulin	fungi
A0A3M2RPB9	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	CDV36_013243	Fusarium kuroshium	2010991	0	Calmodulin	fungi
A0A3M9Y3D4	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	D7B24_009129	Verticillium nonalfalfae	1051616	0	Calmodulin	fungi
A0A3M9Y520	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	43.4	43.4	1.0		2.4e-09	2.4e-09	0.0	0.013	0	64	0.801	161	D7B24_008384	Verticillium nonalfalfae	1051616	0	Calmodulin	fungi
A0A3N2PLC1	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	34.2	34.2	1.0		1.4e-06	1.4e-06	0.0	0.027	0	133	0.177	739	SODALDRAFT_381499	Sodiomyces alkalinus (strain CBS 110278 / VKM F-3762 / F11)	1314773	0	SPRY domain-containing protein	fungi
A0A3N2PR03	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	52.7	52.7	1.0		3.8e-12	3.8e-12	0.0	0.013	0	64	0.8	155	SODALDRAFT_314610	Sodiomyces alkalinus (strain CBS 110278 / VKM F-3762 / F11)	1314773	0	Calmodulin	fungi
A0A3N2Q0J4	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	SODALDRAFT_309937	Sodiomyces alkalinus (strain CBS 110278 / VKM F-3762 / F11)	1314773	0	Calmodulin	fungi
A0A3N4IHX9	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	0.0	38.2	38.2	1.0		9.2e-08	9.2e-08	0.0	0.022	0	108	0.189	602	BJ508DRAFT_176387	Ascobolus immersus RN42	1160509	0	SPRY-domain-containing protein	fungi
A0A3N4ITD6	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	55.6	55.6	1.0		5e-13	5e-13	0.0	0.015	0	74	0.878	148	BJ508DRAFT_410215	Ascobolus immersus RN42	1160509	0	Calmodulin	fungi
A0A3N4JGX5	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	33.9	33.9	1.0		1.8e-06	1.8e-06	0.0	0.027	0	133	0.205	633	L873DRAFT_1690379	Choiromyces venosus 120613-1	1336337	0	SPRY-domain-containing protein	fungi
A0A3N4K873	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	56.8	56.8	1.0		2.3e-13	2.3e-13	0.0	0.015	0	74	0.872	149	L873DRAFT_1787877	Choiromyces venosus 120613-1	1336337	0	Calmodulin	fungi
A0A3N4KKL7	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.8	57.8	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	P167DRAFT_538858	Morchella conica CCBAS932	1392247	0	Calmodulin	fungi
A0A3N4KQY0	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	38.4	38.4	1.0		7.8e-08	7.8e-08	0.0	0.027	0	133	0.214	612	P167DRAFT_494569	Morchella conica CCBAS932	1392247	0	SPRY-domain-containing protein	fungi
A0A3N4LHB1	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	56.4	56.4	1.0		2.9e-13	2.9e-13	0.0	0.015	0	74	0.872	149	L211DRAFT_839929	Terfezia boudieri ATCC MYA-4762	1051890	0	Calmodulin	fungi
A0A3N4LX54	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	32.9	32.9	1.0		3.5e-06	3.5e-06	0.0	0.027	0	133	0.212	632	L211DRAFT_836570	Terfezia boudieri ATCC MYA-4762	1051890	0	SPRY-domain-containing protein	fungi
A0A401GQ51	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	54.6	54.6	1.0		1e-12	1e-12	0.0	0.013	0	64	0.805	149	SCP_0603440	Sparassis crispa	139825	0	Calmodulin	fungi
A0A401KWA2	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.0	58.0	1.0		1e-13	1e-13	0.0	0.015	0	74	0.872	149	AAWM_06414	Aspergillus awamori	105351	0	Calmodulin	fungi
A0A409W144	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	46.0	46.0	1.0		4e-10	4e-10	0.0	0.012	0	59	0.821	145	CVT24_002365	Panaeolus cyanescens	181874	0	EF-hand domain-containing protein	fungi
A0A409W5D0	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	56.2	56.2	1.0		3.4e-13	3.4e-13	0.0	0.015	0	74	0.897	145	CVT24_006980	Panaeolus cyanescens	181874	0	Calmodulin	fungi
A0A409X123	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	54.2	54.2	1.0		1.3e-12	1.3e-12	0.0	0.013	0	64	0.769	156	CVT25_011253	Psilocybe cyanescens	93625	0	EF-hand domain-containing protein	fungi
A0A409Y157	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.3	57.3	1.0		1.5e-13	1.5e-13	0.0	0.015	0	74	0.897	145	CVT26_010211	Gymnopilus dilepis	231916	0	EF-hand domain-containing protein	fungi
A0A420H1P5	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	33.5	33.5	1.0		2.4e-06	2.4e-06	0.0	0.013	0	64	0.885	78	GcM3_223023	Golovinomyces cichoracearum	62708	0	Calmodulin	fungi
A0A420HTE2	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	55.8	55.8	1.0		4.6e-13	4.6e-13	0.0	0.015	0	74	0.872	149	OnM2_048014	Erysiphe neolycopersici	212602	0	Calmodulin	fungi
A0A420I0S5	unassigned	none	module	ryr.hmm matched only 143 profile positions (< 200) — a shared module, not a family assignment	0.0	31.5	31.5	1.0		9.6e-06	9.6e-06	0.0	0.029	0	143	0.352	401	OnM2_026008	Erysiphe neolycopersici	212602	0	Ran-binding proteins 9/10-like protein	fungi
A0A420YDF3	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.8	58.8	1.0		5.8e-14	5.8e-14	0.0	0.015	0	74	0.872	149	CAM1	Coniochaeta pulveracea	177199	0	Calmodulin	fungi
A0A420YGS9	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	50.7	50.7	1.0		1.6e-11	1.6e-11	0.0	0.013	0	64	0.812	149	DL546_009181	Coniochaeta pulveracea	177199	0	Calmodulin	fungi
A0A423VKA4	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.4	57.4	1.0		1.5e-13	1.5e-13	0.0	0.015	0	74	0.807	161	VSDG_07167	Cytospora chrysosperma	252740	0	Calmodulin	fungi
A0A423W0G6	unassigned	none	module	ryr.hmm matched only 104 profile positions (< 200) — a shared module, not a family assignment	0.0	32.6	32.6	1.0		4.5e-06	4.5e-06	0.0	0.021	0	104	0.183	602	VMCG_07920	Cytospora schulzeri	448051	0	Uncharacterized protein	fungi
A0A423W5R6	unassigned	none	module	ryr.hmm matched only 143 profile positions (< 200) — a shared module, not a family assignment	0.0	35.7	35.7	1.0		5e-07	5e-07	0.0	0.029	0	143	0.346	407	VSDG_04258	Cytospora chrysosperma	252740	0	B30.2/SPRY domain-containing protein	fungi
A0A423WZW7	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	VMCG_02753	Cytospora schulzeri	448051	0	Calmodulin	fungi
A0A423XBS4	unassigned	none	module	ryr.hmm matched only 99 profile positions (< 200) — a shared module, not a family assignment	0.0	33.1	33.1	1.0		3.1e-06	3.1e-06	0.0	0.02	0	99	0.187	571	VPNG_05451	Cytospora leucostoma	1230097	0	Uncharacterized protein	fungi
A0A423XGE3	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	VPNG_02358	Cytospora leucostoma	1230097	0	Calmodulin	fungi
A0A427XCM4	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	53.8	53.8	1.0		1.8e-12	1.8e-12	0.0	0.011	0	54	0.564	202	EHS24_005480	Apiotrichum porosum	105984	0	EF-hand domain-containing protein	fungi
A0A427XPZ4	unassigned	none	module	ryr.hmm matched only 79 profile positions (< 200) — a shared module, not a family assignment	0.0	36.2	36.2	1.0		3.7e-07	3.7e-07	0.0	0.016	0	79	0.151	628	EHS24_008333	Apiotrichum porosum	105984	0	B30.2/SPRY domain-containing protein	fungi
A0A427YEY9	unassigned	none	module	ryr.hmm matched only 99 profile positions (< 200) — a shared module, not a family assignment	0.0	37.8	37.8	1.0		1.2e-07	1.2e-07	0.0	0.02	0	99	0.108	942	EHS25_002181	Saitozyma podzolica	1890683	0	B30.2/SPRY domain-containing protein	fungi
A0A427YU75	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	54.4	54.4	1.0		1.2e-12	1.2e-12	0.0	0.011	0	54	0.765	149	EHS25_004498	Saitozyma podzolica	1890683	0	EF-hand domain-containing protein	fungi
A0A428PVZ9	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	CEP54_008454	Fusarium duplospermum	1325734	0	Calmodulin	fungi
A0A428QNV3	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	33.1	33.1	1.0		3e-06	3e-06	0.0	0.028	0	138	0.208	672	CEP54_003523	Fusarium duplospermum	1325734	0	Uncharacterized protein	fungi
A0A428RHF7	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	CEP51_009500	Fusarium floridanum	1325733	0	Calmodulin	fungi
A0A428RVD7	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	34.2	34.2	1.0		1.4e-06	1.4e-06	0.0	0.028	0	138	0.208	673	CEP51_005923	Fusarium floridanum	1325733	0	Uncharacterized protein	fungi
A0A428U2E8	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	CEP52_004646	Fusarium oligoseptatum	2604345	0	Calmodulin	fungi
A0A428USY7	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	34.5	34.5	1.0		1.2e-06	1.2e-06	0.0	0.028	0	138	0.233	601	CDV31_003821	Fusarium ambrosium	131363	0	Uncharacterized protein	fungi
A0A428UXE3	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	CDV31_002104	Fusarium ambrosium	131363	0	Calmodulin	fungi
A0A430L6W6	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	34.2	34.2	1.0		1.4e-06	1.4e-06	0.0	0.028	0	138	0.208	673	BHE90_014117	Fusarium euwallaceae	1147111	0	Uncharacterized protein	fungi
A0A430L9M6	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	BHE90_013142	Fusarium euwallaceae	1147111	0	Calmodulin	fungi
A0A433B9D9	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	49.0	49.0	1.0		5.1e-11	5.1e-11	0.0	0.012	0	59	0.731	156	BC936DRAFT_139715	Jimgerdemannia flammicorona	994334	0	EF-hand domain-containing protein	fungi
A0A433CXT6	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	57.2	57.2	1.0		1.7e-13	1.7e-13	0.0	0.011	0	54	0.617	183	BC936DRAFT_137236	Jimgerdemannia flammicorona	994334	0	Calmodulin	fungi
A0A433D6A7	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	51.8	51.8	1.0		7.2e-12	7.2e-12	0.0	0.011	0	54	0.574	197	BC936DRAFT_147032	Jimgerdemannia flammicorona	994334	0	Calmodulin 5	fungi
A0A433D6B8	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	0.0	62.0	62.0	1.0		5.9e-15	5.9e-15	0.0	0.022	0	108	0.236	484	BC936DRAFT_147058	Jimgerdemannia flammicorona	994334	0	B30.2/SPRY domain-containing protein	fungi
A0A433DGU3	unassigned	none	module	ryr.hmm matched only 84 profile positions (< 200) — a shared module, not a family assignment	0.0	59.9	59.9	1.0		2.6e-14	2.6e-14	0.0	0.017	0	84	0.612	147	BC936DRAFT_140530	Jimgerdemannia flammicorona	994334	0	Concanavalin A-like lectin/glucanase domain-containing protein (Fragment)	fungi
A0A433DL91	unassigned	none	module	itpr.hmm matched only 172 profile positions (< 200) — a shared module, not a family assignment	98.1	0.0	98.1	1.0	1.5e-25		1.5e-25	0.064	0.0	172	0	0.958	192	BC936DRAFT_146852	Jimgerdemannia flammicorona	994334	0	Uncharacterized protein	fungi
A0A433DLC9	unassigned	none	module	itpr.hmm matched only 180 profile positions (< 200) — a shared module, not a family assignment	119.7	0.0	119.7	1.0	4.4e-32		4.4e-32	0.067	0.0	180	0	0.964	221	BC936DRAFT_146853	Jimgerdemannia flammicorona	994334	0	Inositol 1,4,5-trisphosphate/ryanodine receptor-domain-containing protein	fungi
A0A433DLF4	unassigned	none	module	itpr.hmm matched only 118 profile positions (< 200) — a shared module, not a family assignment	124.9	95.1	29.8	0.2386	1.2e-33	6.7e-25	1.2e-33	0.044	0.021	118	104	0.629	159	BC936DRAFT_146851	Jimgerdemannia flammicorona	994334	0	Ion transport domain-containing protein	fungi
A0A433Q1Z8	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	57.2	57.2	1.0		1.7e-13	1.7e-13	0.0	0.011	0	54	0.617	183	BC938DRAFT_474618	Jimgerdemannia flammicorona	994334	0	Calmodulin	fungi
A0A433Q458	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	49.0	49.0	1.0		5.1e-11	5.1e-11	0.0	0.012	0	59	0.731	156	BC938DRAFT_473341	Jimgerdemannia flammicorona	994334	0	Uncharacterized protein	fungi
A0A433QLL3	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	33.2	33.2	1.0		3e-06	3e-06	0.0	0.011	0	54	0.538	106	BC938DRAFT_479108	Jimgerdemannia flammicorona	994334	0	EF-hand domain-containing protein	fungi
A0A433QP06	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	33.0	33.0	1.0		3.3e-06	3.3e-06	0.0	0.015	0	74	0.39	323	BC938DRAFT_477680	Jimgerdemannia flammicorona	994334	0	Calmodulin-1	fungi
A0A433QQB1	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	32.1	32.1	1.0		6.1e-06	6.1e-06	0.0	0.011	0	54	0.555	191	BC938DRAFT_476614	Jimgerdemannia flammicorona	994334	0	Calmodulin 1	fungi
A0A433QT06	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	51.8	51.8	1.0		7.2e-12	7.2e-12	0.0	0.011	0	54	0.574	197	BC938DRAFT_473932	Jimgerdemannia flammicorona	994334	0	Calmodulin 5	fungi
A0A433QTG0	unassigned	none	module	ryr.hmm matched only 84 profile positions (< 200) — a shared module, not a family assignment	0.0	59.9	59.9	1.0		2.6e-14	2.6e-14	0.0	0.017	0	84	0.612	147	BC938DRAFT_473344	Jimgerdemannia flammicorona	994334	0	Concanavalin A-like lectin/glucanase domain-containing protein (Fragment)	fungi
A0A433QY11	ITPR	high	architecture	itpr.hmm wins by 1000.8 bits (74.2% of 1348.6) over 2405 profile positions	1348.6	347.8	1000.8	0.7421	0	4.9e-101	0	0.896	0.233	2405	1149	0.97	2599	BC938DRAFT_479224	Jimgerdemannia flammicorona	994334	0	MIR domain-containing protein	fungi
A0A437A0T9	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	43.5	43.5	1.0		2.2e-09	2.2e-09	0.0	0.011	0	54	0.752	149	DFL_006455	Arthrobotrys flagrans	97331	0	Calmodulin	fungi
A0A437A3L4	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.6	57.6	1.0		1.3e-13	1.3e-13	0.0	0.015	0	74	0.872	149	DFL_004061	Arthrobotrys flagrans	97331	0	Calmodulin	fungi
A0A437A6Y8	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	41.9	41.9	1.0		6.7e-09	6.7e-09	0.0	0.027	0	133	0.208	638	DFL_005195	Arthrobotrys flagrans	97331	0	Uncharacterized protein	fungi
