accession	assignment	confidence	evidence	reason	itpr_score	ryr_score	score_margin	rel_margin	itpr_evalue	ryr_evalue	best_evalue	itpr_coverage	ryr_coverage	itpr_positions	ryr_positions	target_coverage	length	gene	species	taxon_id	reviewed	protein_name	group
A0A1U8HNW5	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	34.4	34.4	1.0		1.1e-06	1.1e-06	0.0	0.011	0	54	0.655	171	LOC107888045	Gossypium hirsutum	3635	0	Probable calcium-binding protein CML25	viridiplantae
A0A1U8HT29	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	38.2	38.2	1.0		7.9e-08	7.9e-08	0.0	0.019	0	94	0.224	451	LOC107889322	Gossypium hirsutum	3635	0	Protein TRAUCO	viridiplantae
A0A1U8HU70	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	39.8	39.8	1.0		2.7e-08	2.7e-08	0.0	0.013	0	64	0.755	163	LOC107887231	Gossypium hirsutum	3635	0	Probable calcium-binding protein CML27	viridiplantae
A0A1U8HWP8	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	39.9	39.9	1.0		2.4e-08	2.4e-08	0.0	0.013	0	64	0.84	150	LOC107888159	Gossypium hirsutum	3635	0	Calmodulin-like protein 3	viridiplantae
A0A1U8I7K0	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	38.6	38.6	1.0		6.1e-08	6.1e-08	0.0	0.019	0	94	0.224	451	LOC107891419	Gossypium hirsutum	3635	0	Protein TRAUCO	viridiplantae
A0A1U8I975	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	35.0	35.0	1.0		7.2e-07	7.2e-07	0.0	0.012	0	59	0.234	487	LOC107894006	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8IA27	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	43.6	43.6	1.0		1.9e-09	1.9e-09	0.0	0.011	0	54	0.214	524	LOC107892554	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8IHW8	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	32.6	32.6	1.0		3.8e-06	3.8e-06	0.0	0.012	0	59	0.542	216	LOC107896932	Gossypium hirsutum	3635	0	Calmodulin-like protein 7	viridiplantae
A0A1U8IR65	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	32.0	32.0	1.0		5.8e-06	5.8e-06	0.0	0.013	0	64	0.298	406	LOC107899414	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8J387	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	44.8	44.8	1.0		8.1e-10	8.1e-10	0.0	0.011	0	54	0.209	532	LOC107903261	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8J3D3	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	44.0	44.0	1.0		1.4e-09	1.4e-09	0.0	0.011	0	54	0.214	524	LOC107903322	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8J5B7	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.9	58.9	1.0		4.5e-14	4.5e-14	0.0	0.015	0	74	0.872	149	LOC107902047	Gossypium hirsutum	3635	0	Calmodulin-7	viridiplantae
A0A1U8J7N4	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	36.9	36.9	1.0		2e-07	2e-07	0.0	0.011	0	54	0.209	530	LOC107904476	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8J8E8	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	37.6	37.6	1.0		1.2e-07	1.2e-07	0.0	0.011	0	54	0.781	146	LOC107904679	Gossypium hirsutum	3635	0	Probable calcium-binding protein CML27	viridiplantae
A0A1U8JBL8	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	43.4	43.4	1.0		2.1e-09	2.1e-09	0.0	0.013	0	64	0.23	517	LOC107905544	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8JBQ8	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	37.2	37.2	1.0		1.5e-07	1.5e-07	0.0	0.011	0	54	0.611	185	LOC107903947	Gossypium hirsutum	3635	0	Probable calcium-binding protein CML25	viridiplantae
A0A1U8JKY3	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	44.5	44.5	1.0		1e-09	1e-09	0.0	0.014	0	69	0.652	184	LOC107908223	Gossypium hirsutum	3635	0	Calmodulin-like protein 30	viridiplantae
A0A1U8JL43	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	34.9	34.9	1.0		7.8e-07	7.8e-07	0.0	0.011	0	54	0.655	171	LOC107908283	Gossypium hirsutum	3635	0	Probable calcium-binding protein CML25	viridiplantae
A0A1U8JPF6	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	31.8	31.8	1.0		6.5e-06	6.5e-06	0.0	0.012	0	59	0.675	169	LOC107907794	Gossypium hirsutum	3635	0	Caltractin	viridiplantae
A0A1U8JSN7	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	36.7	36.7	1.0		2.2e-07	2.2e-07	0.0	0.013	0	64	0.211	568	LOC107908981	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8JV62	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	34.3	34.3	1.0		1.2e-06	1.2e-06	0.0	0.011	0	54	0.5	230	LOC107909212	Gossypium hirsutum	3635	0	Calmodulin-like protein 7	viridiplantae
A0A1U8K418	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	33.5	33.5	1.0		2e-06	2e-06	0.0	0.011	0	54	0.683	167	LOC107913255	Gossypium hirsutum	3635	0	Caltractin	viridiplantae
A0A1U8K436	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	41.6	41.6	1.0		7.3e-09	7.3e-09	0.0	0.013	0	64	0.637	190	LOC107913258	Gossypium hirsutum	3635	0	Calmodulin-like protein 30	viridiplantae
A0A1U8K698	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	46.3	46.3	1.0		2.9e-10	2.9e-10	0.0	0.012	0	59	0.743	152	LOC107912703	Gossypium hirsutum	3635	0	Probable calcium-binding protein CML23	viridiplantae
A0A1U8K8D5	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	93.5	93.5	1.0		1.7e-24	1.7e-24	0.0	0.027	0	133	0.1	1274	LOC107914376	Gossypium hirsutum	3635	0	RING-type E3 ubiquitin transferase	viridiplantae
A0A1U8K9I5	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	34.7	34.7	1.0		8.8e-07	8.8e-07	0.0	0.012	0	59	0.546	216	LOC107914674	Gossypium hirsutum	3635	0	Calmodulin-like protein 7	viridiplantae
A0A1U8KDD7	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	34.4	34.4	1.0		1.1e-06	1.1e-06	0.0	0.011	0	54	0.675	169	LOC107914317	Gossypium hirsutum	3635	0	Caltractin	viridiplantae
A0A1U8KI72	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	37.1	37.1	1.0		1.7e-07	1.7e-07	0.0	0.013	0	64	0.807	150	LOC107915984	Gossypium hirsutum	3635	0	Calmodulin-like protein 8	viridiplantae
A0A1U8KJ95	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	46.1	46.1	1.0		3.4e-10	3.4e-10	0.0	0.012	0	59	0.214	537	LOC107917802	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8KNI6	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	49.6	49.6	1.0		2.8e-11	2.8e-11	0.0	0.012	0	59	0.795	151	LOC107919002	Gossypium hirsutum	3635	0	Calmodulin-like protein 11	viridiplantae
A0A1U8KNM3	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	45.6	45.6	1.0		4.7e-10	4.7e-10	0.0	0.012	0	59	0.743	152	LOC107917477	Gossypium hirsutum	3635	0	Probable calcium-binding protein CML23	viridiplantae
A0A1U8KRC8	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	46.1	46.1	1.0		3.2e-10	3.2e-10	0.0	0.012	0	59	0.215	536	LOC107920041	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8KT70	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	36.2	36.2	1.0		3.1e-07	3.1e-07	0.0	0.012	0	59	0.216	528	LOC107920434	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8L0H8	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	47.0	47.0	1.0		1.7e-10	1.7e-10	0.0	0.011	0	54	0.574	197	LOC107921182	Gossypium hirsutum	3635	0	Probable calcium-binding protein CML25	viridiplantae
A0A1U8L2U4	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	32.4	32.4	1.0		4.4e-06	4.4e-06	0.0	0.012	0	59	0.779	149	LOC107923286	Gossypium hirsutum	3635	0	Calmodulin	viridiplantae
A0A1U8L3V2	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	34.3	34.3	1.0		1.1e-06	1.1e-06	0.0	0.012	0	59	0.785	149	LOC107923643	Gossypium hirsutum	3635	0	Calmodulin	viridiplantae
A0A1U8L625	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	37.8	37.8	1.0		1.1e-07	1.1e-07	0.0	0.011	0	54	0.781	146	LOC107923127	Gossypium hirsutum	3635	0	Probable calcium-binding protein CML27	viridiplantae
A0A1U8LA10	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	47.1	47.1	1.0		1.6e-10	1.6e-10	0.0	0.011	0	54	0.201	552	LOC107925306	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8LAZ4	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	36.9	36.9	1.0		1.9e-07	1.9e-07	0.0	0.012	0	59	0.211	530	LOC107924393	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8LKQ0	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	43.6	43.6	1.0		1.9e-09	1.9e-09	0.0	0.012	0	59	0.793	150	LOC107928447	Gossypium hirsutum	3635	0	Calmodulin-like protein 11	viridiplantae
A0A1U8LLC4	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	49.9	49.9	1.0		2.4e-11	2.4e-11	0.0	0.013	0	64	0.807	150	LOC107927660	Gossypium hirsutum	3635	0	Calmodulin-like protein 8	viridiplantae
A0A1U8LMM1	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	44.8	44.8	1.0		8.1e-10	8.1e-10	0.0	0.012	0	59	0.793	150	LOC107929031	Gossypium hirsutum	3635	0	Calmodulin-like protein 11	viridiplantae
A0A1U8LUI6	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.0	58.0	1.0		8.5e-14	8.5e-14	0.0	0.015	0	74	0.872	149	LOC107930979	Gossypium hirsutum	3635	0	Calmodulin	viridiplantae
A0A1U8LUL1	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	41.2	41.2	1.0		1e-08	1e-08	0.0	0.011	0	54	0.734	154	LOC107930954	Gossypium hirsutum	3635	0	Probable calcium-binding protein CML27	viridiplantae
A0A1U8M211	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	33.6	33.6	1.0		2e-06	2e-06	0.0	0.011	0	54	0.498	229	LOC107933177	Gossypium hirsutum	3635	0	Calmodulin-like protein 3	viridiplantae
A0A1U8M904	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	44.2	44.2	1.0		1.3e-09	1.3e-09	0.0	0.011	0	54	0.569	197	LOC107935246	Gossypium hirsutum	3635	0	Probable calcium-binding protein CML25	viridiplantae
A0A1U8MD27	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	45.7	45.7	1.0		4.3e-10	4.3e-10	0.0	0.011	0	54	0.2	551	LOC107935385	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8MDG7	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	37.6	37.6	1.0		1.2e-07	1.2e-07	0.0	0.012	0	59	0.747	154	LOC107936609	Gossypium hirsutum	3635	0	Probable calcium-binding protein CML23	viridiplantae
A0A1U8MIM6	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	44.7	44.7	1.0		8.5e-10	8.5e-10	0.0	0.012	0	59	0.221	526	LOC107938101	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8MJJ7	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	45.8	45.8	1.0		4e-10	4e-10	0.0	0.011	0	54	0.206	538	LOC107938362	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8MKC9	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	36.8	36.8	1.0		2.1e-07	2.1e-07	0.0	0.012	0	59	0.72	164	LOC107938561	Gossypium hirsutum	3635	0	Probable calcium-binding protein CML11	viridiplantae
A0A1U8MKS3	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	32.3	32.3	1.0		4.6e-06	4.6e-06	0.0	0.012	0	59	0.8	150	LOC107938698	Gossypium hirsutum	3635	0	Calmodulin-like protein 7	viridiplantae
A0A1U8MRV0	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	46.9	46.9	1.0		1.9e-10	1.9e-10	0.0	0.011	0	54	0.213	527	LOC107939453	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8MUY9	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	49.9	49.9	1.0		2.4e-11	2.4e-11	0.0	0.013	0	64	0.807	150	LOC107941607	Gossypium hirsutum	3635	0	Calmodulin-like protein 8	viridiplantae
A0A1U8MW23	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	36.7	36.7	1.0		2.2e-07	2.2e-07	0.0	0.013	0	64	0.211	568	LOC107940828	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8MWD2	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	36.9	36.9	1.0		2e-07	2e-07	0.0	0.012	0	59	0.72	164	LOC107942019	Gossypium hirsutum	3635	0	Probable calcium-binding protein CML18	viridiplantae
A0A1U8MWS6	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.6	57.6	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	LOC107942094	Gossypium hirsutum	3635	0	Calmodulin	viridiplantae
A0A1U8MY42	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	43.6	43.6	1.0		1.9e-09	1.9e-09	0.0	0.011	0	54	0.734	154	LOC107941454	Gossypium hirsutum	3635	0	Probable calcium-binding protein CML27	viridiplantae
A0A1U8N0B9	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	34.5	34.5	1.0		1e-06	1e-06	0.0	0.013	0	64	0.803	157	LOC107943264	Gossypium hirsutum	3635	0	Calmodulin-like protein 7	viridiplantae
A0A1U8N450	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	46.1	46.1	1.0		3.4e-10	3.4e-10	0.0	0.012	0	59	0.214	537	LOC107943387	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8N4C4	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	45.0	45.0	1.0		7.1e-10	7.1e-10	0.0	0.011	0	54	0.206	538	LOC107943437	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8N5N9	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	47.5	47.5	1.0		1.2e-10	1.2e-10	0.0	0.011	0	54	0.213	527	LOC107945068	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8NDY8	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	44.9	44.9	1.0		7.3e-10	7.3e-10	0.0	0.011	0	54	0.569	195	LOC107946292	Gossypium hirsutum	3635	0	Probable calcium-binding protein CML25	viridiplantae
A0A1U8NH11	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	42.8	42.8	1.0		3.3e-09	3.3e-09	0.0	0.011	0	54	0.21	534	LOC107947067	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8NUJ5	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	43.4	43.4	1.0		2.1e-09	2.1e-09	0.0	0.011	0	54	0.216	519	LOC107951965	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8NZM0	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	33.9	33.9	1.0		1.6e-06	1.6e-06	0.0	0.011	0	54	0.742	155	LOC107952757	Gossypium hirsutum	3635	0	Calmodulin-like protein 3	viridiplantae
A0A1U8P016	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	34.8	34.8	1.0		8.4e-07	8.4e-07	0.0	0.011	0	54	0.502	227	LOC107953683	Gossypium hirsutum	3635	0	Calmodulin-like protein 3	viridiplantae
A0A1U8P134	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	44.5	44.5	1.0		9.9e-10	9.9e-10	0.0	0.011	0	54	0.218	513	LOC107953190	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8P166	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	38.3	38.3	1.0		7.5e-08	7.5e-08	0.0	0.012	0	59	0.747	154	LOC107953912	Gossypium hirsutum	3635	0	Calcium-binding protein CML24	viridiplantae
A0A1U8P295	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	44.5	44.5	1.0		9.9e-10	9.9e-10	0.0	0.011	0	54	0.218	513	LOC107954319	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1U8P702	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	38.9	38.9	1.0		4.8e-08	4.8e-08	0.0	0.011	0	54	0.616	185	LOC107955706	Gossypium hirsutum	3635	0	Probable calcium-binding protein CML25	viridiplantae
A0A1U8P7E6	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	35.6	35.6	1.0		4.8e-07	4.8e-07	0.0	0.012	0	59	0.783	152	LOC107954981	Gossypium hirsutum	3635	0	Calmodulin-like protein 3	viridiplantae
A0A1U8PG41	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	42.5	42.5	1.0		4e-09	4e-09	0.0	0.013	0	64	0.637	190	LOC107958815	Gossypium hirsutum	3635	0	Calmodulin-like protein 30	viridiplantae
A0A1U8PL92	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	45.3	45.3	1.0		5.9e-10	5.9e-10	0.0	0.011	0	54	0.213	527	LOC107960180	Gossypium hirsutum	3635	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1Y1HM83	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	36.1	36.1	1.0		3.4e-07	3.4e-07	0.0	0.011	0	54	0.214	527	KFL_000360390	Klebsormidium nitens	105231	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1Y1HTU7	unassigned	none	module	ryr.hmm matched only 89 profile positions (< 200) — a shared module, not a family assignment	0.0	44.2	44.2	1.0		1.2e-09	1.2e-09	0.0	0.018	0	89	0.219	424	KFL_000830350	Klebsormidium nitens	105231	0	B30.2/SPRY domain-containing protein	viridiplantae
A0A1Y1HXM2	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	33.9	33.9	1.0		1.6e-06	1.6e-06	0.0	0.013	0	64	0.248	467	KFL_000580020	Klebsormidium nitens	105231	0	Troponin C	viridiplantae
A0A1Y1I5Y0	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	36.5	36.5	1.0		2.5e-07	2.5e-07	0.0	0.011	0	54	0.679	168	KFL_002850040	Klebsormidium nitens	105231	0	Calmodulin	viridiplantae
A0A1Y1I8F3	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	33.4	33.4	1.0		2.2e-06	2.2e-06	0.0	0.012	0	59	0.139	847	KFL_002490170	Klebsormidium nitens	105231	0	EF-hand domain-containing protein	viridiplantae
A0A1Y1IF45	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	44.1	44.1	1.0		1.3e-09	1.3e-09	0.0	0.013	0	64	0.231	533	KFL_004450090	Klebsormidium nitens	105231	0	non-specific serine/threonine protein kinase	viridiplantae
A0A1Y1IPL3	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.7	57.7	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	KFL_007340010	Klebsormidium nitens	105231	0	Calmodulin	viridiplantae
A0A1Y1IQ93	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	84.8	84.8	1.0		7.3e-22	7.3e-22	0.0	0.026	0	128	0.083	1544	KFL_008260010	Klebsormidium nitens	105231	0	RING-type E3 ubiquitin transferase	viridiplantae
A0A1Z5RR38	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	34.8	34.8	1.0		8.5e-07	8.5e-07	0.0	0.011	0	54	0.218	504	SORBI_3004G358000	Sorghum bicolor	4558	0	non-specific serine/threonine protein kinase	viridiplantae
A0A200PR31	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	36.8	36.8	1.0		2.1e-07	2.1e-07	0.0	0.012	0	59	0.199	562	BVC80_9085g75	Macleaya cordata	56857	0	non-specific serine/threonine protein kinase	viridiplantae
A0A200PSE1	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.9	58.9	1.0		4.6e-14	4.6e-14	0.0	0.015	0	74	0.872	149	BVC80_8819g5	Macleaya cordata	56857	0	EF-hand domain	viridiplantae
A0A200PSE5	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	34.9	34.9	1.0		7.9e-07	7.9e-07	0.0	0.013	0	64	0.214	561	BVC80_8827g6	Macleaya cordata	56857	0	non-specific serine/threonine protein kinase	viridiplantae
A0A200PTE1	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	48.3	48.3	1.0		6.9e-11	6.9e-11	0.0	0.012	0	59	0.362	323	BVC80_7697g2	Macleaya cordata	56857	0	non-specific serine/threonine protein kinase	viridiplantae
A0A200PU60	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	38.0	38.0	1.0		8.9e-08	8.9e-08	0.0	0.012	0	59	0.748	159	BVC80_9071g75	Macleaya cordata	56857	0	EF-hand domain	viridiplantae
A0A200PUI3	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	43.4	43.4	1.0		2.1e-09	2.1e-09	0.0	0.012	0	59	0.213	530	BVC80_9079g12	Macleaya cordata	56857	0	non-specific serine/threonine protein kinase	viridiplantae
A0A200PWX3	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	35.5	35.5	1.0		5e-07	5e-07	0.0	0.012	0	59	0.217	530	BVC80_9093g47	Macleaya cordata	56857	0	non-specific serine/threonine protein kinase	viridiplantae
A0A200PX14	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	32.0	32.0	1.0		5.9e-06	5.9e-06	0.0	0.012	0	59	0.706	163	BVC80_9093g48	Macleaya cordata	56857	0	EF-hand domain	viridiplantae
A0A200PYJ1	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.8	58.8	1.0		5e-14	5e-14	0.0	0.015	0	74	0.872	149	BVC80_8977g15	Macleaya cordata	56857	0	EF-hand domain	viridiplantae
A0A200Q0L9	unassigned	none	module	ryr.hmm matched only 89 profile positions (< 200) — a shared module, not a family assignment	0.0	42.2	42.2	1.0		4.9e-09	4.9e-09	0.0	0.018	0	89	0.185	507	BVC80_695g36	Macleaya cordata	56857	0	B30.2/SPRY domain	viridiplantae
A0A200Q2A0	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	32.2	32.2	1.0		5.2e-06	5.2e-06	0.0	0.011	0	54	0.5	230	BVC80_1713g9	Macleaya cordata	56857	0	EF-hand domain	viridiplantae
A0A200Q4I6	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	48.8	48.8	1.0		5.1e-11	5.1e-11	0.0	0.012	0	59	0.745	153	BVC80_441g126	Macleaya cordata	56857	0	EF-hand domain	viridiplantae
