Proteome Id	Organism	Organism Id	Protein count
UP000193623	Pseudooctadecabacter jejudonensis	1391910	3340
UP000193710	Mycobacterium triplex	47839	5783
UP000193711	Rathayibacter oskolensis	1891671	3628
UP000193738	Mycobacterium gastri	1777	4818
UP000193749	Pantoea cypripedii (Pectobacterium cypripedii) (Erwinia cypripedii)	55209	5848
UP000193778	Ruegeria meonggei	1446476	4471
UP000193781	Mycobacterium nebraskense	244292	5965
UP000193785	Pantoea septica	472695	3839
UP000193801	Mycobacterium paraense	767916	5315
UP000193804	Marivirga sericea	1028	4081
UP000193811	Mycolicibacterium senegalense	1796	6026
UP000193827	Roseovarius litorisediminis	1312363	3904
UP000193834	Paenibacillus aquistagni	1852522	4778
UP000193862	Aquimixticola soesokkakensis	1519096	3316
UP000193866	Mycolicibacter longobardus	1108812	4431
UP000193870	Palleronia marisminoris	315423	3664
UP000193884	Bradyrhizobium canariense	255045	7562
UP000193900	Roseisalinus antarcticus	254357	4698
UP000193907	Mycobacterium celatum	28045	4310
UP000193925	Acidithiobacillus ferrivorans	160808	3811
UP000193926	Marivita geojedonensis	1123756	3878
UP000193928	Mycobacterium gordonae	1778	6364
UP000193933	Pantoea conspicua	472705	3578
UP000193963	Pseudooceanicola marinus	396013	4205
UP000193978	Methylocystis bryophila	655015	4267
UP000193990	Mycobacterium bohemicum	56425	4677
UP000194000	Mycobacterium fragae	1260918	4363
UP000194003	Magnetofaba australis IT-1	1434232	4001
UP000194012	Roseovarius gaetbuli	1356575	3923
UP000194040	Lonsdalea iberica	1082703	2990
UP000194136	Vibrio syngnathi	3034029	4120
UP000194137	Pseudorhodoplanes sinuspersici	1235591	5631
UP000194139	Bordetella genomosp. 9	1416803	4089
UP000194141	Desulfurella amilsii	1562698	2019
UP000194143	Bacillus thuringiensis	1428	6171
UP000194151	Bordetella genomosp. 8	1416806	5424
UP000194153	Geoanaerobacter pelophilus	60036	3862
UP000194154	Macrococcoides canis	1855823	2400
UP000194161	Bordetella genomosp. 13	463040	4733
UP000194204	Xenorhabdus beddingii	40578	3631
UP000194218	Streptomyces marincola	2878388	5248
UP000194221	Tenacibaculum holothuriorum	1635173	2802
UP000194225	Streptomyces platensis	58346	7302
UP000194266	Streptomyces pharetrae CZA14	1144883	7206
UP000194309	Campylobacter devanensis	3161138	1504
UP000194350	Xenorhabdus vietnamensis	351656	3791
UP000194360	Pseudonocardia autotrophica (Amycolata autotrophica) (Nocardia autotrophica)	2074	6859
UP000194420	Altererythrobacter xiamenensis	1316679	2951
UP000194432	Acidovorax carolinensis	553814	3397
UP000194440	Acidovorax carolinensis	553814	4139
UP000194450	Pseudidiomarina planktonica	1323738	2385
UP000194457	Kushneria marisflavi	157779	3205
UP000194464	Plantibacter elymi (nom. nud.)	199708	3827
UP000194469	Sphingopyxis terrae subsp. ummariensis	429001	3398
UP000194474	Devosia lucknowensis	1096929	3584
UP000194546	Caballeronia sordidicola (Burkholderia sordidicola)	196367	7517
UP000194577	Actinomyces ruminis	1937003	2185
UP000194632	Gordonia lacunae	417102	5090
UP000194664	Marivivens niveibacter	1930667	2990
UP000194761	Streptosporangium minutum	569862	8386
UP000194798	Thioflexithrix psekupsensis	1570016	3187
UP000194800	Gilliamella apicola	1196095	2779
UP000194841	Pseudoalteromonas ulvae	107327	3964
UP000194873	Hymenobacter crusticola	1770526	5735
UP000194903	Butyricicoccus porcorum	1945634	2566
UP000194931	Acetobacter okinawensis	1076594	2197
UP000194933	Candidatus Enterococcus wittei	1987383	2644
UP000194946	Commensalibacter intestini	479936	1871
UP000194948	Candidatus Enterococcus palustris	1834189	3452
UP000195043	Candidatus Enterococcus testudinis	1834191	3044
UP000195062	Clavibacter michiganensis subsp. michiganensis	33013	4035
UP000195080	Candidatus Enterococcus lemimoniae	1834167	3338
UP000195101	Clavibacter michiganensis	28447	2839
UP000195105	Streptomyces swartbergensis	487165	8215
UP000195139	Candidatus Enterococcus mansonii	1834181	3171
UP000195141	Candidatus Enterococcus clewellii	1834193	4183
UP000195208	Staphylococcus agnetis	985762	2423
UP000195273	Yoonia vestfoldensis	245188	3889
UP000195305	Massiliimicrobium timonense	1776392	2756
UP000195331	Mycobacterium dioxanotrophicus	482462	7309
UP000195338	Citrobacter europaeus	1914243	4852
UP000195437	Tumebacillus avium	1903704	4330
UP000195440	Pseudomonas caspiana	1451454	5280
UP000195442	Crenothrix polyspora	360316	3678
UP000195447	Faecalitalea cylindroides	39483	1972
UP000195514	Candidatus Brevifilum fermentans	1986204	2283
UP000195569	Paraburkholderia piptadeniae	1701573	9923
UP000195573	Sutcliffiella horikoshii	79883	4150
UP000195652	Corynebacterium silvaticum	2320431	2251
UP000195667	Crenothrix polyspora	360316	3943
UP000195719	Photobacterium andalusiense	2204296	3868
UP000195729	Tatumella citrea (Pantoea citrea)	53336	4023
UP000195781	[Collinsella] massiliensis	1232426	1896
UP000195787	Agrococcus casei LMG 22410	1255656	2698
UP000195807	Croceicoccus marinus	450378	3600
UP000195840	Yersinia kristensenii	28152	4414
UP000195877	Xanthomonas fragariae	48664	3890
UP000195880	Streptomyces alboflavus	67267	9243
UP000195913	Arthrobacter rhombi	71253	3075
UP000195918	Vagococcus fluvialis bH819	1255619	2822
UP000195947	Trichococcus flocculiformis	82803	2985
UP000195963	Photobacterium malacitanum	2204294	3778
UP000195981	Brachybacterium nesterenkovii	47847	2675
UP000195985	Trichococcus pasteurii	43064	3003
UP000196005	Sulfurospirillum diekertiae	1854492	2943
UP000196027	Oleiphilus messinensis	141451	5456
UP000196053	Herbinix luporum	1679721	2352
UP000196138	Comamonas serinivorans	1082851	3699
UP000196151	Candidatus Enterococcus dunnyi	1834192	3217
UP000196293	Lactobacillus gallinarum	52242	1876
UP000196320	Microbacterium esteraromaticum	57043	3202
UP000196342	Chromobacterium violaceum	536	4393
UP000196355	Chryseobacterium mucoviscidosis	1945581	4041
UP000196365	Garciella nitratireducens DSM 15102	1121911	2103
UP000196368	Candidatus Avelusimicrobium gallicola	2562704	1395
UP000196386	Anaerotruncus colihominis	169435	4012
UP000196485	Photobacterium aquimaris	512643	3753
UP000196536	Acinetobacter populi	1582270	3291
UP000196560	Enorma massiliensis	1472761	1937
UP000196573	Parendozoicomonas haliclonae	1960125	4695
UP000196581	Brevibacterium yomogidense	946573	2868
UP000196594	Solibacillus kalamii	1748298	3660
UP000196655	Inquilinus limosus	171674	7046
UP000196710	Acutalibacter muris	1796620	3601
UP000196759	Fusobacterium nucleatum subsp. polymorphum (Fusobacterium polymorphum)	76857	2424
UP000196778	Mycetocola reblochoni REB411	1255698	2621
UP000196803	Caldicellulosiruptor bescii (Anaerocellum thermophilum)	31899	2605
UP000196877	Bacillus sonorensis	119858	4942
UP000196878	Haematobacter genomosp. 1	366618	3873
UP000196880	Polynucleobacter hirudinilacicola	1743166	1961
UP000197007	Capnocytophaga endodontalis	2708117	2968
UP000197025	Thermoflexus hugenholtzii JAD2	877466	2944
UP000197032	Calderihabitans maritimus	1246530	3537
UP000197065	Arboricoccus pini	1963835	3717
UP000197068	Colwellia marinimaniae	1513592	3651
UP000197097	Sphingopyxis witflariensis	173675	4016
UP000197153	Nitrospirillum viridazoti CBAmc	1441467	6034
UP000197174	Micromonospora wenchangensis	1185415	6322
UP000197208	Deinococcus indicus	223556	4036
UP000197215	Polynucleobacter victoriensis	2049319	1630
UP000197277	Hymenobacter amundsenii	2006685	3894
UP000197290	Sphingomonas dokdonensis	344880	3279
UP000197334	Halomonas campaniensis	213554	4229
UP000197361	Sphingopyxis bauzanensis	651663	3927
UP000197446	Roseateles puraquae	431059	5356
UP000197468	Roseateles aquatilis	431061	5438
UP000197528	Polynucleobacter campilacus	1743163	1962
UP000197535	Noviherbaspirillum denitrificans	1968433	5003
UP000197717	Idiomarina piscisalsi	1096243	2313
UP000197783	Sphingomonas mucosissima	370959	3329
UP000197991	Salmonella bongori serovar 66:z41:- str. SA19983605	1243617	4060
UP000198104	Polynucleobacter aenigmaticus	1743164	2110
UP000198122	Kytococcus aerolatus	592308	2173
UP000198131	Hymenobacter gelipurpurascens	89968	4241
UP000198210	Micromonospora siamensis	299152	5581
UP000198215	Micromonospora coxensis	356852	5889
UP000198217	Micromonospora echinaurantiaca	47857	6456
UP000198221	Micromonospora inositola	47865	6104
UP000198224	Micromonospora chokoriensis	356851	6089
UP000198226	Micromonospora rifamycinica	291594	5843
UP000198238	Neisseria chenwenguii	1853278	2219
UP000198242	Micromonospora viridifaciens	1881	6220
UP000198243	Micromonospora coriariae	285665	6251
UP000198251	Micromonospora echinofusca	47858	5931
UP000198253	Micromonospora echinospora (Micromonospora purpurea)	1877	6415
UP000198263	Caballeronia concitans	1777133	5606
UP000198280	Actinacidiphila glaucinigra	235986	8673
UP000198281	Edaphosphingomonas laterariae	861865	4276
UP000198282	Streptosporangium subroseum	106412	9643
UP000198284	Noviherbaspirillum humi	1688639	4789
UP000198290	Aquitalea magnusonii	332411	4389
UP000198302	Flavobacterium hibernum	37752	4432
UP000198304	Anaerovirgula multivorans	312168	5186
UP000198305	Methylobacillus rhizosphaerae	551994	2274
UP000198307	Paracoccus seriniphilus	184748	3981
UP000198309	Pseudomonas delhiensis	366289	5899
UP000198310	Hymenobacter mucosus	1411120	4763
UP000198312	Virgibacillus phasianinus	2017483	3778
UP000198318	Actinomadura meyerae	240840	7828
UP000198319	Flavobacterium tructae	1114873	4357
UP000198324	Humidesulfovibrio mexicanus	147047	3215
UP000198327	Rhodococcoides kyotonense	398843	5877
UP000198329	Pseudoalteromonas nigrifaciens	28109	3917
UP000198336	Flavobacterium oncorhynchi	728056	3969
UP000198337	Maribacter sedimenticola	228956	3666
UP000198339	Sphingopyxis indica	436663	3865
UP000198345	Flavobacterium hercynium	387094	4450
UP000198346	Amphiplicatus metriothermophilus	1519374	2934
UP000198348	Haloechinothrix alba	664784	4481
UP000198356	Granulicella rosea	474952	4295
UP000198362	Asanoa hainanensis	560556	8104
UP000198364	Geobacillus uzenensis	129339	3120
UP000198367	Shewanella bicestrii	2018305	4219
UP000198371	Vibrio tarriae	2014742	3585
UP000198373	Geodermatophilus pulveris	1564159	4169
UP000198374	Secundilactobacillus mixtipabuli	1435342	2292
UP000198378	Geobacillus thermocatenulatus	33938	3363
UP000198379	Dokdonia pacifica	1627892	4883
UP000198381	Flavobacterium plurextorum	1114867	4213
UP000198382	Flavobacterium frigidimaris	262320	4497
UP000198384	Lutibacter agarilyticus	1109740	3391
UP000198386	Geodermatophilus saharensis	1137994	4589
UP000198393	Ekhidna lutea	447679	3721
UP000198394	Parageobacillus galactosidasius	883812	3564
UP000198398	Brachybacterium avium	2017485	2869
UP000198402	Secundilactobacillus silagei JCM 19001	1302250	2410
UP000198403	Blastococcus mobilis	1938746	4923
UP000198405	Desulfurobacterium atlanticum	240169	1765
UP000198407	Pseudomonas japonica	256466	5752
UP000198412	Lutibacter flavus	691689	3329
UP000198415	Actinoplanes regularis	52697	8959
UP000198417	Puniceibacterium sediminis	1608407	4262
UP000198418	Rhodoblastus acidophilus (Rhodopseudomonas acidophila)	1074	4412
UP000198420	Actinomadura mexicana	134959	8033
UP000198424	Flavobacterium hydatis (Cytophaga aquatilis)	991	4921
UP000198426	Tropicimonas sediminicola	1031541	4801
UP000198427	Prevotella jejuni	1177574	2919
UP000198430	Secundilactobacillus pentosiphilus	1714682	2297
UP000198432	Pontibacter ummariensis	1610492	5129
UP000198461	Sulfurivirga caldicuralii	364032	1631
UP000198462	Pacificimonas flava	1234595	3069
UP000198480	Belliella buryatensis	1500549	3375
UP000198500	Aidingimonas halophila	574349	3626
UP000198504	Microlunatus flavus	1036181	4422
UP000198505	Vreelandella subterranea	416874	3502
UP000198506	Agrococcus baldri	153730	2776
UP000198507	Geodermatophilus poikilotrophus	1333667	4473
UP000198508	Enterocloster lavalensis	460384	5643
UP000198510	Catalinimonas alkaloidigena	1075417	5672
UP000198512	Pseudomonas cuatrocienegasensis	543360	4813
UP000198515	Kosakonia oryziphila	1005667	4645
UP000198517	Riemerella columbipharyngis	1071918	2118
UP000198519	Marinobacter zhejiangensis	488535	3641
UP000198520	Flavimobilis marinus	285351	2643
UP000198521	Aquimarina amphilecti	1038014	4646
UP000198525	Billgrantia gudaonensis	376427	3869
UP000198528	Parafannyhessea umbonata	604330	1943
UP000198534	Marininema mesophilum	1048340	3137
UP000198538	Paenibacillus polysaccharolyticus	582692	5641
UP000198539	Roseicitreum antarcticum	564137	4002
UP000198541	Actinomyces ruminicola	332524	2555
UP000198542	Pseudomonas jessenii	77298	5840
UP000198546	Auraticoccus monumenti	675864	4049
UP000198551	Micromonospora marina	307120	5444
UP000198552	Oryzisolibacter propanilivorax	1527607	3378
UP000198553	Mesobacillus persicus	930146	4551
UP000198555	Epilithonimonas hominis	420404	2619
UP000198556	Granulicatella balaenopterae	137733	1916
UP000198558	Thomasclavelia cocleata	69824	2756
UP000198564	Alkalibacterium gilvum	1130080	2101
UP000198565	Gracilibacillus orientalis	334253	4278
UP000198569	Flavobacterium degerlachei	229203	3356
UP000198571	Salipaludibacillus aurantiacus	1601833	4227
UP000198575	Dokdonella immobilis	578942	3897
UP000198577	Caldicoprobacter faecalis	937334	2413
UP000198582	Amycolatopsis saalfeldensis	394193	9167
UP000198583	Lentzea waywayandensis	84724	9326
UP000198584	Thalassobacillus cyri	571932	4309
UP000198596	Flavobacterium xueshanense	935223	3084
UP000198597	Clostridium gasigenes	94869	3849
UP000198598	Spirosoma endophyticum	662367	7570
UP000198599	Roseovarius lutimaris	1005928	4171
UP000198600	Pseudomonas mucidolens	46679	5173
UP000198601	Paenibacillus tianmuensis	624147	5561
UP000198604	Streptococcus varani	1608583	2422
UP000198605	Micromonospora chersina	47854	6063
UP000198607	Propionivibrio dicarboxylicus	83767	4057
UP000198609	Streptomyces melanosporofaciens	67327	8650
UP000198611	Thiohalospira halophila DSM 15071	1123397	2641
UP000198615	Thalassobaculum litoreum DSM 18839	1123362	4959
UP000198618	Oceanobacillus limi	930131	3982
UP000198619	Clostridium frigidicarnis	84698	3915
UP000198620	Nitrosovibrio tenuis	1233	2863
UP000198623	Neptunomonas qingdaonensis	1045558	4011
UP000198625	Proteiniborus ethanoligenes	415015	2950
UP000198629	Methylophilus rhizosphaerae	492660	2645
UP000198634	Thalassovita taeanensis	657014	3839
UP000198635	Desulfomicrobium apsheronum	52560	3741
UP000198636	Alkaliphilus peptidifermentans DSM 18978	1120976	4235
UP000198638	Paraburkholderia sartisoli	83784	5332
UP000198639	Massilia yuzhufengensis	1164594	4883
UP000198640	Nitrosomonas halophila	44576	2974
UP000198641	Onishia taeanensis	284577	3429
UP000198642	Lentibacillus halodurans	237679	3521
UP000198644	Marinobacter daqiaonensis	650891	3504
UP000198646	Sulfitobacter litoralis	335975	3600
UP000198647	Salimicrobium album	50717	2637
UP000198648	Flavobacterium urocaniciphilum	1299341	2554
UP000198649	Nocardioides psychrotolerans	1005945	4410
UP000198650	Parageobacillus thermantarcticus	186116	3562
UP000198651	Candidatus Ichthyocystis hellenicum	1561003	1563
UP000198654	Modicisalibacter muralis	119000	3825
UP000198656	Desulfosporosinus hippei DSM 8344	1121419	4588
UP000198657	Flavobacterium sinopsychrotolerans	604089	3035
UP000198658	Microbulbifer marinus	658218	3369
UP000198660	Marininema halotolerans	1155944	3423
UP000198661	Planifilum fulgidum	201973	3217
UP000198662	Glycomyces sambucus	380244	5037
UP000198666	Terribacillus halophilus	361279	3715
UP000198668	Pisciglobus halotolerans	745365	2245
UP000198670	Parapedobacter indicus	1477437	5134
UP000198672	Allochromatium warmingii (Chromatium warmingii)	61595	2689
UP000198675	Pseudomonas sihuiensis	1274359	4976
UP000198677	Rhodococcus maanshanensis	183556	5164
UP000198680	Geodermatophilus siccatus	1137991	4872
UP000198683	Nonomuraea maritima	683260	7903
UP000198688	Actinoplanes derwentensis	113562	9207
UP000198693	Halomonas korlensis	463301	3706
UP000198694	Sediminibacillus albus	407036	3476
UP000198697	Hymenobacter actinosclerus	82805	3677
UP000198701	Cryobacterium psychrotolerans	386301	3047
UP000198703	Rubrimonas cliftonensis	89524	4574
UP000198704	Methylobacterium phyllostachyos	582672	5783
UP000198705	Bizionia echini	649333	3009
UP000198706	Pseudomonas indica	137658	5180
UP000198707	Micromonospora phaseoli	1144548	5906
UP000198711	Hydrobacter penzbergensis	1235997	3501
UP000198716	Actinopolyspora alba	673379	4690
UP000198717	Myxococcus virescens	83456	7523
UP000198718	Natronincola ferrireducens	393762	2920
UP000198724	Pontibacter chinhatensis	1436961	4256
UP000198725	Rhodanobacter glycinis	582702	3314
UP000198727	Amycolatopsis arida	587909	5663
UP000198728	Tropicimonas isoalkanivorans	441112	4790
UP000198729	Nitrosomonas mobilis	51642	3034
UP000198733	Virgibacillus subterraneus	621109	3732
UP000198734	Psychrobacillus psychrotolerans	126156	3550
UP000198736	Candidatus Nitrospira nitrificans	1742973	4434
UP000198740	Pseudomonas grimontii	129847	6326
UP000198741	Nakamurella panacisegetis	1090615	4387
UP000198742	Nocardioides exalbidus	402596	4322
UP000198744	Syntrophus gentianae	43775	3382
UP000198748	Dyadobacter soli	659014	7284
UP000198749	Amphritea atlantica	355243	4348
UP000198751	Pseudarthrobacter equi	728066	3990
UP000198752	Sporolactobacillus nakayamae	269670	3361
UP000198755	Methylocapsa palsarum	1612308	3816
UP000198756	Algoriphagus alkaliphilus	279824	4321
UP000198757	Niabella drilacis (strain DSM 25811 / CCM 8410 / CCUG 62505 / LMG 26954 / E90)	1285928	5113
UP000198760	Kosakonia radicincitans	283686	5200
UP000198761	Gemmobacter aquatilis	933059	3845
UP000198762	Marinobacter segnicrescens	430453	3880
UP000198765	Micromonospora narathiwatensis	299146	5762
UP000198767	Epibacterium ulvae	1156985	3832
UP000198769	Chryseobacterium oleae	491207	4753
UP000198771	Desulfonatronum thiosulfatophilum	617002	3184
UP000198773	Alkalimonas amylolytica	152573	3615
UP000198778	Alkalicoccus daliensis	745820	3459
UP000198779	Prevotella communis	2913614	2807
UP000198781	Paracidovorax valerianellae	187868	4680
UP000198784	Pseudomonas borbori	289003	4725
UP000198785	Sphingobacterium wenxiniae	683125	3412
UP000198788	Brevundimonas viscosa	871741	3072
UP000198790	Algoriphagus aquimarinus	237018	4362
UP000198793	Aureimonas jatrophae	1166073	4295
UP000198795	Filomicrobium insigne	418854	3559
UP000198796	Poseidonocella pacifica	871651	3383
UP000198797	Micromonospora matsumotoense	121616	6623
UP000198802	Parafrankia irregularis	795642	7768
UP000198803	Bradyrhizobium ottawaense	931866	7685
UP000198804	Methylorubrum salsuginis	414703	4988
UP000198806	Anaerocolumna aminovalerica	1527	4029
UP000198807	Halomonas daqiaonensis	650850	3422
UP000198811	Clostridium cochlearium	1494	2328
UP000198814	Nitrosomonas oligotropha	42354	3170
UP000198815	Propionibacterium cyclohexanicum	64702	2509
UP000198816	Thiocapsa roseopersicina	1058	4865
UP000198817	Eubacterium pyruvativorans	155865	1994
UP000198820	Psychroflexus halocasei	908615	2462
UP000198822	Agrococcus jejuensis	399736	3218
UP000198824	Sphingomonas jatrophae	1166337	3810
UP000198825	Microlunatus sagamiharensis	546874	3981
UP000198828	Tepidimicrobium xylanilyticum	1123352	2998
UP000198832	Nocardioides terrae	574651	3705
UP000198833	Ignavigranum ruoffiae	89093	1874
UP000198836	Pedobacter suwonensis	332999	4879
UP000198838	Acetitomaculum ruminis DSM 5522	1120918	2632
UP000198841	Candidatus Pantoea symbiotica	1884370	4776
UP000198846	Bizionia paragorgiae	283786	2859
UP000198847	Propionispora vibrioides	112903	4126
UP000198850	Pedobacter hartonius	425514	4634
UP000198851	Shimia haliotis	1280847	3892
UP000198852	Saccharopolyspora flava	95161	5595
UP000198853	Natribacillus halophilus	549003	3434
UP000198854	Vibrio xiamenensis	861298	4859
UP000198855	Paenibacillus catalpae	1045775	5840
UP000198857	Geodermatophilus dictyosporus	1523247	4366
UP000198858	Christiangramia echinicola	279359	3136
UP000198859	Nocardioides scoriae	642780	3781
UP000198860	Halobacillus aidingensis	240303	4226
UP000198861	Azotobacter beijerinckii	170623	4728
UP000198862	Pseudoalteromonas denitrificans DSM 6059	1123010	5332
UP000198863	Klenkia brasiliensis	333142	4295
UP000198866	Paraburkholderia diazotrophica	667676	7930
UP000198867	Mycetocola miduiensis	995034	3145
UP000198869	Chryseobacterium taeanense	311334	3464
UP000198870	Desulfoluna spongiiphila	419481	5238
UP000198873	Streptomyces harbinensis	1176198	5234
UP000198878	Amycolatopsis pretoriensis	218821	9805
UP000198881	Micrococcus terreus	574650	2759
UP000198885	Tranquillimonas rosea	641238	4061
UP000198889	Ancylobacter rudongensis	177413	4123
UP000198891	Herbiconiux ginsengi	381665	4507
UP000198892	Salibacterium halotolerans	1884432	3652
UP000198893	Salinihabitans flavidus	569882	3934
UP000198894	Mesorhizobium muleiense	1004279	6556
UP000198896	Succiniclasticum ruminis DSM 9236	1123323	2273
UP000198897	Halobacillus alkaliphilus	396056	4024
UP000198900	Paraburkholderia steynii	1245441	9177
UP000198901	Siphonobacter aquaeclarae	563176	4964
UP000198906	Micromonospora inyonensis	47866	5702
UP000198908	Paraburkholderia lycopersici	416944	6389
UP000198914	Jannaschia faecimaris	1244108	3828
UP000198915	Brevibacillus centrosporus	54910	5729
UP000198916	Parapedobacter koreensis	332977	4829
UP000198921	Geodermatophilus africanus	1137993	5085
UP000198922	Limimaricola pyoseonensis	521013	3684
UP000198923	Sinosporangium album	504805	6239
UP000198924	Methylophaga sulfidovorans	45496	2902
UP000198925	Belnapia rosea	938405	5712
UP000198926	Yoonia litorea	1123755	3293
UP000198928	Streptomyces pini	1520580	5681
UP000198929	Corynebacterium cystitidis DSM 20524	1121357	2787
UP000198931	Halpernia frigidisoli	1125876	2760
UP000198935	Evansella caseinilytica	1503961	5197
UP000198937	Micromonospora yangpuensis	683228	5740
UP000198939	Rhizobium tibeticum	501024	7118
UP000198940	Flagellimonas taeanensis	1005926	4034
UP000198942	Mucilaginibacter gossypiicola	551995	6863
UP000198943	Succiniclasticum ruminis	40841	2431
UP000198948	Isobaculum melis	142588	2700
UP000198949	Glycomyces harbinensis	58114	5499
UP000198951	Flavobacterium gillisiae	150146	3815
UP000198953	Nonomuraea pusilla	46177	8486
UP000198959	Micromonospora pallida	145854	6477
UP000198960	Trujillonella endophytica	673521	4606
UP000198963	Winogradskyella sediminis	1382466	3162
UP000198964	Sunxiuqinia elliptica	655355	4090
UP000198967	Pseudonocardia oroxyli	366584	5828
UP000198968	Candidatus Pantoea varia	1881036	4339
UP000198970	Lacrimispora sphenoides JCM 1415	1297793	4633
UP000198972	Fontibacillus panacisegetis	670482	4786
UP000198975	Kosakonia oryzendophytica	1005665	4482
UP000198976	Schaalia radingae	131110	2036
UP000198977	Sulfitobacter brevis	74348	4154
UP000198979	Anoxybacillus pushchinoensis	150248	2802
UP000198981	Klenkia marina	1960309	4049
UP000198982	Pseudomonas saponiphila	556534	6579
UP000198983	Actinopolymorpha singaporensis	117157	5596
UP000198984	Chitinophaga rupis	573321	6498
UP000198990	Maribacter orientalis	228957	3693
UP000198994	Salipiger thiooxidans	282683	5563
UP000198995	Peptococcus niger	2741	1844
UP000198999	Hyunsoonleella jejuensis	419940	2939
UP000199001	Micromonospora citrea	47855	6195
UP000199002	Acidovorax soli	592050	3833
UP000199004	Nocardioides szechwanensis	1005944	4039
UP000199006	Halanaerobium salsuginis	29563	2783
UP000199008	Lacicoccus qingdaonensis	576118	2714
UP000199009	Microbacterium pygmaeum	370764	3412
UP000199011	Xenorhabdus japonica	53341	3197
UP000199012	Cellulomonas marina	988821	3460
UP000199013	Candidatus Protofrankia californiensis	1839754	4681
UP000199017	Alteribacillus bidgolensis	930129	4578
UP000199019	Pedococcus cremeus	587636	4010
UP000199021	Neolewinella agarilytica	478744	4889
UP000199022	Klenkia taihuensis	1225127	4159
UP000199024	Granulicella pectinivorans	474950	4259
UP000199025	Amycolatopsis sacchari	115433	7365
UP000199026	Lentibacter algarum	576131	3261
UP000199028	Lentzea flaviverrucosa	200379	8949
UP000199029	Hymenobacter arizonensis (Siccationidurans arizonensis)	1227077	4966
UP000199031	Parafilimonas terrae	1465490	4249
UP000199032	Candidatus Nitrospira nitrosa	1742972	4245
UP000199034	Nocardioides lianchengensis	1045774	5063
UP000199035	Acinetobacter kyonggiensis	595670	3491
UP000199036	Paenimyroides ummariense	913024	3372
UP000199039	Sanguibacter gelidistatuariae	1814289	3525
UP000199040	Modicisalibacter xianhensis	442341	4043
UP000199041	Arachidicoccus rhizosphaerae	551991	3837
UP000199042	Trichococcus collinsii	157076	3018
UP000199046	Kushneria avicenniae	402385	3233
UP000199047	Leuconostoc inhae	178001	2085
UP000199048	Methylobacterium pseudosasicola	582667	6769
UP000199050	Paenibacillus typhae	1174501	5938
UP000199051	Actinokineospora terrae	155974	6615
UP000199053	Maridesulfovibrio ferrireducens	246191	3377
UP000199054	Paracoccus alcaliphilus	34002	4561
UP000199055	Streptomyces radiopugnans	403935	5419
UP000199058	Marinospirillum celere	1122252	2818
UP000199060	Algoriphagus faecimaris	686796	4129
UP000199063	Streptomyces wuyuanensis	1196353	7164
UP000199064	Nitratireductor aquibiodomus	204799	4041
UP000199065	Corynebacterium spheniscorum	185761	2153
UP000199068	Romboutsia lituseburensis DSM 797	1121325	3588
UP000199071	Bauldia litoralis	665467	4760
UP000199072	Mucilaginibacter pineti	1391627	6283
UP000199073	Desulforhopalus singaporensis	91360	4348
UP000199074	Devosia crocina	429728	3590
UP000199075	Halomonas shengliensis	419597	3278
UP000199077	Pedococcus dokdonensis	443156	3628
UP000199081	Alkalibacterium pelagium	426702	2418
UP000199086	Raineyella antarctica	1577474	3410
UP000199087	Neobacillus massiliamazoniensis	1499688	5269
UP000199088	Klenkia soli	1052260	4569
UP000199092	Friedmanniella luteola	546871	4260
UP000199093	Salipiger marinus	555512	5375
UP000199095	Salinibacillus kushneri	237682	3528
UP000199101	Martinezella multihospitum	410764	6788
UP000199103	Microlunatus soli	630515	6014
UP000199107	Franzmannia pantelleriensis	48727	4041
UP000199109	Pricia antarctica	641691	4172
UP000199110	Jannaschia pohangensis	390807	3732
UP000199111	Streptosporangium canum	324952	8507
UP000199116	Salegentibacter agarivorans	345907	3755
UP000199118	Albimonas donghaensis	356660	4253
UP000199119	Paracidovorax wautersii	1177982	4715
UP000199120	Paraburkholderia caballeronis	416943	6189
UP000199125	Paracoccus alkenifer	65735	2994
UP000199135	Parafannyhessea umbonata	604330	1650
UP000199136	Desemzia incerta	82801	2143
UP000199138	Pustulibacterium marinum	1224947	3719
UP000199144	Shimia aestuarii	254406	4052
UP000199147	Mycolicibacterium neworleansense	146018	5996
UP000199149	Algoriella xinjiangensis	684065	3034
UP000199150	Asticcacaulis taihuensis	260084	3569
UP000199152	Geodermatophilus ruber	504800	4702
UP000199153	Salegentibacter flavus	287099	3319
UP000199155	Streptomyces indicus	417292	7387
UP000199158	Hydrogenoanaerobacterium saccharovorans	474960	2929
UP000199159	Litchfieldia salsa	930152	4559
UP000199163	Alteribacillus persepolensis	568899	3572
UP000199165	Actinopolyspora lacussalsi subsp. righensis	995060	4397
UP000199167	Cognatiyoonia koreensis	364200	3582
UP000199169	Candidatus Accumulibacter aalborgensis	1860102	4556
UP000199180	Paracoccus homiensis	364199	3828
UP000199181	Stigmatella erecta	83460	7387
UP000199182	Acetanaerobacterium elongatum	258515	2758
UP000199183	Paramicrobacterium humi	640635	3206
UP000199184	Bradyrhizobium shewense	1761772	8524
UP000199187	Kosakonia arachidis	551989	4859
UP000199197	Candidatus Chryseopegocella kryptomonas	1633643	1930
UP000199200	Bhargavaea ginsengi	426757	3055
UP000199202	Nonomuraea jiangxiensis	633440	10809
UP000199203	Epilithonimonas hungarica	454006	3591
