Proteome Id	Organism	Organism Id	Protein count
UP000250134	Thermococcus gorgonarius	71997	1781
UP000250136	Thermococcus thioreducens	277988	2222
UP000250179	Thermococcus profundus	49899	2076
UP000250189	Thermococcus chitonophagus	54262	2061
UP000250272	Thermococcus barossii	54077	1997
UP000251717	Methanobrevibacter thaueri	190975	2136
UP000252189	Haloplanus salinus	1126245	3354
UP000253099	Candidatus Methanobinarius endosymbioticus	2006182	1736
UP000253273	Haloplanus rubicundus	1547898	3427
UP000255421	Halopelagius longus	1236180	3653
UP000256864	Methanothermobacter defluvii	49339	1737
UP000258613	Natrarchaeobaculum sulfurireducens	2044521	3734
UP000263012	Halalkaliarchaeum desulfuricum	2055893	3224
UP000266745	Candidatus Nitrosotenuis cloacae	1603555	1717
UP000268233	Haloarcula quadrata	182779	4371
UP000270581	Halosegnis longus	2216012	2582
UP000271783	Methanobrevibacter gottschalkii DSM 11977	1122229	1800
UP000273828	Natrarchaeobius halalkaliphilus	1679091	3330
UP000276588	Halonotius aquaticus	2216978	2460
UP000276741	Sulfodiicoccus acidiphilus	1670455	2410
UP000281431	Natrarchaeobius oligotrophus	3455743	4321
UP000281564	Halonotius pteroides	268735	2948
UP000282007	Haloplanus aerogenes	660522	3463
UP000282322	Halocatena pleomorpha	1785090	3340
UP000282323	Natrarchaeobius chitinivorans	1679083	4237
UP000283805	Halopiger aswanensis	148449	4631
UP000289691	Halorientalis pallida	2479928	3984
UP000290527	Methanofervidicoccus abyssi	2082189	1246
UP000290932	Methanoculleus taiwanensis	1550565	2433
UP000292580	Methanofollis fontis	2052832	2257
UP000294855	Methanimicrococcus blatticola	91560	1537
UP000296706	Halapricum salinum	1457250	3303
UP000297295	Methanolobus halotolerans	2052935	2452
UP000298568	Metallosphaera prunae	43687	2310
UP000304382	Haloarcula mannanilytica	2509225	4215
UP000306007	Thermococcus indicus	2586643	2272
UP000307562	Natrinema pallidum	69527	3600
UP000308037	Natronomonas salsuginis	2217661	2818
UP000315385	Halonotius roseus	2511997	2603
UP000318864	Salinadaptatus halalkaliphilus	2419781	4165
UP000319335	Methanolobus vulcani	38026	2664
UP000319712	Halorubrum cibi	413815	3112
UP000319894	Haloglomus irregulare	2234134	3668
UP000322631	Thermococcus aciditolerans	2598455	2263
UP000322983	Sulfuracidifex tepidarius	1294262	2770
UP000323439	Methanobrevibacter millerae	230361	2380
UP000323537	Halorubrum aquaticum	387340	3113
UP000324020	Halorubrum xinjiangense	261291	3113
UP000324104	Natrialba swarupiae	2448032	3817
UP000326170	Natronorubrum aibiense	348826	3995
UP000326500	Methanoculleus thermophilus (Methanogenium thermophilicum)	2200	2250
UP000326865	Halosegnis rubeus	2212850	2485
UP000332487	Candidatus Micrarchaeum acidiphilum ARMAN-2	425595	1025
UP000377803	Candidatus Nanohalobium constans	2565781	1162
UP000423396	Stygiolobus azoricus	41675	2042
UP000426328	Acidianus ambivalens (Desulfurolobus ambivalens)	2283	2373
UP000427373	Sulfurisphaera ohwakuensis	69656	2759
UP000428325	Haloplanus rallus	1816183	3448
UP000434101	Natronorubrum halalkaliphilum	2691917	4155
UP000437065	Halobaculum saliterrae	2073113	3606
UP000439022	Haloferax litoreum	2666140	3493
UP000440125	Acidianus infernus	12915	2293
UP000443423	Haloferax marinum	2666143	3370
UP000451471	Halomarina oriensis	671145	4092
UP000466535	Halovenus carboxidivorans	2692199	3185
UP000470772	Sulfuracidifex metallicus DSM 6482 = JCM 9184	523847	2195
UP000471521	Halobacterium bonnevillei	2692200	3549
UP000474628	Haloferax marinisediminis	2666142	3333
UP000505020	Halorubrum salinarum	2739057	3250
UP000509241	Natrinema halophilum	1699371	3981
UP000509301	Metallosphaera tengchongensis	1532350	2154
UP000509346	Halosimplex pelagicum	869886	4954
UP000509441	Nitrosopumilus oxyclinae	1959104	1762
UP000509448	Conexivisphaera calida	1874277	1603
UP000509478	Nitrosopumilus ureiphilus	1470067	2422
UP000509594	Methanolobus zinderi	536044	2600
UP000509626	Halorarum salinum	2743089	4124
UP000509667	Halosimplex rubrum	869889	4307
UP000509750	Halorarum halophilum	2743090	4176
UP000509771	Nitrosopumilus cobalaminigenes	1470066	1800
UP000510869	Natrinema zhouii	1710539	3597
UP000516304	Thermococcus camini	2016373	2192
UP000546257	Halobellus ruber	2761102	3285
UP000554454	Marine Group I thaumarchaeote	2511932	1258
UP000554766	Pyrobaculum arsenaticum	121277	2265
UP000570823	Methanofollis tationis	81417	2183
UP000593766	Thermosphaera chiliense	3402707	1399
UP000594121	Infirmifilum lucidum	2776706	1763
UP000595001	Halosimplex litoreum	1198301	4010
UP000604391	Candidatus Undinarchaeum marinum	2756141	709
UP000605784	Haloarcula pellucida	1427151	4005
UP000607197	Halocalculus aciditolerans	1383812	3498
UP000608850	Halarchaeum nitratireducens	489913	3221
UP000610960	Thermocladium modestius	62609	1937
UP000614609	Halarchaeum rubridurum	489911	2860
UP000628840	Halarchaeum grantii	1193105	3116
UP000632195	Thermogymnomonas acidicola	399579	1715
UP000637819	Haloterrigena salifodinae	2675099	4728
UP000646946	Candidatus Naiadarchaeum limnaeum	2756139	1101
UP000653099	Halobellus salinus	931585	2946
UP000662973	Halapricum desulfuricans	2841257	3010
UP000663191	Natrinema longum	370324	3429
UP000663203	Haloterrigena alkaliphila	2816475	3632
UP000663292	Halapricum desulfuricans	2841257	2859
UP000663586	Natranaeroarchaeum sulfidigenes	2784880	3117
UP000679213	Methanocaldococcus lauensis	2546128	1604
UP000679341	Halorubrum ruber	2982524	2786
UP000680656	Methanospirillum purgamenti	2834276	3237
UP000681041	Methanobacterium alkalithermotolerans	2731220	2119
UP000694036	Saccharolobus shibatae	2286	3121
UP000705823	Halonotius terrestris	2487750	2832
UP000730161	Methanocalculus chunghsingensis	156457	2064
UP000766550	Haloarcula limicola	1429915	3863
UP000766904	Natronococcus pandeyae	2055836	4930
UP000770586	Halorubrum trapanicum	29284	3036
UP000783863	Haloarcula salinisoli	2487746	4027
UP000823588	Halorubrum alkaliphilum	261290	3129
UP000823736	Halolamina salifodinae	1202767	2878
UP000824969	Methanoculleus chikugoensis	118126	2572
UP000825015	Methanobrevibacter arboriphilus	39441	2063
UP000825123	Stygiolobus caldivivus	2824673	2971
UP000825933	Methanobacterium spitsbergense	2874285	2697
UP000826254	Halobaculum magnesiiphilum	1017351	3639
UP000826709	Methanofollis formosanus	299308	2568
UP000830434	Halorussus gelatinilyticus	2937524	3634
UP000830542	Halococcus dombrowskii	179637	3769
UP000830729	Halorussus limi	2938695	4521
UP000831768	Halocatena salina	2934340	3723
UP000831817	Methanothermobacter tenebrarum	680118	1635
UP001016761	Haloterrigena gelatinilytica	2741724	4359
UP001042704	Methanofollis aquaemaris	126734	2478
UP001055553	Nanobdella aerobiophila	2586965	736
UP001055732	Thermococcus aggregans	110163	1991
UP001056425	Thermococcus argininiproducens	2866384	2049
UP001056766	Methanococcoides seepicolus	2828780	2619
UP001056855	Natronosalvus rutilus	2953753	4060
UP001057580	Salinirubellus salinus	1364945	4358
UP001058330	Haloferax larsenii	302484	3668
UP001060368	Methanoplanus endosymbiosus	33865	2795
UP001060771	Vulcanisaeta souniana JCM 11219	1293586	2661
UP001063698	Ignicoccus pacificus DSM 13166	940294	1860
UP001065682	Methanoculleus formosensis	2590886	2504
UP001068021	Methanobacterium veterum	408577	3262
UP001139494	Natronomonas aquatica	2841590	3189
UP001140258	Methanococcus voltae PS	523842	1625
UP001141336	Methanocorpusculum vombati	3002864	1920
UP001141422	Methanocorpusculum petauri	3002863	2030
UP001143747	Methanogenium marinum	348610	2074
UP001149411	Halorutilus salinus	2487751	2290
UP001154061	Natrinema salsiterrestre	2950540	4600
UP001156196	Methanoculleus submarinus	204050	2444
UP001163096	Methanogenium organophilum	2199	2510
UP001166304	Haloarcula salina	1429914	3782
UP001168338	Methanoculleus frigidifontis	2584085	2957
UP001168423	Methanoculleus methanifontis	2584086	2513
UP001182908	Methanolobus sediminis	3072978	2678
UP001183006	Methanolobus mangrovi	3072977	2488
UP001185015	Methanococcoides alaskense	325778	2443
UP001202674	Natranaeroarchaeum aerophilus	2917711	3287
UP001203207	Natronocalculus amylovorans	2917812	3246
UP001206983	Methanolobus chelungpuianus	502115	2318
UP001208186	Halapricum hydrolyticum	2979991	3282
UP001208689	Candidatus Lokiarchaeum ossiferum	2951803	5112
UP001210528	Halorubrum ezzemoulense (Halorubrum chaoviator)	337243	4020
UP001215956	Candidatus Methanocrinis alkalitolerans	3033395	2422
UP001218034	Candidatus Nanohalococcus occultus	2978047	1046
UP001218895	Methanomicrobium antiquum	487686	2287
UP001220010	Candidatus Methanocrinis natronophilus	3033396	2393
UP001224926	Natrinema thermotolerans	121872	3956
UP001245683	Thermococcus waiotapuensis	90909	1913
UP001246244	Methanosarcina baikalica	3073890	3150
UP001248536	Haloarcula argentinensis	43776	3984
UP001253439	Haloarcula terrestris	2950533	4118
UP001254813	Halogeometricum luteum	2950537	4569
UP001257060	Halogeometricum salsisoli	2950536	4365
UP001259659	Haloarcula saliterrae	2950534	4206
UP001268864	Haloarcula onubensis	2950539	4289
UP001271789	Methanolapillus africanus	3028297	1741
UP001272052	Methanimicrococcus hacksteinii	3028293	1700
UP001273136	Methanorbis furvi	3028299	1835
UP001273768	Methanoculleus nereidis	2735141	2559
UP001281203	Methanoculleus caldifontis	2651577	2490
UP001283212	Methanorbis rubei	3028300	1814
UP001301797	Methanochimaera problematica	2609417	2198
UP001302662	Methanimicrococcus stummii	3028294	1598
UP001302978	Methanimicrococcus hongohii	3028295	1761
UP001303587	Methanolapillus millepedarum	3028296	1758
UP001304970	Methanolapillus ohkumae	3028298	1548
UP001305652	Methanoculleus receptaculi	394967	1991
UP001319921	Saccharolobus caldissimus	1702097	3274
UP001320159	Methanooceanicella nereidis	2052831	3016
UP001320972	Natronoglomus mannanivorans	2979990	4924
UP001321047	Natronosalvus hydrolyticus	2979988	4160
UP001341135	Pyrodictium abyssi	54256	2463
UP001369247	Methanothermobacter wolfeii (Methanobacterium wolfei)	145261	1778
UP001396646	Methanococcoides cohabitans	3136559	2238
UP001430377	Haloarcula rubra	2487747	4663
UP001430455	Haloarcula nitratireducens	2487749	5094
UP001432202	Sulfolobus tengchongensis	207809	2714
UP001451606	Oxyplasma meridianum	3073602	1649
UP001492541	Geoglobus acetivorans	565033	2159
UP001500194	Salarchaeum japonicum	555573	2569
UP001500420	Natronoarchaeum mannanilyticum	926360	3566
UP001500837	Halarchaeum salinum	489912	2833
UP001501729	Haladaptatus pallidirubidus	1008152	5836
UP001523230	Methanoculleus oceani	2184756	2349
UP001524383	Methanocalculus taiwanensis	106207	2244
UP001529235	Ignisphaera cupida	3050454	1791
UP001567571	Halorubrum ejinorense	425309	3324
UP001567572	Halorubrum miltondacostae	3076378	3433
UP001570511	Halobellus rubicundus	2996466	3250
UP001571980	Pyrococcus kukulkanii	1609559	2300
UP001589559	Haloarcula sebkhae	932660	4126
UP001589595	Halobaculum roseum	2175149	3670
UP001595660	Halobacterium litoreum	2039234	2920
UP001595846	Halovivax cerinus	1487865	3612
UP001595898	Halosolutus amylolyticus	2932267	4414
UP001595921	Halobium salinum	1364940	4334
UP001595925	Saliphagus infecundisoli	1849069	4417
UP001595945	Halorussus aquaticus	2953748	4522
UP001596099	Halomarina salina	1872699	4316
UP001596118	Halorubrum rubrum	1126240	3113
UP001596145	Halorubrum glutamatedens	2707018	3491
UP001596201	Salinirubrum litoreum	1126234	3910
UP001596296	Halopenitus salinus	1198295	2906
UP001596312	Halalkalicoccus tibetensis	175632	3683
UP001596333	Halorubrum trueperi	2004704	3577
UP001596352	Halovenus rubra	869890	3350
UP001596388	Halobaculum marinum	3031996	3367
UP001596390	Halorubrum yunnanense	1526162	3077
UP001596395	Halorubellus litoreus	755308	4335
UP001596398	Halosegnis marinus	3034023	2932
UP001596406	Halomarina ordinaria	3033939	3649
UP001596407	Halorussus caseinilyticus	3034025	3737
UP001596408	Halopelagius fulvigenes	1198324	3840
UP001596432	Halosimplex aquaticum	3026162	4928
UP001596434	Haloplanus litoreus	767515	3580
UP001596442	Halorubrum tibetense	175631	3513
UP001596443	Halobaculum halobium	3032281	3331
UP001596445	Halovenus salina	1510225	3257
UP001596447	Halospeciosus flavus	3032283	3757
UP001596460	Haloferax chudinovii	1109010	3731
UP001596461	Halobaculum lipolyticum	3032001	3462
UP001596481	Haloferax namakaokahaiae	1748331	3567
UP001596545	Halorubrum rutilum	1364933	3152
UP001596547	Halomarina halobia	3033386	4080
UP001597034	Haloarchaeobius litoreus	755306	4024
UP001597052	Halohasta litorea	869891	3806
UP001597075	Haloplanus ruber	869892	3321
UP001597076	Haloarchaeobius amylolyticus	1198296	3908
UP001597085	Halobellus rarus	1126237	3754
UP001597092	Halobellus litoreus	755310	3657
UP001597111	Halolamina salina	1220023	3137
UP001597119	Halorientalis brevis	1126241	4176
UP001597139	Halolamina litorea	1515593	3125
UP001597185	Halorubrum laminariae	1433523	3518
UP001597187	Halomarina rubra	2071873	4186
UP001626603	Methanoculleus palmolei	72612	1903
UP001667326	Sulfurisphaera javensis	2049879	2780
UP001675858	Methanobrevibacter acididurans	120963	1592
UP001702790	Methanobrevibacter intestini	2911853	1785
UP000003980	Metallosphaera yellowstonensis MK1	671065	3340
UP000006469	Haloferax mediterranei (strain ATCC 33500 / DSM 1411 / JCM 8866 / NBRC 14739 / NCIMB 2177 / R-4) (Halobacterium mediterranei)	523841	3828
UP000008037	Nitrososphaera gargensis (strain Ga9.2)	1237085	3523
UP000028194	Candidatus Nitrososphaera evergladensis SR1	1459636	3486
UP000058925	Candidatus Nitrosocosmicus oleophilus	1353260	3684
UP000070248	candidate division MSBL1 archaeon SCGC-AAA385M02	1698287	156
UP000277582	Candidatus Methanodesulfokora washburnensis	2478471	3193
UP000294299	Candidatus Nitrosocosmicus franklandianus	1798806	3135
UP000315289	Candidatus Nitrosocosmicus arcticus	2035267	3069
UP000321408	Promethearchaeum syntrophicum	2594042	3856
UP001564723	Natrarchaeobius versutus	1679078	2221
UP001596274	Halorubrum pallidum	1526114	2588
UP001596328	Halobium palmae	1776492	4210
UP001596343	Haloarcula pelagica	3033389	3943
UP001596368	Halobaculum litoreum	3031998	2729
UP001596383	Natrinema soli	1930624	6394
UP001596396	Halobellus marinus	3075123	245
UP001596417	Halocatena marina	2934937	4789
UP001596428	Salinibaculum marinum	3131993	1500
UP001596465	Haloarcula halophila	3032584	3930
UP001653824	Candidatus Methanosphaera massiliense	3017187	500
UP001683510	Methanosarcina hadiensis	3078083	3574
