source,gene_symbol,accession,species,taxon_id,length_aa,transcript_id,gene_id,description,url
UniProt,ITPR2,A0A672J7A6,Salarias fasciatus,181472,2581,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A672J7A6
UniProt,ITPR2,A0A672JCE0,Salarias fasciatus,181472,2575,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A672JCE0
UniProt,ITPR2,A0A673CNX3,Sphaeramia orbicularis,375764,2663,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A673CNX3
UniProt,ITPR2,A0A673IH37,Sinocyclocheilus rhinocerous,307959,2651,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A673IH37
UniProt,ITPR2,A0A674KI21,Terrapene triunguis,2587831,2656,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A674KI21
UniProt,ITPR2,A0A6F9DES0,Phallusia mammillata,59560,2802,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A6F9DES0
UniProt,ITPR2,A0A6I8RGU0,Xenopus tropicalis,8364,2705,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A6I8RGU0
UniProt,ITPR2,A0A6J1U701,Notechis scutatus,8663,2315,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A6J1U701
UniProt,ITPR2,A0A6J1XGH6,Acinonyx jubatus,32536,2639,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A6J1XGH6
UniProt,ITPR2,A0A6J2D0I0,Zalophus californianus,9704,2701,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A6J2D0I0
UniProt,ITPR2,A0A6J2PV70,Cottoperca gobio,56716,2711,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A6J2PV70
UniProt,ITPR2,A0A6J2WRI9,Chanos chanos,29144,2680,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A6J2WRI9
UniProt,ITPR2,A0A6J3IBW8,Sapajus apella,9515,2637,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A6J3IBW8
UniProt,ITPR2,A0A6P5IFA7,Phascolarctos cinereus,38626,2698,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A6P5IFA7
UniProt,ITPR2,A0A6P6ERH2,Octodon degus,10160,2610,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A6P6ERH2
UniProt,ITPR2,A0A6P6ID65,Puma concolor,9696,2701,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A6P6ID65
UniProt,ITPR2,A0A6P7R481,Mus caroli,10089,2736,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A6P7R481
UniProt,ITPR2,A0A6P8EV58,Clupea harengus,7950,2674,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A6P8EV58
UniProt,ITPR2,A0A6Q2Y662,Esox lucius,8010,2649,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A6Q2Y662
UniProt,ITPR2,A0A7M4FY07,Crocodylus porosus,8502,2338,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A7M4FY07
UniProt,ITPR2,A0A7N4NMP8,Sarcophilus harrisii,9305,2623,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A7N4NMP8
UniProt,ITPR2,A0A7N6BXN0,Anabas testudineus,64144,2628,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A7N6BXN0
UniProt,ITPR2,A0A803T9I3,Anolis carolinensis,28377,2613,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A803T9I3
UniProt,ITPR2,A0A803W0K6,Ficedula albicollis,59894,2582,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A803W0K6
UniProt,ITPR2,A0A803XWU1,Meleagris gallopavo,9103,2655,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A803XWU1
UniProt,ITPR2,A0A803YFQ8,Meleagris gallopavo,9103,2606,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A803YFQ8
UniProt,ITPR2,A0A8C2TT08,Coturnix japonica,93934,2656,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C2TT08
UniProt,ITPR2,A0A8C2TUP2,Coturnix japonica,93934,2630,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C2TUP2
UniProt,ITPR2,A0A8C3IDG4,Chrysemys picta bellii,8478,2242,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C3IDG4
UniProt,ITPR2,A0A8C3IFR3,Chrysemys picta bellii,8478,2165,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C3IFR3
UniProt,ITPR2,A0A8C3VDG5,Catharus ustulatus,91951,2526,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C3VDG5
UniProt,ITPR2,A0A8C4I629,Dicentrarchus labrax,13489,2663,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C4I629
UniProt,ITPR2,A0A8C4I7X7,Dicentrarchus labrax,13489,2653,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C4I7X7
UniProt,ITPR2,A0A8C4IY98,Dromaius novaehollandiae,8790,2700,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C4IY98
UniProt,ITPR2,A0A8C4NWU9,Dicentrarchus labrax,13489,2549,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C4NWU9
UniProt,ITPR2,A0A8C4VR33,Gopherus evgoodei,1825980,2668,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C4VR33
UniProt,ITPR2,A0A8C4VVC7,Gopherus evgoodei,1825980,2658,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C4VVC7
UniProt,ITPR2,A0A8C5NG92,Gouania willdenowi,441366,2627,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C5NG92
UniProt,ITPR2,A0A8C9IBY4,Piliocolobus tephrosceles,591936,2700,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C9IBY4
UniProt,ITPR2,A0A8C9N5P8,Serinus canaria,9135,2692,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C9N5P8
UniProt,ITPR2,A0A8D0AYW7,Sander lucioperca,283035,2654,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8D0AYW7
UniProt,ITPR2,A0A8D2LZ97,Zonotrichia albicollis,44394,2638,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8D2LZ97
UniProt,ITPR2,A0A8V0YHP5,Gallus gallus,9031,2654,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8V0YHP5
UniProt,ITPR2,A0A8V0YP24,Gallus gallus,9031,2516,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8V0YP24
UniProt,ITPR2,A0A8V5HBM8,Melopsittacus undulatus,13146,2691,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8V5HBM8
UniProt,ITPR2,A0A9B0WR70,Chrysochloris asiatica,185453,2599,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A9B0WR70
UniProt,ITPR2,A0A9J7GKX5,Cricetulus griseus,10029,2701,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A9J7GKX5
UniProt,ITPR2,A0A9V1FRJ1,Panthera pardus,9691,2701,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A9V1FRJ1
UniProt,ITPR2,A0AA97JSQ0,Eublepharis macularius,481883,2702,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0AA97JSQ0
UniProt,ITPR2,A0AAQ5Z6T0,Amphiprion ocellaris,80972,2687,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0AAQ5Z6T0
UniProt,ITPR2,A0AAX6P8L0,Heterocephalus glaber,10181,2701,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0AAX6P8L0
UniProt,ITPR2,A0AAX7USV2,Astatotilapia calliptera,8154,2697,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0AAX7USV2
UniProt,ITPR2,A0AAX7VHS9,Astatotilapia calliptera,8154,2577,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0AAX7VHS9
UniProt,ITPR2,A0AAY4DB99,Denticeps clupeoides,299321,2639,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0AAY4DB99
UniProt,ITPR2,A0AAY4DCW8,Denticeps clupeoides,299321,2651,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0AAY4DCW8
UniProt,ITPR2,A0AAY4DLX8,Denticeps clupeoides,299321,2632,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0AAY4DLX8
UniProt,ITPR2,A0AAY4DNI1,Denticeps clupeoides,299321,2589,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0AAY4DNI1
UniProt,ITPR2,A0AAY4DPU5,Denticeps clupeoides,299321,2628,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0AAY4DPU5
UniProt,ITPR2,A0AAZ3NQP1,Oncorhynchus tshawytscha,74940,2641,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0AAZ3NQP1
UniProt,ITPR2,A0AAZ3RAP1,Oncorhynchus tshawytscha,74940,2617,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0AAZ3RAP1
UniProt,ITPR2,A0ABM2X9N5,Mesocricetus auratus,10036,2317,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0ABM2X9N5
UniProt,ITPR2,A0ABM3ZR96,Pantherophis guttatus,94885,2691,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0ABM3ZR96
UniProt,ITPR2,A0ABM3ZR98,Pantherophis guttatus,94885,2699,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0ABM3ZR98
UniProt,ITPR2,A0ABM4FAP3,Apteryx mantelli,2696672,2700,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0ABM4FAP3
UniProt,ITPR2,A0ABM4SA74,Bos indicus,9915,2734,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0ABM4SA74
UniProt,ITPR2,A0ABM5GGU7,Pogona vitticeps,103695,2699,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0ABM5GGU7
UniProt,ITPR2,A0ABM5GGV4,Pogona vitticeps,103695,2732,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0ABM5GGV4
UniProt,ITPR2,U3FTJ4,Callithrix jacchus,9483,2701,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/U3FTJ4
UniProt,ITPR2,U6DJF7,Neogale vison,452646,1420,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/U6DJF7
UniProt,ITPR2,A0A1D5P2S9,Gallus gallus,9031,2685,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A1D5P2S9
UniProt,ITPR2,A0A1S3GS26,Dipodomys ordii,10020,2377,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A1S3GS26
UniProt,ITPR2,A0A2U3X1C4,Odobenus rosmarus divergens,9708,2646,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A2U3X1C4
UniProt,ITPR2,A0A2U4BF85,Tursiops truncatus,9739,2701,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A2U4BF85
UniProt,ITPR2,A0A340WH28,Lipotes vexillifer,118797,2701,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A340WH28
UniProt,ITPR2,A0A341AGK1,Neophocaena asiaeorientalis asiaeorientalis,1706337,2670,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A341AGK1
UniProt,ITPR2,A0A384B6N2,Balaenoptera acutorostrata,9767,2701,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A384B6N2
UniProt,ITPR2,A0A3Q2H0L4,Equus caballus,9796,2512,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A3Q2H0L4
UniProt,ITPR2,A0A4W4FAS1,Electrophorus electricus,8005,2558,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A4W4FAS1
UniProt,ITPR2,A0A4X2L7R4,Vombatus ursinus,29139,2662,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A4X2L7R4
UniProt,ITPR2,A0A4X2LD93,Vombatus ursinus,29139,2657,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A4X2LD93
UniProt,ITPR2,A0A663FI07,Aquila chrysaetos chrysaetos,223781,2688,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A663FI07
UniProt,ITPR2,A0A663FJC1,Aquila chrysaetos chrysaetos,223781,2545,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A663FJC1
UniProt,ITPR2,A0A663FJY7,Aquila chrysaetos chrysaetos,223781,2538,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A663FJY7
UniProt,ITPR2,A0A663FL32,Aquila chrysaetos chrysaetos,223781,2649,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A663FL32
UniProt,ITPR2,A0A663MGV6,Athene cunicularia,194338,2670,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A663MGV6
UniProt,ITPR2,A0A663MI65,Athene cunicularia,194338,2624,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A663MI65
UniProt,ITPR2,A0A663MIB3,Athene cunicularia,194338,2583,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A663MIB3
UniProt,ITPR2,A0A667HV24,Lynx canadensis,61383,2658,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A667HV24
UniProt,ITPR2,A0A667HV62,Lynx canadensis,61383,2633,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A667HV62
UniProt,ITPR2,A0A669F5W1,Oreochromis niloticus,8128,2660,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A669F5W1
UniProt,ITPR2,A0A672J876,Salarias fasciatus,181472,2657,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A672J876
UniProt,ITPR2,A0A672JC27,Salarias fasciatus,181472,2564,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A672JC27
UniProt,ITPR2,A0A672P2J4,Sinocyclocheilus grahami,75366,2621,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A672P2J4
UniProt,ITPR2,A0A673CT79,Sphaeramia orbicularis,375764,2657,,ITPR2,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A673CT79
UniProt,ITPR3,Q14573,Homo sapiens,9606,2671,,ITPR3,"Inositol 1,4,5-trisphosphate-gated calcium channel ITPR3",https://www.uniprot.org/uniprotkb/Q14573
UniProt,ITPR3,P70227,Mus musculus,10090,2670,,ITPR3,"Inositol 1,4,5-trisphosphate-gated calcium channel ITPR3",https://www.uniprot.org/uniprotkb/P70227
UniProt,ITPR3,Q63269,Rattus norvegicus,10116,2670,,ITPR3,"Inositol 1,4,5-trisphosphate-gated calcium channel ITPR3",https://www.uniprot.org/uniprotkb/Q63269
UniProt,ITPR3,Q8WN95,Bos taurus,9913,2664,,ITPR3,"Inositol 1,4,5-trisphosphate-gated calcium channel ITPR3",https://www.uniprot.org/uniprotkb/Q8WN95
UniProt,ITPR3,E1BKE7,Bos taurus,9913,2670,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/E1BKE7
UniProt,ITPR3,A0A1S3GNS7,Dipodomys ordii,10020,2668,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A1S3GNS7
UniProt,ITPR3,A0A287CW02,Ictidomys tridecemlineatus,43179,2671,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A287CW02
UniProt,ITPR3,A0A2J8Y341,Pongo abelii,9601,2671,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A2J8Y341
UniProt,ITPR3,A0A2K6R3T1,Rhinopithecus roxellana,61622,2703,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A2K6R3T1
UniProt,ITPR3,A0A4W2BYK2,Bos indicus x Bos taurus,30522,2664,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A4W2BYK2
UniProt,ITPR3,A0A4X2LJB4,Vombatus ursinus,29139,2668,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A4X2LJB4
UniProt,ITPR3,A0A6I9MM60,Peromyscus maniculatus bairdii,230844,2670,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A6I9MM60
UniProt,ITPR3,A0A6P3EUZ7,Octodon degus,10160,2665,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A6P3EUZ7
UniProt,ITPR3,A0A8B9YL85,Bos grunniens,30521,2664,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8B9YL85
UniProt,ITPR3,A0A8C4VTB6,Gopherus evgoodei,1825980,2646,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C4VTB6
UniProt,ITPR3,A0A8C6BGJ1,Monodon monoceros,40151,2671,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C6BGJ1
UniProt,ITPR3,A0A8C9C4V7,Phocoena sinus,42100,2671,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C9C4V7
UniProt,ITPR3,A0A8C9NWI3,Serinus canaria,9135,2660,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C9NWI3
UniProt,ITPR3,A0A8D2BFP2,Sciurus vulgaris,55149,2671,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8D2BFP2
UniProt,ITPR3,A0A8V1ACE6,Gallus gallus,9031,2664,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8V1ACE6
UniProt,ITPR3,G3SAJ3,Gorilla gorilla gorilla,9595,2677,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/G3SAJ3
UniProt,ITPR3,A0A2K5R5Y3,Cebus imitator,2715852,2687,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A2K5R5Y3
UniProt,ITPR3,A0A3Q2LBD5,Equus caballus,9796,2680,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A3Q2LBD5
UniProt,ITPR3,A0A5F8H1Y0,Monodelphis domestica,13616,2608,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A5F8H1Y0
UniProt,ITPR3,A0A5F9D123,Oryctolagus cuniculus,9986,2616,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A5F9D123
UniProt,ITPR3,A0A671FIG9,Rhinolophus ferrumequinum,59479,2671,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A671FIG9
UniProt,ITPR3,A0A6P5R8Y7,Mus caroli,10089,2670,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A6P5R8Y7
UniProt,ITPR3,A0A803V0D6,Ficedula albicollis,59894,2623,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A803V0D6
UniProt,ITPR3,A0A8C0CYQ4,Balaenoptera musculus,9771,2671,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C0CYQ4
UniProt,ITPR3,A0A8C3IQX3,Chrysemys picta bellii,8478,2645,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C3IQX3
UniProt,ITPR3,A0A8C3W957,Catagonus wagneri,51154,2671,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C3W957
UniProt,ITPR3,A0A8C5XQQ7,Microcebus murinus,30608,2664,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C5XQQ7
UniProt,ITPR3,A0A8D2HX65,Urocitellus parryii,9999,2671,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8D2HX65
UniProt,ITPR3,F7DPJ5,Ornithorhynchus anatinus,9258,2651,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/F7DPJ5
UniProt,ITPR3,G1L3F3,Ailuropoda melanoleuca,9646,2671,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/G1L3F3
UniProt,ITPR3,H0XR47,Otolemur garnettii,30611,2728,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/H0XR47
UniProt,ITPR3,H0YUA8,Taeniopygia guttata,59729,2663,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/H0YUA8
UniProt,ITPR3,H2QSU0,Pan troglodytes,9598,2677,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/H2QSU0
UniProt,ITPR3,A0A2Y9FTQ6,Physeter macrocephalus,9755,2671,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A2Y9FTQ6
UniProt,ITPR3,A0A452DXH8,Capra hircus,9925,2653,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A452DXH8
UniProt,ITPR3,A0A452QKA9,Ursus americanus,9643,2656,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A452QKA9
UniProt,ITPR3,A0A663F4Z7,Aquila chrysaetos chrysaetos,223781,2643,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A663F4Z7
UniProt,ITPR3,A0A670J3V1,Podarcis muralis,64176,2637,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A670J3V1
UniProt,ITPR3,A0A8B9C2H9,Anser brachyrhynchus,132585,2440,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8B9C2H9
UniProt,ITPR3,A0A8C0H242,Chelonoidis abingdonii,106734,2663,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C0H242
UniProt,ITPR3,A0A8C2U7R5,Coturnix japonica,93934,2659,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C2U7R5
UniProt,ITPR3,A0A8C5LGU4,Jaculus jaculus,51337,2673,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C5LGU4
UniProt,ITPR3,A0A8C6FZN8,Moschus moschiferus,68415,2664,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C6FZN8
UniProt,ITPR3,A0A8C6RBC5,Nannospalax galili,1026970,2670,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A8C6RBC5
UniProt,ITPR3,A0A9L0KGC5,Equus asinus,9793,2680,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/A0A9L0KGC5
UniProt,ITPR3,G1KSL8,Anolis carolinensis,28377,2659,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/G1KSL8
UniProt,ITPR3,H0W9F6,Cavia porcellus,10141,2663,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/H0W9F6
UniProt,ITPR3,U3I675,Anas platyrhynchos platyrhynchos,8840,2613,,ITPR3,"Inositol 1,4,5-trisphosphate receptor",https://www.uniprot.org/uniprotkb/U3I675
