paralog	tip	contact_span_n_ref	contact_span_n_covered	contact_span_coverage	contact_span_identity	ibc_literature_n_ref	ibc_literature_n_covered	ibc_literature_coverage	ibc_literature_identity	channel_minus_luminal_n_ref	channel_minus_luminal_n_covered	channel_minus_luminal_coverage	channel_minus_luminal_identity	channel_all_n_ref	channel_all_n_covered	channel_all_coverage	channel_all_identity
ITPR1	ITPR1|Carcharodon_carcharias|GCF_017639515.1	305	305	1.0	0.8721311475409836	381	381	1.0	0.889763779527559	195	195	1.0	0.9179487179487179	246	238	0.967479674796748	0.8403361344537815
ITPR1	ITPR1|Polyodon_spathula|GCF_017654505.1	305	305	1.0	0.8950819672131147	381	381	1.0	0.9002624671916011	195	195	1.0	0.9230769230769231	246	242	0.983739837398374	0.8429752066115702
ITPR1	ITPR1|Cuculus_canorus|GCF_017976375.1	305	305	1.0	0.9508196721311475	381	381	1.0	0.9606299212598425	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.8775510204081632
ITPR1	ITPR1|Gymnogyps_californianus|GCF_018139145.2	305	305	1.0	0.9540983606557377	381	381	1.0	0.963254593175853	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.889795918367347
ITPR1	ITPR1|Cheilinus_undulatus|GCF_018320785.1	305	305	1.0	0.8786885245901639	381	381	1.0	0.8871391076115486	195	195	1.0	0.9128205128205128	246	240	0.975609756097561	0.8291666666666667
ITPR1	ITPR1|Tyto_alba|GCF_018691265.1	305	305	1.0	0.9573770491803278	381	381	1.0	0.9658792650918635	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.889795918367347
ITPR1	ITPR1|Callorhinchus_milii|GCF_018977255.1	305	305	1.0	0.8688524590163934	381	381	1.0	0.8871391076115486	195	195	1.0	0.9025641025641026	246	239	0.9715447154471545	0.8200836820083682
ITPR1	ITPR1|Protopterus_annectens|GCF_019279795.1	305	294	0.9639344262295082	0.8843537414965986	381	370	0.9711286089238845	0.8945945945945946	195	191	0.9794871794871794	0.6858638743455497	246	223	0.9065040650406504	0.6412556053811659
ITPR1	ITPR1|Dromiciops_gliroides|GCF_019393635.1	305	305	1.0	0.9836065573770492	381	381	1.0	0.9868766404199475	195	195	1.0	0.9897435897435898	246	246	1.0	0.9349593495934959
ITPR1	ITPR1|Gambusia_affinis|GCF_019740435.1	305	305	1.0	0.8590163934426229	381	381	1.0	0.868766404199475	195	195	1.0	0.9128205128205128	246	241	0.9796747967479674	0.8215767634854771
ITPR1	ITPR1|Neogale_vison|GCF_020171115.1	305	305	1.0	1.0	381	381	1.0	1.0	195	195	1.0	0.9948717948717949	246	246	1.0	0.9715447154471545
ITPR1	ITPR1|Apus_apus|GCF_020740795.1	305	305	1.0	0.9540983606557377	381	381	1.0	0.963254593175853	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.889795918367347
ITPR1	ITPR1|Diceros_bicornis_minor|GCF_020826845.1	305	305	1.0	0.9967213114754099	381	381	1.0	0.9973753280839895	195	195	1.0	0.9897435897435898	246	246	1.0	0.9634146341463414
ITPR1	ITPR1|Sphaerodactylus_townsendi|GCF_021028975.2	305	277	0.9081967213114754	0.3971119133574007	381	344	0.9028871391076115	0.4563953488372093	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.8979591836734694
ITPR1	ITPR1|Micropterus_dolomieu|GCF_021292245.1	305	305	1.0	0.8688524590163934	381	381	1.0	0.8792650918635171	195	195	1.0	0.9128205128205128	246	241	0.9796747967479674	0.8298755186721992
ITPR1	ITPR1|Equus_quagga|GCF_021613505.1	305	305	1.0	1.0	381	381	1.0	1.0	195	195	1.0	0.9948717948717949	246	246	1.0	0.9715447154471545
ITPR1	ITPR1|Falco_peregrinus|GCF_023634155.1	305	305	1.0	0.9540983606557377	381	381	1.0	0.963254593175853	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.889795918367347
ITPR1	ITPR1|Tamandua_tetradactyla|GCF_023851605.1	305	305	1.0	1.0	381	381	1.0	1.0	195	195	1.0	0.9948717948717949	246	246	1.0	0.9796747967479674
ITPR1	ITPR1|Elephas_maximus_indicus|GCF_024166365.1	305	305	1.0	1.0	381	381	1.0	1.0	195	195	1.0	0.9948717948717949	246	246	1.0	0.975609756097561
ITPR1	ITPR1|Gopherus_flavomarginatus|GCF_025201925.1	305	305	1.0	0.9573770491803278	381	381	1.0	0.9658792650918635	195	168	0.8615384615384616	0.5119047619047619	246	193	0.7845528455284553	0.47150259067357514
ITPR1	ITPR1|Hemicordylus_capensis|GCF_027244095.1	305	305	1.0	0.940983606557377	381	381	1.0	0.952755905511811	195	195	1.0	0.9794871794871794	246	244	0.991869918699187	0.9016393442622951
ITPR1	ITPR1|Cynocephalus_volans|GCF_027409185.1	305	305	1.0	1.0	381	381	1.0	1.0	195	195	1.0	0.9948717948717949	246	246	1.0	0.9634146341463414
ITPR1	ITPR1|Scomber_japonicus|GCF_027409825.1	305	305	1.0	0.8786885245901639	381	381	1.0	0.8871391076115486	195	195	1.0	0.9179487179487179	246	241	0.9796747967479674	0.8215767634854771
ITPR1	ITPR1|Neoarius_graeffei|GCF_027579695.1	305	305	1.0	0.8786885245901639	381	381	1.0	0.8871391076115486	195	195	1.0	0.8615384615384616	246	232	0.943089430894309	0.7931034482758621
ITPR1	ITPR1|Sorex_araneus|GCF_027595985.1	305	305	1.0	0.9770491803278688	381	381	1.0	0.9816272965879265	195	195	1.0	0.9846153846153847	246	246	1.0	0.9349593495934959
ITPR1	ITPR1|Notamacropus_eugenii|GCF_028372415.1	305	305	1.0	0.9836065573770492	381	381	1.0	0.9868766404199475	195	195	1.0	0.9897435897435898	246	246	1.0	0.926829268292683
ITPR1	ITPR1|Rhea_pennata|GCF_028389875.1	305	305	1.0	0.9475409836065574	381	381	1.0	0.958005249343832	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.889795918367347
ITPR1	ITPR1|Colius_striatus|GCF_028858725.1	305	305	1.0	0.9573770491803278	381	381	1.0	0.9658792650918635	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.8857142857142857
ITPR1	ITPR1|Hoplias_malabaricus|GCF_029633855.1	305	305	1.0	0.8754098360655738	381	381	1.0	0.8818897637795275	195	195	1.0	0.8564102564102564	246	232	0.943089430894309	0.7974137931034483
ITPR1	ITPR1|Lampris_incognitus|GCF_029633865.1	305	304	0.9967213114754099	0.881578947368421	381	380	0.9973753280839895	0.8868421052631579	195	195	1.0	0.9179487179487179	246	241	0.9796747967479674	0.8340248962655602
ITPR1	ITPR1|Manis_pentadactyla|GCF_030020395.1	305	305	1.0	0.9934426229508196	381	381	1.0	0.994750656167979	195	195	1.0	0.9897435897435898	246	246	1.0	0.967479674796748
ITPR1	ITPR1|Dasypus_novemcinctus|GCF_030445035.2	305	305	1.0	1.0	381	381	1.0	1.0	195	195	1.0	0.9948717948717949	246	246	1.0	0.967479674796748
ITPR1	ITPR1|Pelecanus_crispus|GCF_030463565.1	305	305	1.0	0.9540983606557377	381	381	1.0	0.963254593175853	195	195	1.0	0.9692307692307692	246	245	0.9959349593495935	0.8857142857142857
ITPR1	ITPR1|Poecile_atricapillus|GCF_030490865.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9605263157894737	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.8816326530612245
ITPR1	ITPR1|Alligator_mississippiensis|GCF_030867095.1	305	305	1.0	0.9508196721311475	381	381	1.0	0.9606299212598425	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.889795918367347
ITPR1	ITPR1|Opisthocomus_hoazin|GCF_030867145.1	305	305	1.0	0.9540983606557377	381	381	1.0	0.963254593175853	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.8938775510204081
ITPR1	ITPR1|Gavia_stellata|GCF_030936135.1	305	305	1.0	0.9573770491803278	381	381	1.0	0.9658792650918635	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.889795918367347
ITPR1	ITPR1|Channa_argus|GCF_033026475.1	305	303	0.9934426229508196	0.8646864686468647	381	379	0.994750656167979	0.8759894459102903	195	195	1.0	0.9179487179487179	246	244	0.991869918699187	0.8155737704918032
ITPR1	ITPR1|Cololabis_saira|GCF_033807715.1	305	305	1.0	0.8622950819672132	381	381	1.0	0.8713910761154856	195	195	1.0	0.9076923076923077	246	244	0.991869918699187	0.8032786885245902
ITPR1	ITPR1|Entelurus_aequoreus|GCF_033978785.1	305	305	1.0	0.8754098360655738	381	381	1.0	0.8818897637795275	195	195	1.0	0.9025641025641026	246	244	0.991869918699187	0.7868852459016393
ITPR1	ITPR1|Leptosomus_discolor|GCF_034619465.1	305	305	1.0	0.9540983606557377	381	381	1.0	0.963254593175853	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.8857142857142857
ITPR1	ITPR1|Ciconia_boyciana|GCF_034638445.1	305	305	1.0	0.9540983606557377	381	381	1.0	0.963254593175853	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.889795918367347
ITPR1	ITPR1|Engraulis_encrasicolus|GCF_034702125.1	305	304	0.9967213114754099	0.8453947368421053	381	380	0.9973753280839895	0.8552631578947368	195	195	1.0	0.9025641025641026	246	239	0.9715447154471545	0.8158995815899581
ITPR1	ITPR1|Heptranchias_perlo|GCF_035084215.1	305	305	1.0	0.8655737704918033	381	381	1.0	0.884514435695538	195	195	1.0	0.9128205128205128	246	238	0.967479674796748	0.8361344537815126
ITPR1	ITPR1|Mycteria_americana|GCF_035582795.1	305	305	1.0	0.9573770491803278	381	381	1.0	0.9658792650918635	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.889795918367347
ITPR1	ITPR1|Eleutherodactylus_coqui|GCF_035609145.1	305	305	1.0	0.8852459016393442	381	381	1.0	0.905511811023622	195	195	1.0	0.9641025641025641	246	237	0.9634146341463414	0.8945147679324894
ITPR1	ITPR1|Caloenas_nicobarica|GCF_036013445.1	305	305	1.0	0.9573770491803278	381	381	1.0	0.9658792650918635	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.8857142857142857
ITPR1	ITPR1|Heterodontus_francisci|GCF_036365525.1	305	305	1.0	0.8721311475409836	381	381	1.0	0.889763779527559	195	195	1.0	0.9179487179487179	246	238	0.967479674796748	0.8403361344537815
ITPR1	ITPR1|Dromaius_novaehollandiae|GCF_036370855.1	305	305	1.0	0.9540983606557377	381	381	1.0	0.963254593175853	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.8938775510204081
ITPR1	ITPR1|Amia_ocellicauda|GCF_036373705.1	305	305	1.0	0.8852459016393442	381	381	1.0	0.89501312335958	195	195	1.0	0.9333333333333333	246	240	0.975609756097561	0.85
ITPR1	ITPR1|Chlamydotis_macqueenii|GCF_036417535.1	305	305	1.0	0.9573770491803278	381	381	1.0	0.963254593175853	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.8938775510204081
ITPR1	ITPR1|Apteryx_mantelli|GCF_036417845.1	305	305	1.0	0.9540983606557377	381	381	1.0	0.963254593175853	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.8938775510204081
ITPR1	ITPR1|Saccopteryx_bilineata|GCF_036850765.1	305	305	1.0	0.9934426229508196	381	381	1.0	0.9921259842519685	195	195	1.0	0.9948717948717949	246	246	1.0	0.967479674796748
ITPR1	ITPR1|Narcine_bancroftii|GCF_036971445.1	305	305	1.0	0.8688524590163934	381	381	1.0	0.8871391076115486	195	195	1.0	0.9025641025641026	246	239	0.9715447154471545	0.8284518828451883
ITPR1	ITPR1|Lathamus_discolor|GCF_037157495.1	305	305	1.0	0.9573770491803278	381	381	1.0	0.9658792650918635	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.889795918367347
ITPR1	ITPR1|Latimeria_chalumnae|GCF_037176945.1	305	305	1.0	0.9049180327868852	381	381	1.0	0.916010498687664	195	195	1.0	0.9487179487179487	246	239	0.9715447154471545	0.8661087866108786
ITPR1	ITPR1|Macrotis_lagotis|GCF_037893015.1	305	305	1.0	0.9836065573770492	381	381	1.0	0.9868766404199475	195	195	1.0	0.9897435897435898	246	246	1.0	0.9227642276422764
ITPR1	ITPR1|Chaetodon_trifascialis|GCF_039877785.1	305	305	1.0	0.8786885245901639	381	381	1.0	0.8871391076115486	195	195	1.0	0.9179487179487179	246	244	0.991869918699187	0.819672131147541
ITPR1	ITPR1|Antennarius_striatus|GCF_040054535.1	305	305	1.0	0.8721311475409836	381	381	1.0	0.8792650918635171	195	195	1.0	0.9179487179487179	246	244	0.991869918699187	0.8114754098360656
ITPR1	ITPR1|Struthio_camelus|GCF_040807025.1	305	305	1.0	0.9508196721311475	381	381	1.0	0.9606299212598425	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.8938775510204081
ITPR1	ITPR1|Lepisosteus_oculatus|GCF_040954835.1	305	305	1.0	0.8852459016393442	381	381	1.0	0.8976377952755905	195	195	1.0	0.9384615384615385	246	240	0.975609756097561	0.8541666666666666
ITPR1	ITPR1|Aphelocoma_coerulescens|GCF_041296385.2	305	304	0.9967213114754099	0.9539473684210527	381	380	0.9973753280839895	0.9631578947368421	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.8857142857142857
ITPR1	ITPR1|Electrophorus_electricus|GCF_041902795.1	305	304	0.9967213114754099	0.868421052631579	381	380	0.9973753280839895	0.8763157894736842	195	195	1.0	0.8615384615384616	246	232	0.943089430894309	0.7974137931034483
ITPR1	ITPR1|Pempheris_klunzingeri|GCF_042242105.1	305	305	1.0	0.8786885245901639	381	381	1.0	0.884514435695538	195	195	1.0	0.9230769230769231	246	241	0.9796747967479674	0.8298755186721992
ITPR1	ITPR1|Nothobranchius_furzeri|GCF_043380555.1	305	305	1.0	0.8754098360655738	381	381	1.0	0.8818897637795275	195	195	1.0	0.8974358974358975	246	235	0.9552845528455285	0.8085106382978723
ITPR1	ITPR1|Trachurus_japonicus|GCF_045865225.1	305	305	1.0	0.8786885245901639	381	381	1.0	0.884514435695538	195	195	1.0	0.9179487179487179	246	241	0.9796747967479674	0.8257261410788381
ITPR1	ITPR1|Genypterus_blacodes|GCF_046128005.1	305	305	1.0	0.8819672131147541	381	381	1.0	0.8871391076115486	195	195	1.0	0.9128205128205128	246	243	0.9878048780487805	0.7983539094650206
ITPR1	ITPR1|Nipponia_nippon|GCF_047370975.1	305	305	1.0	0.9573770491803278	381	381	1.0	0.9658792650918635	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.8857142857142857
ITPR1	ITPR1|Chiloscyllium_punctatum|GCF_047496795.1	305	304	0.9967213114754099	0.6677631578947368	381	380	0.9973753280839895	0.6973684210526315	195	195	1.0	0.764102564102564	246	231	0.9390243902439024	0.696969696969697
ITPR1	ITPR1|Scyliorhinus_torazame|GCF_047496885.1	305	305	1.0	0.8688524590163934	381	381	1.0	0.8871391076115486	195	195	1.0	0.9179487179487179	246	238	0.967479674796748	0.8361344537815126
ITPR1	ITPR1|Anas_platyrhynchos|GCF_047663525.1	305	305	1.0	0.9540983606557377	381	381	1.0	0.963254593175853	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.8857142857142857
ITPR1	ITPR1|Strix_uralensis|GCF_047716275.1	305	305	1.0	0.9573770491803278	381	381	1.0	0.9658792650918635	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.889795918367347
ITPR1	ITPR1|Hemitrygon_akajei|GCF_048418815.1	305	305	1.0	0.8754098360655738	381	381	1.0	0.8923884514435696	195	195	1.0	0.9025641025641026	246	238	0.967479674796748	0.819327731092437
ITPR1	ITPR1|Sminthopsis_crassicaudata|GCF_048593235.1	305	305	1.0	0.980327868852459	381	381	1.0	0.984251968503937	195	195	1.0	0.9897435897435898	246	246	1.0	0.9308943089430894
ITPR1	ITPR1|Paramormyrops_kingsleyae|GCF_048594095.1	305	305	1.0	0.8852459016393442	381	381	1.0	0.8923884514435696	195	195	1.0	0.9333333333333333	246	246	1.0	0.8252032520325203
ITPR1	ITPR1|Petromyzon_marinus|GCF_048934315.1	305	302	0.9901639344262295	0.804635761589404	381	378	0.9921259842519685	0.8306878306878307	195	195	1.0	0.841025641025641	246	220	0.8943089430894309	0.7818181818181819
ITPR1	ITPR1|Macaca_mulatta|GCF_049350105.2	305	305	1.0	1.0	381	381	1.0	1.0	195	195	1.0	1.0	246	246	1.0	0.9959349593495935
ITPR1	ITPR1|Tenrec_ecaudatus|GCF_050624435.1	305	305	1.0	0.9967213114754099	381	381	1.0	0.994750656167979	195	195	1.0	0.9897435897435898	246	246	1.0	0.959349593495935
ITPR1	ITPR1|Danio_rerio|GCF_052040795.1	305	305	1.0	0.8754098360655738	381	381	1.0	0.884514435695538	195	195	1.0	0.841025641025641	246	227	0.9227642276422764	0.775330396475771
ITPR1	ITPR1|Somniosus_microcephalus|GCF_052327205.1	305	289	0.9475409836065574	0.7681660899653979	381	365	0.958005249343832	0.7863013698630137	195	195	1.0	0.8461538461538461	246	224	0.9105691056910569	0.7901785714285714
ITPR1	ITPR1|Giraffa_tippelskirchi|GCF_054371585.1	305	305	1.0	1.0	381	381	1.0	1.0	195	195	1.0	0.9897435897435898	246	246	1.0	0.959349593495935
ITPR1	ITPR1|Hypomesus_nipponensis|GCF_054491055.1	305	305	1.0	0.8852459016393442	381	381	1.0	0.8923884514435696	195	195	1.0	0.9384615384615385	246	244	0.991869918699187	0.8360655737704918
ITPR1	ITPR1|Lutjanus_erythropterus|GCF_056507025.1	305	305	1.0	0.8786885245901639	381	381	1.0	0.8871391076115486	195	195	1.0	0.9179487179487179	246	241	0.9796747967479674	0.8215767634854771
ITPR1	ITPR1|Rhamphochromis_longiceps|GCF_057381845.1	305	305	1.0	0.8754098360655738	381	381	1.0	0.8871391076115486	195	195	1.0	0.9076923076923077	246	244	0.991869918699187	0.8032786885245902
ITPR1	ITPR1|Mastacembelus_armatus|GCF_900324485.3	305	305	1.0	0.8721311475409836	381	381	1.0	0.8818897637795275	195	195	1.0	0.9179487179487179	246	241	0.9796747967479674	0.8298755186721992
ITPR1	ITPR1|Gouania_willdenowi|GCF_900634775.2	305	305	1.0	0.8754098360655738	381	381	1.0	0.8818897637795275	195	195	1.0	0.9179487179487179	246	240	0.975609756097561	0.8166666666666667
ITPR1	ITPR1|Erpetoichthys_calabaricus|GCF_900747795.2	305	305	1.0	0.8786885245901639	381	381	1.0	0.889763779527559	195	195	1.0	0.9384615384615385	246	240	0.975609756097561	0.8416666666666667
ITPR1	ITPR1|Sparus_aurata|GCF_900880675.2	305	305	1.0	0.8721311475409836	381	381	1.0	0.8818897637795275	195	195	1.0	0.9179487179487179	246	241	0.9796747967479674	0.8298755186721992
ITPR1	ITPR1|Takifugu_rubripes|GCF_901000725.3	305	305	1.0	0.8754098360655738	381	381	1.0	0.8818897637795275	195	195	1.0	0.9076923076923077	246	242	0.983739837398374	0.8057851239669421
ITPR1	ITPR1|Rhinatrema_bivittatum|GCF_901001135.2	305	300	0.9836065573770492	0.6933333333333334	381	376	0.9868766404199475	0.7127659574468085	195	195	1.0	0.7846153846153846	246	219	0.8902439024390244	0.7351598173515982
ITPR1	ITPR1|Sphaeramia_orbicularis|GCF_902148855.1	305	305	1.0	0.8754098360655738	381	381	1.0	0.884514435695538	195	195	1.0	0.9076923076923077	246	244	0.991869918699187	0.8155737704918032
ITPR1	ITPR1|Myripristis_murdjan|GCF_902150065.1	305	305	1.0	0.8819672131147541	381	381	1.0	0.889763779527559	195	195	1.0	0.9230769230769231	246	241	0.9796747967479674	0.8423236514522822
ITPR1	ITPR1|Gadus_morhua|GCF_902167405.1	305	305	1.0	0.8819672131147541	381	381	1.0	0.884514435695538	195	195	1.0	0.9076923076923077	246	245	0.9959349593495935	0.8163265306122449
ITPR1	ITPR1|Chanos_chanos|GCF_902362185.1	305	305	1.0	0.8852459016393442	381	381	1.0	0.889763779527559	195	195	1.0	0.8769230769230769	246	233	0.9471544715447154	0.8025751072961373
ITPR1	ITPR1|Thalassophryne_amazonica|GCF_902500255.1	305	305	1.0	0.8655737704918033	381	381	1.0	0.8766404199475065	195	195	1.0	0.9179487179487179	246	240	0.975609756097561	0.8083333333333333
ITPR1	ITPR1|Caprimulgus_europaeus|GCF_907165065.1	305	305	1.0	0.9573770491803278	381	381	1.0	0.9658792650918635	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.889795918367347
ITPR1	ITPR1|Telmatherina_bonti|GCF_933228915.1	305	305	1.0	0.8688524590163934	381	381	1.0	0.8766404199475065	195	195	1.0	0.8923076923076924	246	238	0.967479674796748	0.7941176470588235
ITPR1	ITPR1|Haliaeetus_albicilla|GCF_947461875.1	305	305	1.0	0.9606557377049181	381	381	1.0	0.968503937007874	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.889795918367347
ITPR1	ITPR1|Phoxinus_phoxinus|GCF_949152265.1	305	305	1.0	0.8754098360655738	381	381	1.0	0.884514435695538	195	195	1.0	0.841025641025641	246	232	0.943089430894309	0.7801724137931034
ITPR1	ITPR1|Notothenia_rossii|GCF_949606895.1	305	305	1.0	0.8819672131147541	381	381	1.0	0.8871391076115486	195	195	1.0	0.9282051282051282	246	241	0.9796747967479674	0.8381742738589212
ITPR1	ITPR1|Borostomias_antarcticus|GCF_949987555.1	305	305	1.0	0.8852459016393442	381	381	1.0	0.8923884514435696	195	195	1.0	0.9384615384615385	246	244	0.991869918699187	0.8483606557377049
ITPR1	ITPR1|Ammodytes_marinus|GCF_949987685.1	305	304	0.9967213114754099	0.875	381	380	0.9973753280839895	0.8789473684210526	195	195	1.0	0.9179487179487179	246	243	0.9878048780487805	0.7901234567901234
ITPR1	ITPR1|Cnephaeus_nilssonii|GCF_951640355.1	305	305	1.0	0.9901639344262295	381	381	1.0	0.9868766404199475	195	195	1.0	0.9794871794871794	246	246	1.0	0.943089430894309
ITPR1	ITPR1|Gobius_niger|GCF_951799975.1	305	305	1.0	0.8655737704918033	381	381	1.0	0.8740157480314961	195	195	1.0	0.9128205128205128	246	241	0.9796747967479674	0.8008298755186722
ITPR1	ITPR1|Zeus_faber|GCF_960531495.1	305	305	1.0	0.8754098360655738	381	381	1.0	0.8792650918635171	195	195	1.0	0.9333333333333333	246	241	0.9796747967479674	0.8423236514522822
ITPR1	ITPR1|Microchirus_variegatus|GCF_963457635.1	305	305	1.0	0.8786885245901639	381	381	1.0	0.8792650918635171	195	195	1.0	0.9128205128205128	246	241	0.9796747967479674	0.8215767634854771
ITPR1	ITPR1|Raja_brachyura|GCF_963514005.1	305	305	1.0	0.8590163934426229	381	381	1.0	0.8792650918635171	195	195	1.0	0.8974358974358975	246	239	0.9715447154471545	0.8200836820083682
ITPR1	ITPR1|Conger_conger|GCF_963514075.1	305	305	1.0	0.8852459016393442	381	381	1.0	0.89501312335958	195	195	1.0	0.9230769230769231	246	242	0.983739837398374	0.8305785123966942
ITPR1	ITPR1|Chelon_labrosus|GCF_963514085.1	305	305	1.0	0.8754098360655738	381	381	1.0	0.884514435695538	195	195	1.0	0.9128205128205128	246	244	0.991869918699187	0.8114754098360656
ITPR1	ITPR1|Nannobrachium_achirus|GCF_963921795.1	305	305	1.0	0.8852459016393442	381	381	1.0	0.889763779527559	195	195	1.0	0.9333333333333333	246	233	0.9471544715447154	0.8326180257510729
ITPR1	ITPR1|Phalacrocorax_carbo|GCF_963921805.1	305	305	1.0	0.9573770491803278	381	381	1.0	0.9658792650918635	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.889795918367347
ITPR1	ITPR1|Notolepis_coatsorum|GCF_963971535.1	305	305	1.0	0.8688524590163934	381	381	1.0	0.8818897637795275	195	195	1.0	0.9025641025641026	246	241	0.9796747967479674	0.8174273858921162
ITPR1	ITPR1|Nansenia_antarctica|GCF_963989245.1	305	305	1.0	0.8721311475409836	381	381	1.0	0.8818897637795275	195	195	1.0	0.9384615384615385	246	241	0.9796747967479674	0.8589211618257261
ITPR1	ITPR1|Myxine_glutinosa|GCF_964187855.1	305	304	0.9967213114754099	0.7796052631578947	381	380	0.9973753280839895	0.8026315789473685	195	194	0.9948717948717949	0.8195876288659794	246	227	0.9227642276422764	0.73568281938326
ITPR1	ITPR1|Calonectris_borealis|GCF_964195595.1	305	305	1.0	0.9573770491803278	381	381	1.0	0.9658792650918635	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.8857142857142857
ITPR1	ITPR1|Oryctolagus_cuniculus|GCF_964237555.1	305	305	1.0	0.9901639344262295	381	381	1.0	0.9921259842519685	195	195	1.0	0.9897435897435898	246	246	1.0	0.943089430894309
ITPR1	ITPR1|Gallinula_chloropus|GCF_964237585.1	305	305	1.0	0.9573770491803278	381	381	1.0	0.9658792650918635	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.889795918367347
ITPR1	ITPR1|Phaethon_aethereus|GCF_964289735.1	305	305	1.0	0.9573770491803278	381	381	1.0	0.9658792650918635	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.8857142857142857
ITPR1	ITPR1|Larus_argentatus|GCF_964417175.1	305	305	1.0	0.9573770491803278	381	381	1.0	0.9658792650918635	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.889795918367347
ITPR1	ITPR1|Poromitra_crassiceps|GCF_964638095.1	305	305	1.0	0.8885245901639345	381	381	1.0	0.8923884514435696	195	195	1.0	0.9282051282051282	246	241	0.9796747967479674	0.8174273858921162
ITPR1	ITPR1|Platalea_leucorodia|GCF_965183815.1	305	305	1.0	0.9573770491803278	381	381	1.0	0.9658792650918635	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.8857142857142857
ITPR1	ITPR1|Salmo_salar|GCF_965601325.1	305	305	1.0	0.8885245901639345	381	381	1.0	0.89501312335958	195	195	1.0	0.9230769230769231	246	240	0.975609756097561	0.8208333333333333
ITPR1	ITPR1|Aptenodytes_patagonicus|GCF_965638725.1	305	305	1.0	0.9540983606557377	381	381	1.0	0.963254593175853	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.889795918367347
ITPR1	ITPR1_Apteryx_mantelli_North_Island_brown_ki_A0ABM4F3U0	305	305	1.0	0.9540983606557377	381	381	1.0	0.963254593175853	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.8938775510204081
ITPR1	ITPR1_Bos_taurus_Bovine_Q9TU34	305	305	1.0	1.0	381	381	1.0	1.0	195	195	1.0	0.9846153846153847	246	246	1.0	0.959349593495935
ITPR1	vertebrate_basal_Callorhinchus_milii_Ghost_shark_A0A4W3JHJ0	305	305	1.0	0.8688524590163934	381	381	1.0	0.8871391076115486	195	195	1.0	0.9025641025641026	246	237	0.9634146341463414	0.8185654008438819
ITPR1	ITPR1_Chanos_chanos_Milkfish_Mugil_chanos_A0A6J2VJN0	305	305	1.0	0.8819672131147541	381	381	1.0	0.8923884514435696	195	195	1.0	0.9128205128205128	246	242	0.983739837398374	0.8140495867768595
ITPR1	vertebrate_basal_Chiloscyllium_punctatum_Brownbanded_ba_A0A401SQC9	305	305	1.0	0.8688524590163934	381	352	0.9238845144356955	0.8693181818181818	195	195	1.0	0.9179487179487179	246	239	0.9715447154471545	0.8326359832635983
ITPR1	ITPR1_Danio_rerio_Zebrafish_Brachydanio_reri_A0AB32U288	305	305	1.0	0.8721311475409836	381	381	1.0	0.889763779527559	195	195	1.0	0.9025641025641026	246	238	0.967479674796748	0.8109243697478992
ITPR1	ITPR1_Gallus_gallus_Chicken_A0A8V0ZJT0	305	305	1.0	0.9540983606557377	381	381	1.0	0.963254593175853	195	195	1.0	0.9743589743589743	246	245	0.9959349593495935	0.889795918367347
ITPR1	ITPR1_Homo_sapiens_Human_Q14643	305	305	1.0	1.0	381	381	1.0	1.0	195	195	1.0	1.0	246	246	1.0	1.0
