id	section	claim	expected	found	verdict	note	source	op
AR50	archive	734 ryanodine receptor loci are complete	734	734	ok		results/annotation_audit/family_vs_control.tsv	cell
AR51	archive	208 fail	208	208	ok		results/annotation_audit/family_vs_control.tsv	cell
AR52	archive	the family-control difference has q = 0.13	0.13	0.127691	ok		results/annotation_audit/family_vs_control.tsv	cell
AR53	archive	on good contigs 35 control loci fail	35	35	ok		results/annotation_audit/family_vs_control.tsv	cell
AR54	archive	of 632	632	632	ok		results/annotation_audit/family_vs_control.tsv	cell
AR55	archive	and the difference there has q = 0.82	0.82	0.819481	ok		results/annotation_audit/family_vs_control.tsv	cell
AR56	archive	the non-coding-only excess has q = 0.006	0.006	0.006342	ok		results/annotation_audit/family_vs_control.tsv	cell
AR57	archive	1,161 RefSeq loci are complete	1161	1161	ok		results/annotation_audit/by_source.tsv	cell
AR58	archive	of 1,175	1175	1175	ok		results/annotation_audit/by_source.tsv	cell
AR59	archive	262 GenBank loci are complete	262	262	ok		results/annotation_audit/by_source.tsv	cell
AR60	archive	of 699	699	699	ok		results/annotation_audit/by_source.tsv	cell
AR61	archive	263 GenBank loci are fragmentary	263	263	ok		results/annotation_audit/by_source.tsv	cell
AR62	archive	92 GenBank loci are unannotated	92	92	ok		results/annotation_audit/by_source.tsv	cell
AR63	archive	10 RefSeq loci are unannotated	10	10	ok		results/annotation_audit/by_source.tsv	cell
AR64	archive	on good contigs 1,009 RefSeq loci are complete	1009	1009	ok		results/annotation_audit/by_source.tsv	cell
AR65	archive	of 1,015	1015	1015	ok		results/annotation_audit/by_source.tsv	cell
AR66	archive	against 118 GenBank loci	118	118	ok		results/annotation_audit/by_source.tsv	cell
AR67	archive	of 185	185	185	ok		results/annotation_audit/by_source.tsv	cell
AR68	archive	5 records carry a name from the sister family	5	5	ok		results/annotation_audit/annotation_audit_stats.json	json
AR69	archive	74 name a paralogue the panel cannot call	74	74	ok		results/annotation_audit/annotation_audit_stats.json	json
AR70	archive	66 are named for the superfamily	66	66	ok		results/annotation_audit/annotation_audit_stats.json	json
AR71	archive	9,841 records are called family by both instruments	9841	9841	ok		results/annotation_audit/pfam_recall.tsv	cell
AR72	archive	1,554 by one instrument only	1554	1554	ok		results/annotation_audit/pfam_recall.tsv	cell
AR73	archive	the sweep recovered 880 IP3 receptor loci	880	880	ok		results/annotation_bugs/case_ranking.tsv	count
AR74	archive	the annotation delivers 375 of the eligible loci	375	375	ok		results/annotation_bugs/case_ranking.tsv	count
AR75	archive	360 eligible loci have zero annotation loss	360	360	ok		results/annotation_bugs/case_ranking.tsv	count
AR76	archive	the fifth rule removes 6 loci	6	6	ok		results/annotation_bugs/case_ranking.tsv	count
AR77	archive	case A has 56 coding exons	56	56	ok		results/annotation_bugs/block_accounting.tsv	cell
AR78	archive	totalling 8,021 bp	8021	8021	ok		results/annotation_bugs/block_accounting.tsv	cell
AR79	archive	case A's contig N50 is 84.24 times the locus	84.24	84.24	ok		results/annotation_bugs/cases.tsv	cell
AR80	archive	case A splices into 2,673 codons	2673	2673	ok		results/annotation_bugs/reading_frame.tsv	cell
AR81	archive	against 14.2 stops expected	14.2	14.2	ok		results/annotation_bugs/reading_frame.tsv	cell
AR82	archive	case A has 54 GT-AG introns	54	54	ok		results/annotation_bugs/case_introns.tsv	count
AR83	archive	and 55 introns in all	55	55	ok		results/annotation_bugs/case_introns.tsv	count
AR84	archive	52 of case A's boundaries are shared by a majority	52	52	ok		results/annotation_bugs/probe_summary.tsv	cell
AR85	archive	of 35 reference genomes	35	35	ok		results/annotation_bugs/probe_summary.tsv	cell
AR86	archive	SSPN flanks the paralogue in 197 swept vertebrates	197	197	ok		results/annotation_bugs/flank_consensus_check.tsv	cell
AR87	archive	of 215	215	215	ok		results/annotation_bugs/flank_consensus_check.tsv	cell
AR88	archive	case A's annotation files 7,380 genes as pseudogenes	7380	7380	ok		results/annotation_bugs/assembly_audit.tsv	cell
AR89	archive	of 23,345	23345	23345	ok		results/annotation_bugs/assembly_audit.tsv	cell
AR90	archive	case B has 60 coding exons	60	60	ok		results/annotation_bugs/block_accounting.tsv	cell
AR91	archive	totalling 8,064 bp	8064	8064	ok		results/annotation_bugs/block_accounting.tsv	cell
AR92	archive	covered by 3 gene models	3	3	ok		results/annotation_bugs/block_accounting.tsv	cell
AR93	archive	delivering 4,664 bp	4664	4664	ok		results/annotation_bugs/block_accounting.tsv	cell
AR94	archive	leaving 3,400 bp unmodelled	3400	3400	ok		results/annotation_bugs/block_accounting.tsv	cell
AR95	archive	in 28 blocks	28	28	ok		results/annotation_bugs/block_accounting.tsv	cell
AR96	archive	case B gives 2,687 codons	2687	2687	ok		results/annotation_bugs/reading_frame.tsv	cell
AR97	archive	against 11.4 stops expected	11.4	11.4	ok		results/annotation_bugs/reading_frame.tsv	cell
AR98	archive	all 59 of case B's introns are GT-AG	59	59	ok		results/annotation_bugs/case_introns.tsv	count
AR99	archive	59 boundaries shared by a majority	59	59	ok		results/annotation_bugs/probe_summary.tsv	cell
AR100	archive	of 40 reference genomes	40	40	ok		results/annotation_bugs/probe_summary.tsv	cell
AR101	archive	case A's species has 43 transcript records	43	43	ok		results/annotation_bugs/probe_summary.tsv	cell
AR102	archive	case B's species has 10	10	10	ok		results/annotation_bugs/probe_summary.tsv	cell
AR103	archive	the genomic control makes 112 hits at case A	112	112	ok		results/annotation_bugs/probe_summary.tsv	cell
AR104	archive	and 50 at case B	50	50	ok		results/annotation_bugs/probe_summary.tsv	cell
AR105	archive	536,000,000 reads were streamed	536000000	536000000	ok		results/expression/run_metrics.tsv	sum
AR106	archive	from 16 studies	16	16	ok		results/expression/run_metrics.tsv	nunique
AR107	archive	all 7 lost loci are in the expression panel	7	7	ok		results/expression/expression_by_locus.tsv	count
AR108	archive	the decoys collected 42 reads	42	42	ok		results/expression/expression_by_run.tsv	sum
AR109	archive	over 469 run-by-locus comparisons	469	469	ok		results/expression/expression_by_run.tsv	count
AR110	archive	12,500 synthetic reads tile the references	12500	12500	ok		results/expression/crossmap_control.tsv	sum
AR111	archive	20 corrections concern unannotated genes	20	20	ok		results/annotation_audit/correction_summary.tsv	sum
AR112	archive	54 concern genes held only by a non-coding feature	54	54	ok		results/annotation_audit/correction_summary.tsv	sum
AR113	archive	217 concern incomplete models	217	217	ok		results/annotation_audit/correction_summary.tsv	sum
AR114	archive	1 concerns a wrong paralogue name	1	1	ok		results/annotation_audit/correction_summary.tsv	sum
AR115	archive	5 concern protein records named for the wrong family	5	5	ok		results/annotation_audit/correction_summary.tsv	sum
CO01	constraint	ITPR2 one-ratio omega on curated sequences only is 0.0318	0.0318	0.0318	ok		results/selection/omega_table.tsv	cell
CO02	constraint	ITPR3 one-ratio omega on curated sequences only is 0.03714	0.03714	0.03714	ok		results/selection/omega_table.tsv	cell
CO03	constraint	14 coding sequences come from genome gene models	14	14	ok		results/selection/cds_status.tsv	count
CO04	constraint	43 coding sequences come from protein-database cross-references	43	43	ok		results/selection/cds_status.tsv	count
CO05	constraint	24 codons were masked across the codon set	24	24	ok		results/selection/cds_status.tsv	sum
CO06	constraint	removing the genome gene models moves omega by at most 0.0112	move ω by at most **0.0112**	move ω by at most **0.0112**	ok		results/selection/report.md	grep
CO07	constraint	the untrimmed codon alignment is 3,253 codons	codon alignment: 3253 codons	codon alignment: 3253 codons	ok		results/selection/report.md	grep
CO08	constraint	161 ITPR1 within-paralogue pairs exceed dS 1.5	161	161	ok		results/methods/saturation.tsv	cell
CO09	constraint	of 171 ITPR1 pairs	171	171	ok		results/methods/saturation.tsv	cell
CO10	constraint	373 pairs over all three paralogues are saturated	373	373	ok		results/methods/saturation.tsv	cell
CO11	constraint	of 420 pairs over all three	420	420	ok		results/methods/saturation.tsv	cell
CO12	constraint	median within-ITPR1 dS is 5.721	5.721	5.721	ok		results/methods/saturation.tsv	cell
CO13	constraint	median within-ITPR2 dS is 4.53	4.53	4.53	ok		results/methods/saturation.tsv	cell
CO14	constraint	median within-ITPR3 dS is 13.483	13.483	13.483	ok		results/methods/saturation.tsv	cell
CO15	constraint	8 sites on the ITPR1 stem clear a BEB posterior of 0.95	8	8	ok		results/selection/beb_sites.tsv	cell
CO16	constraint	ITPR1 two-ratio: foreground 0.0241 against background 0.0432	| ITPR1 | 0.0432 | **0.0241** |	| ITPR1 | 0.0432 | **0.0241** |	ok		results/selection/report.md	grep
CO17	constraint	ITPR2 two-ratio: foreground 0.0435 against background 0.0317	| ITPR2 | 0.0317 | **0.0435** |	| ITPR2 | 0.0317 | **0.0435** |	ok		results/selection/report.md	grep
CO18	constraint	ITPR3 two-ratio: foreground 0.0455 against background 0.0308	| ITPR3 | 0.0308 | **0.0455** |	| ITPR3 | 0.0308 | **0.0455** |	ok		results/selection/report.md	grep
CO19	constraint	the ITPR2 stem's omega2 class holds 0.14149 of sites	0.14149	0.14149	ok		results/selection/bs_restarts.tsv	cell
CO20	constraint	the ITPR3 stem's omega2 class holds 0.278 of sites	0.278	0.278	ok		results/selection/bs_restarts.tsv	cell
CO21	constraint	an ITPR2 stem restart at the best likelihood puts omega2 at 162	162	162.427	ok		results/selection/bs_restarts.tsv	cell
CO22	constraint	the vertebrate layer holds 57 tips	57	57	ok		results/constraint/layer_sizes.tsv	cell
CO23	constraint	the shallow ITPR1 layer holds 19 tips	19	19	ok		results/constraint/layer_sizes.tsv	cell
CO24	constraint	the shallow ITPR2 layer holds 13 tips	13	13	ok		results/constraint/layer_sizes.tsv	cell
CO25	constraint	the ITPR2 linker control mean is 0.7209	0.7209	0.7209	ok		results/constraint/constraint_by_element.tsv	cell
CO26	constraint	the ITPR3 linker control mean is 0.7214	0.7214	0.7214	ok		results/constraint/constraint_by_element.tsv	cell
CO27	constraint	the ITPR2 gate mean JSD is 0.822	0.822	0.822	ok		results/constraint/constraint_by_element.tsv	cell
CO28	constraint	the ITPR3 gate mean JSD is 0.822	0.822	0.822	ok		results/constraint/constraint_by_element.tsv	cell
CO29	constraint	the ITPR1 filter mean JSD is 0.7866	0.7866	0.7866	ok		results/constraint/constraint_by_element.tsv	cell
CO30	constraint	the ITPR2 filter mean JSD is 0.7966	0.7966	0.7966	ok		results/constraint/constraint_by_element.tsv	cell
CO31	constraint	the ITPR3 filter mean JSD is 0.8114	0.8114	0.8114	ok		results/constraint/constraint_by_element.tsv	cell
CO32	constraint	ITPR2 RIH-associated mean JSD is 0.8016	0.8016	0.8016	ok		results/constraint/constraint_by_element.tsv	cell
CO33	constraint	ITPR3 RIH-associated mean JSD is 0.7976	0.7976	0.7976	ok		results/constraint/constraint_by_element.tsv	cell
CO34	constraint	the ITPR1 pore domain without the loop scores 0.7532	0.7532	0.7532	ok		results/constraint/constraint_by_element.tsv	cell
CO35	constraint	the ITPR2 pore domain without the loop scores 0.7497	0.7497	0.7497	ok		results/constraint/constraint_by_element.tsv	cell
CO36	constraint	the ITPR3 pore domain without the loop scores 0.7489	0.7489	0.7489	ok		results/constraint/constraint_by_element.tsv	cell
CO37	constraint	the ITPR2 luminal loop scores 0.4521	0.4521	0.4521	ok		results/constraint/constraint_by_element.tsv	cell
CO38	constraint	the ITPR3 luminal loop scores 0.4846	0.4846	0.4846	ok		results/constraint/constraint_by_element.tsv	cell
CO39	constraint	the ITPR1 pore domain without the loop beats the linkers at p = 0.0054	0.0054	0.0054	ok		results/constraint/constraint_by_element.tsv	cell
CO40	constraint	the ITPR2 pore domain without the loop beats the linkers at p = 0.0011	0.0011	0.0011	ok		results/constraint/constraint_by_element.tsv	cell
CO41	constraint	the ITPR3 pore domain without the loop beats the linkers at p = 0.0083	0.0083	0.0083	ok		results/constraint/constraint_by_element.tsv	cell
CO42	constraint	the ITPR2 gate beats the linkers at p = 0.0154	0.0154	0.0154	ok		results/constraint/constraint_by_element.tsv	cell
CO43	constraint	the ITPR3 gate beats the linkers at p = 0.0224	0.0224	0.0224	ok		results/constraint/constraint_by_element.tsv	cell
CO44	constraint	the ITPR3 filter beats the linkers at p = 0.0237	0.0237	0.0237	ok		results/constraint/constraint_by_element.tsv	cell
CO45	constraint	40 ITPR2 luminal-loop residues carry a score	40	40	ok		results/constraint/constraint_by_element.tsv	cell
CO46	constraint	the ITPR1 gate modal-residue fraction is 0.9846	0.9846	0.9846	ok		results/constraint/metric_controls.tsv	cell
CO47	constraint	the ITPR2 gate modal-residue fraction is 1.0	1.0	1.0	ok		results/constraint/metric_controls.tsv	cell
CO48	constraint	the ITPR1 luminal loop modal-residue fraction is 0.5468	0.5468	0.5468	ok		results/constraint/metric_controls.tsv	cell
CO49	constraint	the ITPR2 luminal loop modal-residue fraction is 0.5632	0.5632	0.5632	ok		results/constraint/metric_controls.tsv	cell
CO50	constraint	the ITPR3 luminal loop modal-residue fraction is 0.5236	0.5236	0.5236	ok		results/constraint/metric_controls.tsv	cell
CO51	constraint	on curated sequences alone the ITPR1 loop scores 0.6191	0.6191	0.6191	ok		results/constraint/metric_controls.tsv	cell
CO52	constraint	with the loop included the ITPR1 pore domain scored 0.697, p = 0.96	JSD 0.697, p = 0.96	JSD 0.697, p = 0.96	ok		results/constraint/report.md	grep
CO53	constraint	ITPR3 contacts beat the whole protein at p = 0.0042	0.0042	0.0042	ok		results/constraint/functional_site_constraint.tsv	cell
CO54	constraint	ITPR1 contacts against the rest of their elements: p = 0.0697	0.0697	0.0697	ok		results/constraint/functional_site_constraint.tsv	cell
CO55	constraint	ITPR2 contacts against the rest of their elements: p = 0.0021	0.0021	0.0021	ok		results/constraint/functional_site_constraint.tsv	cell
CO56	constraint	ITPR3 contacts against the rest of their elements: p = 0.0253	0.0253	0.0253	ok		results/constraint/functional_site_constraint.tsv	cell
CO57	constraint	the gate is identical in ITPR1_vs_ITPR2	1.0	1.0	ok		results/constraint/paralog_identity_by_element.tsv	cell
CO58	constraint	the gate is identical in ITPR1_vs_ITPR3	1.0	1.0	ok		results/constraint/paralog_identity_by_element.tsv	cell
CO59	constraint	the gate is identical in ITPR2_vs_ITPR3	1.0	1.0	ok		results/constraint/paralog_identity_by_element.tsv	cell
CO60	constraint	ITPR1_vs_ITPR2 luminal loop identity is 0.3111	0.3111	0.3111	ok		results/constraint/paralog_identity_by_element.tsv	cell
CO61	constraint	ITPR1_vs_ITPR3 luminal loop identity is 0.2041	0.2041	0.2041	ok		results/constraint/paralog_identity_by_element.tsv	cell
CO62	constraint	ITPR2_vs_ITPR3 luminal loop identity is 0.1304	0.1304	0.1304	ok		results/constraint/paralog_identity_by_element.tsv	cell
CO63	constraint	ITPR1_vs_ITPR2 whole-protein identity is 0.7026	0.7026	0.7026	ok		results/constraint/paralog_identity_by_element.tsv	cell
CO64	constraint	ITPR1_vs_ITPR3 whole-protein identity is 0.6405	0.6405	0.6405	ok		results/constraint/paralog_identity_by_element.tsv	cell
CO65	constraint	ITPR2_vs_ITPR3 whole-protein identity is 0.6628	0.6628	0.6628	ok		results/constraint/paralog_identity_by_element.tsv	cell
CO66	constraint	ITPR1_vs_ITPR2 identity on the trimmed alignment is 0.812	0.812	0.812	ok		results/constraint/paralog_identity_by_element.tsv	cell
CO67	constraint	ITPR1_vs_ITPR3 identity on the trimmed alignment is 0.7526	0.7526	0.7526	ok		results/constraint/paralog_identity_by_element.tsv	cell
CO68	constraint	ITPR2_vs_ITPR3 identity on the trimmed alignment is 0.7728	0.7728	0.7728	ok		results/constraint/paralog_identity_by_element.tsv	cell
CO69	constraint	trimming keeps 12 luminal-loop residues	12	12	ok		results/constraint/paralog_identity_by_element.tsv	cell
CO70	constraint	of the loop's 51	51	51	ok		results/constraint/paralog_identity_by_element.tsv	cell
CO71	constraint	FEL calls 0.2667 of ITPR1 loop codons purifying	0.2667	0.2667	ok		results/constraint/selection_by_element.tsv	cell
CO72	constraint	FEL calls 0.3333 of ITPR2 loop codons purifying	0.3333	0.3333	ok		results/constraint/selection_by_element.tsv	cell
CO73	constraint	FEL calls 0.2667 of ITPR3 loop codons purifying	0.2667	0.2667	ok		results/constraint/selection_by_element.tsv	cell
CO74	constraint	FEL calls 0.8603 of ITPR1 codons purifying	0.8603	0.8603	ok		results/constraint/selection_by_element.tsv	cell
CO75	constraint	FEL calls 0.712 of ITPR2 codons purifying	0.712	0.712	ok		results/constraint/selection_by_element.tsv	cell
CO76	constraint	FEL calls 0.7733 of ITPR3 codons purifying	0.7733	0.7733	ok		results/constraint/selection_by_element.tsv	cell
CO77	constraint	ITPR1 loop median beta is 0.3275	0.3275	0.3275	ok		results/constraint/selection_by_element.tsv	cell
CO78	constraint	ITPR2 loop median beta is 0.3902	0.3902	0.3902	ok		results/constraint/selection_by_element.tsv	cell
CO79	constraint	ITPR3 loop median beta is 0.3946	0.3946	0.3946	ok		results/constraint/selection_by_element.tsv	cell
CO80	constraint	16 structures carry the painted constraint layer	16	16	ok		results/constraint/painted_structures.tsv	count
CO81	constraint	the synonymous rate is unidentifiable at 671 sites	671	671	ok		results/methods/codon_model_power.tsv	cell
CO82	constraint	of 7,368 scored sites	7368	7368	ok		results/methods/codon_model_power.tsv	cell
CO83	constraint	1006 ITPR1 ClinVar records were kept	1006	1006	ok		results/constraint/clinvar_transcripts.tsv	cell
CO84	constraint	299 ITPR2 ClinVar records were kept	299	299	ok		results/constraint/clinvar_transcripts.tsv	cell
CO85	constraint	448 ITPR3 ClinVar records were kept	448	448	ok		results/constraint/clinvar_transcripts.tsv	cell
CO86	constraint	both curated residue-level variants are recovered	2	2	ok		results/constraint/curated_variant_control.tsv	count
CO87	constraint	875 ITPR1 records are of uncertain significance	875	875	ok		results/constraint/variants.tsv	count
CO88	constraint	261 ITPR2 records are of uncertain significance	261	261	ok		results/constraint/variants.tsv	count
CO89	constraint	410 ITPR3 records are of uncertain significance	410	410	ok		results/constraint/variants.tsv	count
CO90	constraint	pooled family-layer AUC against the whole protein is 0.7574	0.7574	0.7574	ok		results/constraint/variant_constraint_test.tsv	cell
CO91	constraint	2 ITPR1 pathogenic positions fall in the gate	2	2	ok		results/constraint/variant_by_element.tsv	cell
CO92	constraint	the gate enrichment odds ratio is 48.9	48.9	48.937	ok		results/constraint/variant_by_element.tsv	cell
CO93	constraint	the gate enrichment p is 0.0019	0.0019	0.0019	ok		results/constraint/variant_by_element.tsv	cell
CO94	constraint	58 ITPR1 VUS sit at or above the pathogenic median	58	58	ok		results/constraint/vus_stratification.tsv	cell
CO95	constraint	of 570 scored ITPR1 VUS	570	570	ok		results/constraint/vus_stratification.tsv	cell
CO96	constraint	11 ITPR2 VUS sit at or above the pathogenic median	11	11	ok		results/constraint/vus_stratification.tsv	cell
CO97	constraint	of 196 scored ITPR2 VUS	196	196	ok		results/constraint/vus_stratification.tsv	cell
CO98	constraint	34 ITPR3 VUS sit at or above the pathogenic median	34	34	ok		results/constraint/vus_stratification.tsv	cell
CO99	constraint	of 299 scored ITPR3 VUS	299	299	ok		results/constraint/vus_stratification.tsv	cell
CO100	constraint	the shape-screen bar is 0.7133	0.7133	0.7133	ok		results/constraint/align_stats.json	json
CO101	constraint	one chimeric model inflated ITPR2 from 3,380 to 5,676 columns	MAFFT opened the ITPR2 alignment to 5,676 columns	MAFFT opened the ITPR2 alignment to 5,676 columns	ok		results/constraint/report.md	grep
CO102	constraint	unrestricted, the deep layer separates 45 pathogenic positions	45	45	ok		results/constraint/variant_constraint_test.tsv	cell
CO103	constraint	from 42 benign positions	42	42	ok		results/constraint/variant_constraint_test.tsv	cell
CO104	constraint	at AUC 0.7926	0.7926	0.7926	ok		results/constraint/variant_constraint_test.tsv	cell
CO105	constraint	within ITPR1 the family layer reaches 0.9013 on the shared set	0.9013	0.9013	ok		results/constraint/variant_constraint_test.tsv	cell
CO106	constraint	within ITPR3 the family layer reaches 0.8533	0.8533	0.8533	ok		results/constraint/variant_constraint_test.tsv	cell
LI01	ligand	the primary ITPR1 ligand core starts at residue 265	265	265	ok		results/ligand_site/module_map.tsv	cell
LI02	ligand	and ends at residue 569	569	569	ok		results/ligand_site/module_map.tsv	cell
LI03	ligand	the primary ITPR1 pore module starts at residue 2363	2363	2363	ok		results/ligand_site/module_map.tsv	cell
LI04	ligand	and ends at residue 2608	2608	2608	ok		results/ligand_site/module_map.tsv	cell
LI05	ligand	ITPR1 drops three orthologues on the coverage rule	3	3	ok		results/ligand_site/module_contrast.tsv	cell
LI06	ligand	ITPR2 shows no core-pore difference (q = 0.13)	0.13	0.134144	ok		results/ligand_site/module_contrast.tsv	cell
LI07	ligand	with the published core, ITPR2 tips to a core lead of 0.0049	0.0049	0.0049	ok		results/ligand_site/module_contrast.tsv	cell
LI08	ligand	8TKG adds two contacts to the ten	12	12	ok		results/ligand_site/shell_agreement.tsv	cell
LI09	ligand	Ala276 is a contact in four of the six depositions	4	4	ok		results/ligand_site/shell_agreement.tsv	count
LI10	ligand	the pocket holds 125 residues	125	125	ok		results/ligand_site/shell_trend.tsv	cell
LI11	ligand	the contact shell holds twelve residues	12	12	ok		results/ligand_site/shell_constraint.tsv	cell
LI12	ligand	the outermost shell holds 59 residues	59	59	ok		results/ligand_site/shell_constraint.tsv	cell
LI13	ligand	the ITPR1 whole-protein mean conservation is 0.7366	0.7366	0.7366	ok		results/ligand_site/shell_constraint.tsv	cell
LI14	ligand	ITPR1 contacts score 0.813	0.813	0.8134	ok		results/ligand_site/contact_test.tsv	cell
LI15	ligand	against 0.744 for the rest of the core	0.744	0.7443	ok		results/ligand_site/contact_test.tsv	cell
LI16	ligand	contacts beat the rest of the core in ITPR2 (q = 0.017)	0.017	0.01725	ok		results/ligand_site/contact_test.tsv	cell
LI17	ligand	and in ITPR3 (q = 0.041)	0.041	0.041324	ok		results/ligand_site/contact_test.tsv	cell
LI18	ligand	against the rest of the pocket the smallest q is 0.12	0.12	0.124893	ok		results/ligand_site/contact_test.tsv	cell
LI19	ligand	the permutation ran 200,000 iterations	200000	200000	ok		results/ligand_site/contact_test.tsv	cell
LI20	ligand	conservation falls with distance in ITPR2 (rho = -0.436)	-0.436	-0.4363	ok		results/ligand_site/shell_trend.tsv	cell
LI21	ligand	the ITPR1 core's mean beta is 0.0251	0.0251	0.0251	ok		results/ligand_site/omega_module_test.tsv	cell
LI22	ligand	against 0.0446 for the pore	0.0446	0.0446	ok		results/ligand_site/omega_module_test.tsv	cell
LI23	ligand	the ITPR3 core evolves faster at q = 0.058	0.058	0.058331	ok		results/ligand_site/omega_module_test.tsv	cell
LI24	ligand	22 fungal proteomes carry an ITPR and no PI-PLC	22	22	ok		results/ligand_site/pathway_cooccurrence.tsv	cell
LI25	ligand	28 other protist proteomes do	28	28	ok		results/ligand_site/pathway_cooccurrence.tsv	cell
LI26	ligand	10 non-vertebrate animal proteomes do	10	10	ok		results/ligand_site/pathway_cooccurrence.tsv	cell
LI27	ligand	4 green-plant proteomes do	4	4	ok		results/ligand_site/pathway_cooccurrence.tsv	cell
LI28	ligand	the 2,764 non-vertebrate eukaryotic proteomes of the panel	2764	2764	ok		results/ligand_site/plc_repertoire.tsv	count
LI29	ligand	all 662 non-vertebrate receptors from reference proteomes	662	662	ok		results/ligand_site/deep_lineage_panel.tsv	count
LI30	ligand	the RyR control shifts by -0.0996 on the representative alignment	-0.0996	-0.0996	ok		results/ligand_site/lineage_test.tsv	cell
LI31	ligand	on six RyR tips	6	6	ok		results/ligand_site/lineage_test.tsv	cell
LI32	ligand	all 15 Mucoromycota receptors lack the enzyme	15	15	ok		results/ligand_site/deep_lineage_test.tsv	cell
LI33	ligand	only three phylum strata are testable	3	3	ok		results/ligand_site/deep_lineage_test.tsv	count
LI34	ligand	matched within 0.03 pore identity	0.03	0.03	ok		results/ligand_site/deep_lineage_matched_summary.tsv	cell
LI35	ligand	17 matched pairs fall the other way	17	17	ok		results/ligand_site/deep_lineage_matched_summary.tsv	cell
LI36	ligand	sign test p = 0.87	0.87	0.867939	ok		results/ligand_site/deep_lineage_matched_summary.tsv	cell
LI37	ligand	power 0.99 at a shift of 0.05	0.99	0.9902	ok		results/ligand_site/deep_lineage_matched_power.tsv	cell
LI38	ligand	power 0.59 at a shift of 0.03	0.59	0.5877	ok		results/ligand_site/deep_lineage_matched_power.tsv	cell
C02	range	the non-vertebrate genome scope is 194 assemblies	194	194	ok		results/s23_scope/genome_manifest_s23.tsv	nunique
C03	range	6,928 non-vertebrate reference proteomes were swept	6928	6928	ok		results/s20_sweep/proteome_presence.tsv	count
C04	range,archive	763 vertebrate reference proteomes were swept	763	763	ok		results/hmm_sweep/proteome_db_stats.json	json
C05	range	the vertebrate proteome sweep covered 14,414,821 proteins	14414821	14414821	ok		results/hmm_sweep/proteome_db_stats.json	json
C06	range	the non-vertebrate sweep covered 63,144,898 proteins	6,928 reference proteomes, 63,144,898 proteins	6,928 reference proteomes, 63,144,898 proteins	ok		results/s20_sweep/report.md	grep
T13	range	the enumerated space is 15,421 proteins	15421	15421	ok		results/census_v2/census_v2.tsv	count
T14	range	across 1,488 taxa	1488	1488	ok		results/census_v2/census_v2.tsv	nunique
C07	range,origin	the census holds 18,065 records	18065	18065	ok		results/census_v6/census_v6_stats.json	json
C08	range	8,990 census records are called IP3 receptor	8990	8990	ok		results/census_v6/census_v6.tsv	count
C09	range	the IP3 receptor census spans 1,402 taxa	1402	1402	ok		results/census_v6/census_v6.tsv	nunique
C10	range	662 of 6,928 non-vertebrate proteomes carry an ITPR call	**662/6,928	**662/6,928	ok		results/s20_sweep/report.md	grep
C11	range	Streptophyta: 384 proteomes swept, 0 genomes with an ITPR	384	384	ok		results/s23_scope/absence_at_genome.tsv	cell
C12	range	Ascomycota: 1,034 proteomes swept	1034	1034	ok		results/s23_scope/absence_at_genome.tsv	cell
C13	range	Basidiomycota: 319 proteomes swept	319	319	ok		results/s23_scope/absence_at_genome.tsv	cell
C14	range	Apicomplexa: 60 proteomes swept	60	60	ok		results/s23_scope/absence_at_genome.tsv	cell
C15	range	35 clade-level absences were taken to assembly level	35	35	ok		results/s23_scope/absence_at_genome.tsv	count
C16	range	all 35 absences hold at assembly level	35	35	ok		results/s23_scope/absence_at_genome.tsv	count
C17	range	no genome in the non-vertebrate sweep is uncontrolled	0	0	ok		results/s23_scope/ledger_stats.json	json
C18	range	117 of the 194 genomes carry no IP3 receptor	117	117	ok		results/s23_scope/ledger_stats.json	json
C19	range	43 of the 194 genomes carry exactly one	43	43	ok		results/s23_scope/ledger_stats.json	json
C20	range	Macrostomum lignano carries 18 IP3 receptor genes	1	1	ok		results/s23_scope/ledger_stats.json	json
C21	range	99 plant and fungal records were chased individually	99	99	ok		results/s20_sweep/plant_fungal_verdicts.tsv	count
C22	range	47 of them are real genes	47	47	ok		results/s20_sweep/plant_fungal_verdicts.tsv	count
C23	range	52 of them are fragments	52	52	ok		results/s20_sweep/plant_fungal_verdicts.tsv	count
C24	range	none of them is a contamination suspect	0	0	ok		results/s20_sweep/plant_fungal_verdicts.tsv	count
C138	range	9 of the 134 representatives have a usable model	9	9	ok		results/structures/afdb_coverage_summary.tsv	cell
C139	range	13 of 5,861 full-length census records do (0.2 %)	**13** (0.2 %) have a usable model	**13** (0.2 %) have a usable model	ok		results/structures/report.md	grep
C140	range	20 of 20 callable structures agree with the census call	(20/20), and no negative control is called at all (0/3)	(20/20), and no negative control is called at all (0/3)	ok		results/structures/report.md	grep
T15	range	PF08709 advertises 12,339 records	12339	12339	ok		results/census_v2/interpro_counts.tsv	cell
T16	range	and serves 12,507	12507	12507	ok		results/census_v2/interpro_counts.tsv	cell
T17	range	PF08454 serves 11,890, 176 fewer than advertised	11890	11890	ok		results/census_v2/interpro_counts.tsv	cell
T18	range	2,914 records do not carry PF08709	2914	2914	ok		results/census_v2/seed_contribution.tsv	cell
T19	range	758 of those are called IP3 receptor	758	758	ok		results/census_v2/seed_contribution.tsv	cell
T20	range	across 385 taxa	385	385	ok		results/census_v2/seed_contribution.tsv	cell
